sentiment,sentiment_score,tweet_text
trust,0.821,protester have written this message on dc is black life matter mural on 16th street nw in front of the white house
trust,2.117,to my unborn child your mother is working today so you can have a better tomorrow. i am using my voice to make sure that you & child that look like you will have a future. your life matter! #blacklivesmatter thank you #blmsip #jacksonms – at governor is mansion
fear,1.234,"at our house, the john wilson building, we hear from the family of 28-year-old #atatianajefferson a they talk about how her murder at the hand of police in fort worth ha impacted their family. #blacklivesmatter – at the executive office of the mayor"
sadness,0.547,lincoln y un militar. sentados. durante la protestas en washington contra la injusticia racial. #dcprotests #blacklivesmatter – at lincoln memorial
trust,0.8290000000000001,incredible! aerial footage show magnitude of black life matter protest in philadelphia
joy,0.8440000000000001,trump life at 1600 black life matter ave. cool.
trust,0.5,"i need this man is name and badge number right now. tell me everything. ⁣ ⁣ this is in bellevue, washington right next to seattle. ⁣ chokehold must be banned you seen this #imadeufamous #blacklivesmatter #phillyprotest #washington"
fear,1.7269999999999999,did these black life matter? this week 3 of these 4 men were killed by rioter and the 4th remains in the hospital! do not tell me you support black life and also the rioting and looting.... not buying it!!!!!
trust,1.6790000000000005,"this my big brother y'all. in denver, colorado. i could not b more proud to see my own blood being a voice for his people like this! okay big bro say dat! #blacklivesmatter #wearethechange – at colorado state capitol"
trust,0.711,joining colleague from across #nyc on 5th avenue in support of change nan justice #whitecoatsforblacklives #blacklivesmatter
trust,0.821,"massive crowd packing black life matter plaza in dc, putting the middle finger to trump outside the white house #dcprotests #dc #dcprotest #blacklivesmatter"
sadness,2.4520000000000004,joined by divine 9 brother and sister for a march today...the murder of #georgefloyd wa the catalyst but sadly it is not unique. black and brown people have seen it firsthand for centuries. we have had enough of being sick and tired of being sick and tired. #gomab
sadness,0.773,die in at the #defundthepolice street mural at 14th nan penn ave in #dc #georgefloyd #blm #blacklivesmatter #georgefloyd
trust,1.359,"snapped this picture of bridgett floyd after the visitation and memorial ended for her brother, george floyd. i asked her what doe she want the world to know now. she told me,justice is on the way. #abc11 – at cape fear conference headquarters b"
trust,0.617,"scene from the west haven, connecticut protest this afternoon. #blacklivesmatter"
fear,2.7580000000000005,"this is zion. he is atatiana jefferson is nephew, in the room when his aunt wa shot and killed by a fort worth police officer on october 12, 2019. he is at today is protest in royce city. #blacklivesmatter"
joy,0.8440000000000001,"sure, black life matter and blue life matter and all the life matter, but you know who doe not matter? the people who live and work in this neighborhood. they mean shit. the movement had moved on."
trust,0.484,every single day i learn about more and more black life that were wrongfully taken by the police and it is another reason to keep pushing forward; for them and for our futures. #blacklivesmatter
trust,1.352,new yorker is marching in brooklyn 15 minute after they are ordered to go home f**k your curfew f**k your curfew also show the power of a good war drum. confusion #blacklivesmatter #nyccurfew
trust,0.5,the gateway clipper make it way up the allegheny river in #pittsburgh a activist put finishing touch on a #blacklivesmatter mural.
sadness,1.15,"people wanna hear our blues, but they do not wanna hear our blues. kingfish #clarksdale #blacklivesmatter"
joy,1.2029999999999998,washington dc is one giant george floyd themed block party right now. never seen anything like it in my life. no police in sight!
trust,1.3279999999999998,"we flooded the street of downtown dallas with passionate people, demanding justice. thank you to the people handing out water and snack bags. #blm #blacklivesmatter #justiceforgeorgefloyd #justiceforbreonnataylor #justiceforahmaudarbery #justiceforsandrabland"
fear,2.8280000000000003,"we marched in jasper, tx today a well. almost 22 year to the day since james byrd is murder, we marched to demand justice for george floyd, breonna taylor, and other victim of police brutality. #blacklivesmatter"
trust,1.6870000000000005,"the rain could not stop this crowd in nashua! thank you and for organizing this vigil. and thank you to all of the powerful leader who spoke tonight like rep. harriott-gathright, and so many more. #blacklivesmatter – at greeley park"
anger,1.091,i stayed up late designing this to paint today. rip george floyd.... your life spurred a revolution through out the world. it is bringing million together which are demanding change. #art #charlotte #streetart #piece #georgefloyd #protest2020 #change #abstractdissent
trust,1.359,"over 30,000 protesters, 0 arrest & another successful protest for justice!! we will not stop!! #activatechi #chicagoprotest #justiceforgeorgefloyd #blacklivesmatter – at union park"
trust,2.1340000000000003,inspired by my colleague in the fight. nyp general surgery program for black life matter! #blacklivesmatter #whitecoatsforblacklives
joy,0.394,"we are allllll one! we are allllll in this together! when is enough, e n o you g h!? #atlantaprotests #blacklivesmatter #georgefloyd"
sadness,0.679,the rain could not stop u from letting the world know that washington height and dyckman unequivocally support #blacklivesmatter. sin justicia no hay paz! #blm
trust,1.3130000000000002,my gay black as matters! #blacklivesmatter #beyou #differenttogether
sadness,0.547,"desde este lugar, martin luther king pronunció el 28 de agosto de 1963 el discurso ""tengo un sueño"". «tengo un sueño, que mi cuatro hijos pequeños un día vivan en una nación donde no sean juzgados por el color de piel, sino por su carácter. tengo un sueño hoy». #blacklivesmatter – at lincoln memorial"
trust,1.359,rgv solidarity protest and call for justice for george floyd. #blacklivesmattters #rgv
sadness,2.9690000000000003,but .. but .. he cried real tear at george floyd is funeral ... and he never even met him. .. he is super woke. what is wrong with these people?
trust,1.5859999999999999,my life matters. ———————————— click the link in my bio to see how you can be an advocate and amplifier for black voice and causes. #blacklivesmatter #justiceforgeorgefloyd
trust,1.7890000000000001,"there is nothing wrong with taking a break for a little while, a long a you come back. the name of the game is consistency. if thinking about the movement nonstop is wearing on you, take a day to refresh yourself so you can be an even better ally tomorrow. #blacklivesmatter"
trust,1.172,"black life matter protest, kingston jamaica. june 6, 2020 confusion thread – at embassy of the united state of america"
joy,0.422,"this is not a drill, this is not a game join me a we increase the energy #blacklivesmatter #fightthepower #georgefloyd #breonnataylor #ahmaudarbery #stopkillingus #hunger4more #imagoharderthanthem #protestandpray #protest #march #durhamnc #durham #bullcity"
trust,2.039,m4bl are about paint = defund police on the ground a an extension of mayor bowser is black life matter mural. leader say the mayor is not doing enough. if black life matter in dc we would not have $5m just for the police. #georgefloydprotests #dcprotest
trust,0.648,peaceful protest in little rock today a hundred march towards the capitol. #blacklivesmatter – at arkansas state capitol
joy,0.7809999999999999,"beautiful moment from the #blacklivesmatter protest today in sayreville, nj"
joy,0.765,the party never stops. #blacklivesmatter
anticipation,0.516,it our time to take the power back. #blacklivesmatter #votetrumpout2020
sadness,0.547,"""¿dónde está el sueño?"" #blacklivesmatter #dcprotests #mlk – at lincoln memorial"
trust,0.477,it is either all black life matter or fuck you
trust,0.477,rgv 4 black life matter
trust,1.3519999999999999,"student in #tx24 show u how to organize a beautiful, powerful #blacklivesmatter march in the future is now! #voteblue2020 rocks. follow them."
trust,0.383,12th day of protests. f—k the curfew! #blacklivesmattters #brooklyn #protests #georgefloyd #nyc
surprise,0.726,"in the video above, the protester are chanting say his name george floyd!, so if there is anyone national review writer and racist trump lickspittle david harsanyi ha not blocked, consider sending it to him."
joy,1.266,i love how when a dog bark at a protest everyone immediately agrees that it said black life matter
trust,1.102,stephen smith show up. now and when he is elected. #pridemonth #blacklivesmatter #westvirginia photo cred
joy,0.5589999999999999,philadelphia....my home...what a day! #blacklivesmatter
joy,0.7340000000000001,there were a lot of speech during the #georgelloyd memorial event at the matthew hotel monument. rep. passionate speech appeared to resonate the most with the crowd. it did with me. #keepfighting #blacklivesmatter
trust,0.414,here is my 82-year old dad at today is #dcprotest. he wa nan served in 2 republican administrations. he would not have been anywhere else today. #blacklivesmatter
trust,1.3130000000000002,"wa able to attend a protest in augusta, ga tonight. did not think i would get a emotional a i did. no justice! no peace! #blacklivesmatter"
joy,1.2559999999999998,why are people so excited about a black life matter way when we are still in active protest and being terrorized because of it?
trust,0.477,can #btsarmy follow in footstep and donate to #blacklivesmatter if you have not already or if you want to again confusion ! let is goooo!
trust,2.274,"we can disagree and still love each other, unless your disagreement is rooted in my oppression and denial of my humanity and right to exist. #blacklivesmatter #indianapolisprotest"
trust,1.9369999999999998,"the fucking dea, national guard, secret service and local police is out here now. we were peaceful all day. why tf are thwy here? #blacklivesmatter #dcprotest #blacklivesmatterdc #dc #washingtondc #washingtondcprotest #blm"
anticipation,0.906,i am out on the street watching protesters. they are really loud. can anyone hear them chanting david dorn is name? do #blacklivesmatter ? #daviddorn #daviddorn #daviddorn #daviddorn #daviddorn #daviddorn #daviddorn #daviddorn #daviddorn #daviddorn #daviddorn
trust,1.25,"best part of the march today wa going by a nursing home and a 80+ yr old black woman leaning out her window starting, ""fuck the police"" chants. #atlantaprotests #blacklivesmatter #acab – at atlanta beltline corridor at memorial drive"
anger,2.056,"we, a lgbtq people, owe our very existence to those who fought and protested and rioted before us. we have an obligation to keep up that fight for justice, for any and all oppressed and marginalized communities. never stop chanting #blacklivesmatter #blacktranslivesmatter"
joy,1.401,"techno block parties, strongest number yet, and yet another peaceful return tonight in detroit. #blacklivesmatter"
trust,0.586,"captured during the #blacklivesmatter #dcprotest yesterday. if anyone know her, please lmk so i can share this with her."
trust,2.3760000000000003,"the 16th street corridor is buzzing with music and chanting tonight, with the drum circle still going strong and the go-go truck now parked within earshot of the white house. a lone violinist is playing beneath a black life matter banner pinned to the fence at lafayette."
fear,0.906,2014 got arrested for peacefully protesting the murder of #ericgarner now 2020 im back out for #georgefloyd #blacklivesmatter
joy,0.387,people are adding a new meaning to the mayor is pr gesture. #blacklivesmatter #blacklivesmatterdc
joy,1.367,tucson native and rapper is now performing at #blacklivesmatter tucson is celebration of black lives. – at university of arizona
trust,1.305,protester are painting defund the police onto the street just a block from the white house in dc here in black life matter plaza #dc #dcprotests #dcprotest #blacklivesmatter #defundthepolice
anticipation,0.4920000000000001,thank you for attending the #hbcus4blacklives rally today hosted by our youth director and co-organizer #georgefloyd #breonnataylor
trust,1.7969999999999997,no justice. no peace. no racist police. #blacklivesmatter
disgust,0.6559999999999999,"so he already spoke with the actual black organizer, but instead decided to tweet about a white-passing person and misattribute sha is work? trash. #blacklivesmatter"
trust,0.961,"icymi m4bl is painting defund police next to dc mayor bowser is black life matter a part of a movement to reappropriate funding from prison to education, among other things, in black communities."
fear,0.7190000000000001,i marched today with several thousand of my closest healthcare colleague for the fight against racism. #antiracism #whitecoatsforblacklives #blacklivesmatter #learn #fight #stayinformed
joy,3.092,"amazing rally today positive, peaceful, powerful. our beautifully diverse community reflected great unity and our school were well represented so happy to see so many platt student and staff! a great foundation for meaningful change #blacklivesmatter #bethechange"
trust,1.359,a cross-racial solidarity oriented toward racial justice. we are who we have been waiting for. #georgefloyd
fear,2.016,black leadership march organizer name those who have died from police brutality a protester kneel for eight minute in rememberance of george floyd in downtown corpus christi via – at corpus christi bayfront/seawall
anticipation,0.391,most people already know that i express myself through my art/ nail so here is my latest set. #blacklivesmatter period.
trust,1.5859999999999999,"a very solemn moment a george floyd is casket is escorted out of the church at the north carolina memorial, to be taken to his final resting place in houston tx beside his mother, larcenia floyd. #blacklivesmatter #georgefloyd #georgefloydmemorialservice"
trust,0.35200000000000004,"our protest caught the attention of abc15, queen creek our voice were heard today, i appreciate every single one of you all that came to show support, i will keep you all posted for the next one #blacklivesmatter"
joy,0.828,#washingtondcprotest ramping up on saturday afternoon at the newly renamed #blacklivesmatter plaza. gotta love it
sadness,2.912,"if a body had a limb writhing in agony & the rest of the body did not or *refused to* feel it, smthg wd be very wrong. when some in x is body are in anguish & the rest of the body ignores, denies or opposes their pain, smthg is very wrong in the body of x. #blacklivesmatter this"
trust,1.125,"‘we are tired of the war on black people,' a dallas pastor told the peaceful crowd. 1000 marched thru downtown dallas on 9th day of #georgefloyd protests. |"
trust,1.219,all black life matter... it is hard enough being black. imagine being black and a woman. black and trans... speaker continue talking to the crowds.
fear,4.2349999999999985,"yes, i would love for george floyd is murderer to spend their life rotting in jail, but i would also be ecstatic to see all other police brutality case reopened. and see all those pig die in jail."
trust,2.11,"black life matter plaza ha a new addition defund the police, which are appending to the yellow letter mayor bowser had painted along 16th on friday. they would criticized it a a performative distraction from real policy changes."
trust,1.734,new — just confirmed there have been *no* arrest during today is protest in the nation is capital... all peaceful. #blacklivesmatter
joy,1.319,"/3 this is only the beginning for me and my family.⁣⁣ ⁣⁣ we are dedicating money, time and resource to defeating racism in america.⁣⁣ ⁣⁣ stay in the deep end. #georgefloyd ⁣ – at texas state capitol"
trust,1.125,this is not the end. the fight is not over. there is still justice that need to be served . #blacklivesmatter #justiceforbreonnataylor #justiceforsandrabland #justiceforeli #justiceforahmaud
trust,0.344,demonstrator have hung a huge #blacklivesmatter flag on the fence along lafayette square park outside the white house. #georgefloydprotests
trust,0.35200000000000004,springfield showed up to say #blacklivesmatter
joy,1.11,"my favorite photo from today is #blacklivesmatter rallies. so not only is jamie the best buffalo bill photographer, he is also a workhorse with an eye. he wa with me for 6.6 mile today. this park/berkeley photo capture the energy of today. #roc"
trust,1.118,"all the random brand rushing to support black life matter is kind of ridiculous on the one hand, but on the other it is a sign of broad support across society"
anticipation,1.273,i am a child of a black man and a white women. i have been told multiple time that i am white. i identify a african american. a queen! i am educated and would never change the color of my skin and i will stand up for what i believe in #blacklivesmatter
anger,1.106,evolution is the only revolution for the replacement of injustice to justice. #chicagoprotests #blacklivesmatter
joy,0.753,846 second silent protest for george floyd to wrap up a night of marching in raleigh. the blue light beam from a distant police car.
trust,1.695,#miami-dade is is also effectively the county sheriff. this is how our county police are abusing citizen and violating their civil right while yet participate in #blacklivesmatter protests. his sad response is to extend curfew hours.
sadness,2.562,"so now people are arguing that more white are killed by cop than blacks. so a racial problem doe not exist. you do realize that there is more white than black people in the u right? when that is considered, there is 2.5x more black that die per million confusion . #blacklivesmatter"
joy,2.156,"y'all thought brandi love would be for black life matter when she is swallowed over 1000000 black kids, she is more dangerous than the fifth grade to a detroit youth."
anticipation,1.781,seeing #ldnont peacefully come together today for #blacklivesmatter protest wa incredible. i hope this momentum and solidarity continues and that we can make lasting change. #sayhername – at victoria park
trust,0.477,"went from big black booty matter to #blacklivesmatter on his ig story, expeditiously"
trust,1.093,question for . i want to see something. have you ever had a police officer pull a gun on you??? #blacklivesmatter #policereformnow
sadness,0.509,"oh yeah, in case you all forgot, black life matter"
joy,0.688,my favorite pic from today you could not see the end of the crowd in either direction #dcprotest #blacklivesmatter
anger,1.167,join the fight against social injustice and be the change. #blacklivesmatter #nojusticenopeace
trust,2.7190000000000003,"today we marched with students, parents, atl legend and elected officials. everyone demanded justice for the victim of police brutality in atlanta and around the nation. #atlantaprotests #atlforus #justicefighter #georgefloyd #ahmaudarbery #breonnataylor #jimmyatchison"
joy,0.828,"we love you, athens. #blacklivesmatter – at georgia theatre"
joy,1.368,new mural activist have painted defund the police on black life matter plaza. they are chanting i belive that we will win right now.
fear,0.995,"there is a weird segment of society that look at every self-affirmation by marginalized group a diminishing to themselves. black life matter = you are saying my life doe not matter transwomen are woman = you are saying i am le of a woman. it is a weird, fear-based reaponse."
trust,1.892,nfl decision to permit kneeling protest by player enrages donald trump. american sport figure rally round black life matter movement a michael jordan pledge $100m to promote racial equality.
trust,0.344,#blacklivesmatter. – at the white house
joy,0.7040000000000001,proud of springfield. #blacklivesmatter photo joe bulger nan bruce stidham
anticipation,0.391,"i am sorry and i have to say this, driving down langdon and seeing #blacklivesmatter spray painted on the door of frat who have been specifically racist to me wa nothing short of visual art."
disgust,1.125,trump retweets interview trashing george floyd is character a he break own twitter record. his tweet suggest he is terrified and angry.
trust,1.8520000000000003,"just because you all went to a protest in chatham doe not mean this is over, this is over when the system get changed or fixed or abolished. this is over when people actually believe in the statement they are tweeting. black life matter is not a trend it is just the start."
trust,0.375,"i spent the last week in louisville covering the protest focused around #breonnataylor, #davidmcatee and #georgefloyd. here is a selection of image from saturday, may 30, 2020. . . / /…"
trust,1.906,the bronx came out to say #blacklivesmatter. huge crowd gathered today for a peaceful sit-in at van cortlandt park. proud of our community standing up and standing together in the fight for racial justice. – at van cortlandt park
trust,0.477,black life matter and fuck 12
trust,2.438,the program 1-acknowledge black men have special challenge dealing with cop 2- #georgefloyd would be alive tonight is he were white 3-police everywhere must abolish choke hold
trust,0.477,protested today because why?? all life will not matter until black life matter!
trust,0.914,fdny truck letting out the air horn in solidarity with the protest. #blacklivesmatter
joy,1.7759999999999998,"nothing but positive, peaceful vibe at the #blacklivesmatter protest in washington, dc today. #dcprotests"
trust,0.4920000000000001,"protestors in #chattanooga exit the east side but first, stopped under the interstate to salute to a banner with the face of #georgefloyd #breonnataylor #ahmaudaubrey #tonymcdade"
anger,0.5,i stand against racial injustice #blacklivesmatter #jill4ga #socialjustice #equality
trust,0.344,han pasado doce horas desde que la gente comenzó a salir en washington dc y el ambiente e este frente a la casa blanca #blacklivesmatter – at the white house
anger,0.418,"photograph i took at this evening is #blacklivesmatter and #justiceforbernardo protest in salt lake city. despite torrential downpour and gale force winds, they came larger and louder."
trust,0.75,the statue of confederate general williams carter wickham ha been pulled down in monroe park. #richmond #rva #richmondva #richmondprotest #rvaprotest #loverva #georgefloyd #georgefloydprotests #blacklivesmatter
trust,0.477,black life matter if you disagree then get fucked
trust,1.821,the star in the d.c. flag at the end of the black life matter mural commissioned by d.c.'s mayor have been painted over and defund the police ha been added so the mural now read black life matter = defund the police
trust,0.477,"nobody ever said, black life matter more than you. we just said, black life matter. if you can not agree with that, #checkyourheart"
trust,1.5319999999999998,introducing former star-telegram columnist randy galloway turned social justice warrior. my girl and i were invited to a george floyd protest in affluent aledo. leave it to galloway to take the mic for an impromptu speech after we kneeled in silence for 8 minute and 46 seconds.
trust,1.9690000000000003,the whole world joined in solidarity to speak truth that black life matter... it is time we heard it and acted accordingly.
trust,0.992,the white house ha gone black again. clearly in solidarity with #blacklivesmatter /s/
anticipation,1.6869999999999998,"there wa a lot more people at this protest than there wa last week! ' confusion im so proud! black life matter today, tomorrow, forever, and always! ice we are coming for you next bitch!! #keeppushing"
anticipation,0.993,a two-time purple heart recipient stood outside the utah state capitol for more than three hour in 90 degree heat to show support for the black life matter movement.
trust,1.571,"3 thing my shop will forever, and always, stand up for diversity and stand against racism. blm is not a trend and racism doe not just go away. it doe not hurt your aesthetic and you can never share black life matter too much. also, fuck donald trump."
fear,1.9770000000000003,"when america is democratic institution are reclaimed & revived. please remember that it is black american who risked being killed & beaten & gassed to warn, mobilize & save this country. #blacklivesmatter"
trust,3.702,"a 2nd vice president and trustee, i am asking fellow mayor across the nation to light their city hall building in crimson and gold to show support for #georgefloyd is family and solidarity for good policing on monday june 8th. #uscm #ourmayors"
anticipation,0.89,"if you are not from texas or a long-term resident of texas, you may not understand the significance of this happening in vidor. this is a racist town. this is a kkk stronghold. the history of racism run deep. a #blacklivesmatter protest happening there is amazing."
joy,1.6510000000000002,all mother were summoned when george floyd called out for his momma. joined my mom demand action for systemic racism family at the peaceful #orlandoblackout protest this afternoon. #saytheirnames #wearorange #votelikeamother – at lake eola park
trust,1.094,"funny thing, the mayor of southlake and city council are clueless. the do not realize the world ha changed and there is nothing they can do to retain power. #blacklivesmatter #southlakeprotest"
joy,2.7390000000000003,"#dcprotests are so organized. it is a full city block party -drum circle -food truck -free water, mask + food everywhere -gogo dancing -a whole medic system -protests going in / out from the wh way better vibe when you do not have police or military here. #blacklivesmatter"
trust,0.969,proud of #jacksonville local protest continue. #blacklivesmatter #policeaccountability #onevoice1
trust,1.743,i do not want to see corporation using black life matter a a marketing tool unless the campaign is about pay equity and board room diversity.
trust,0.7190000000000001,george floy tongue sticking out cheeky playful or blowing a raspberry 'i am gonna change the world' #extrlajudicialexecution
fear,0.622,hey wait! congress is conducting george floyd hearing this week? so the democrat are not worried about covid19 exposure any more? when wa the decision made to bring them back? who made it?
trust,1.8040000000000005,dallas protest today. peaceful. powerful. inspiring. important. #blacklivesmatter #dallasprotests – at downtown dallas
trust,1.555,besides going to march and doing other work around racial justice i felt the need to educate myself. decided to start learning more about my fiel tongue sticking out cheeky playful or blowing a raspberry organized labor. went to and got this classic. #blacklivesmatter #labor4blacklives #unionstrong
anticipation,2.117,nile kinnick wa an american hero. an original member of the anti-fascist movement. seeing these image make me uncomfortable. not a uncomfortable a watching the george floyd video for the first and only time. i want healing. i want dialogue. i do not want more division.
anger,1.6119999999999999,"i am quarantined until i get my test result back, but that did not stop my parent from dragging me down to columbia. they were having a protest! y'all, the columbia of the columbia riot is having a black life matter protest."
sadness,1.5,why did george floyd have a closed casket funeral service?
sadness,0.547,"have you ever seen anyone get a a many ""memorial services"" a george floyd?"
surprise,0.688,"absolutely incredible. at least 5,000 people were peacefully protesting downtown saturday a they call for change. it wa the biggest protest i have seen downtown all week. #blacklivesmatter"
trust,2.22,hey. i wanted to share some word on twitter too. if you take the time to read them i hope they can be of value. will take 2 post confusion . black life matter.
joy,1.266,i am sorry but the world will never be the same again i see a change coming #blacklivesmatter i love all the people who took time out of their schedule to protest nan prove to america that black life matter just a much a any race
trust,2.195,racism and police brutality are public health crisis that have gone on far too long. let is use our privilege a physician to advocate for change. it is our duty to do so. #whitecoatsforblacklives #blacklivesmatter #unitedfamilymedicine – at minnesota state capitol
anger,1.479,cop putting in earplugs. either they are getting ready to deploy lrad or the verbal abuse is hitting a nerve. #seattleprotests #seattleprotest #blacklivesmatter
joy,0.7040000000000001,so proud of my neighborhood #blacklivesmatter
trust,1.54,"black life matter is not a trend. i keep seeing le and le about the matter on my feed a george floyd becomes old news. racism is a very real problem that should have ended many year ago. do not lose your voice now. continue to educate, donate, and take a stand."
trust,1.9780000000000002,"idk if people will see this but, white people who want to help 1 confusion listen to black people 2 confusion plug in to your local black life matter or surj organization. they also partner w/tons of other group on all kind of issues. so many way to help, big or small! #blacklivesmatter"
anger,0.907,"prince from m.a.d make a difference confusion ""whatever make you mad, what can you do to make a difference..."" #blacklivesmatter #blacklivesmatterdc #yanggang #dcprotest #nojusticenopeace"
trust,0.477,protest saturday at black life matter plaza.
trust,0.7190000000000001,wow pretty neat that the seattle pd can apparently take away everyone is first amendment right if a single person us a laser pointer #seattleprotests #seattleprotest #blacklivesmatter
joy,0.828,"who is this guy and can twitter drag him? he is disgusting, tone deaf and i would love nothing more than for this tweet to go viral with why #blacklivesmatter"
trust,0.43,so apparently if you are a cop you are also immune to covid19? who knew. #nypd #nycprotests #nycprotest #blacklivesmatter #acab #coronavirus #covidー19 #masks #cops
trust,3.43,". faculty well-represented with pediatric dr. carmelle romain confusion , transplant dr. yolanda becker confusion and trauma surgery professor protesting for structural justice. we also invited 30,000 friends. zero arrests. #welooklikesurgeons #blacklivesmatter #ilovechicago"
trust,2.305,9 minutes. i went to a protest and we were on our knee for 9 minutes. i could honestly not do this. no human being should die from this. i pray that justice is served and there is accountability in the future #georgefloyd
anger,0.7909999999999999,it slap #youabouttoloseyojob #nycprotests #blacklivesmatter #nycprotest #protests
trust,1.7040000000000002,not only do black life matter but black life deserve justice
anticipation,0.757,"""to the parent of white children..."" #blacklivesmatter #blacklivesmatterdc #yanggang #dcprotest #nojusticenopeace"
trust,2.18,this is thoughts. it is image from elder of zion nan nazi art. it is #antisemitic #ageist #racist #hatespeech #georgefloyd wa murdered nan this only divide us. this doe not honor him nor do #riots #looting #killingpolice pls join me in blocking no power 4 him
trust,0.828,"this week, in 98% white rural kentucky, there were george floyd protest. this is why. police will over step their bounds. it is happening all over."
anger,1.497,"i have never been to a protest that wa this peaceful. if you have been spending your energy condemning looting and crime, get your as on the street and be an example of the peaceful protesting that you advocate. #dallasprotest #dallas #blm #blacklivesmatter"
trust,1.234,here are some picture from the peaceful protest in downtown ypsilanti. change need to happen. silence is compliance #blacklivesmatter
anticipation,1.149,remembering prince rogers nelson on his birthday tune in today at 607am minneapolis time for the prince #prince #blackmusicmonth #blacklivesmatter
fear,1.984,seattle police fence in peaceful protestors with bicycle so they have nowhere to go when police begin attacking from other side. #seattleprotests #blacklivesmatter #blacklivesmattters #protests2020
fear,2.3280000000000003,first person view of the seattle biker gang attacking peaceful protestors #seattleprotests #blacklivesmattters #blacklivesmatter #protest2020
fear,0.962,woke did not kill #georgefloyd
fear,1.735,"minneapolis resident dave jensen stand guard near the intersection where #georgefloyd lost his life. this is sacred ground, he told me, adding his rifle is not to intimidate, but protect the area through the night. #nbcnews – at cup food"
trust,0.484,"philadelphia! have we seen anything like this in modern history? anyone have other aerial vids/pics of #blacklivesmatter #georgefloydprotests from other places, including non-us, small/rural towns? why are these protest global nan lasting so long? #blm"
joy,2.001,"i am glad the non-violent protest of hundred of thousand of new yorkers ha ended the curfew. going to take a lot more protest & a lot more work to end systemic racism in policing, but also housing, education, health care, etc confusion and to win a city where #blacklivesmatter."
anger,3.318,why no outrage over david dorn the retired african-american police captain who wa murdered by looter defending his friend store. even filmed live on facebook. this and the looting and assault i witnessed in nyc had zero to do with george floyd it wa criminal behavior.
trust,1.125,this is my niece & my brother painting #ninisdeli black life matter
trust,1.1880000000000002,black life matter lesbian life matter gay life matter bi life matter queer life matter gamers trans life matter
fear,3.172,"jean-michel basquiat is defacement literally paint picture of police brutality, remember his friend and fellow artist michael stewart, who wa put in an illegal chokehold simile to george floyd, beaten into a coma and died. full story below"
joy,0.516,our sunday w/ story this morning night twelve and the protest around the world. #georgefloyd
disgust,0.6409999999999999,"""liberal activist should be taken to guantanamo & waterboarded,"" spews right-wing pundit nan anti-semite rick wile #religionspoison #emptythepews #religioushate #begonebigots #theresistance #voteoutthegop #blacklivesmatter #voteblue2020"
fear,1.062,runner are running 8.46 to represent the 8 minute and 46 second that george floyd had his neck crushed. organizer say if you can not run the entire 8.46 route bring a friend and run it a a relay doing 4.23 mile each
trust,0.992,white privilege is being able to tune out of all of the protest and rally going on because you find them to be a burden; because it is not your right being fought for. #blacklivesmatter #voteforchange
trust,1.695,"the silence and complete disregard for david dorn by blm & their apologists/supporters reveals their cold-hearted hypocrisy. they cleverly chose the banner, black life matter, to create a pr shield for their nefarious agenda trampling on life like stepping stone to anarchy!"
trust,0.477,which black life matter position do you find most troubling?
sadness,0.867,"it would be a shame to see this spread far and wide, a real shame. people who say it can not be done should not interrupt those who are doing it. #army #matchamillion #matchamilliom confusion #btsarmy #blacklivesmatter"
trust,1.3519999999999999,"dear white protestors, keep that same energy when you get to work/school on monday. there are aspect of your company culture that perpetuate anti-black racism. remember black life matter there too. signed....your black colleague that are tired"
anticipation,0.516,don't stop this time... this is our lives! #blacklivesmatter #routinestohabits
trust,2.571,unc should give $2.5 million to anti-racism effort and social justice organization in it campus communities. since they believe black life matter now. just a few month ago they gave that amount to a racist neo-confederate group.
trust,1.953,"i did everything in my power to warn people about this current moment; from smith common to smith the books, our history, the safe space for artist and lgbtq+, fighting gentrification, fighting #policebrutality, supporting local, jobs, #blacklivesmatter..."
trust,3.04,"we have walked this path before, and will continue marching on, hand in hand, elevating our voices, until justice and peace prevail. thank you for joining me at black life matter plaza, in front of the white house, – at the white house"
trust,1.235,today native horse rider from the dakota people will arrive at 38th and chicago to honor george floyd.
trust,0.969,"858am, sunday. it ha been a long week. we were gassed here 6 day ago. black life matter plaza is the people is plaza. #dcprotests #dcprotest – at st. john is church, lafayette square"
fear,1.1869999999999998,"heading home to philly for sunday is protest following the killing of george floyd, breonna taylor and so many more for the if you think i should be somewhere or wanna chat i am at tyler.tynes and my dm are open. let is rap"
fear,2.377,"on saturday, june 6, protester gathered at the nodaway county court house to have their voice heard in regard to police brutality and the death of george floyd."
trust,1.89,what is truly powerful to me is that our dean nan ceo quietly found a space to kneel...she did not go to the crowd is center or pick up a megaphone. she did not make it about her...she literally showed up. #servantleadership #empathy #blacklivesmatter #womeninmedicine
trust,1.516,"freedom is the continuous action we all must take, and each generation must do it part to create an even more fair, more just society. congressman john lewis i have been moved by his word & actions, and i am humbled that he visited #blacklivesmatter plaza. the work go on..."
trust,1.039,my neighbor told me ‘the neirborhood association asked her to tell me i needed to take my sign down bc it is too political i told her it wasn't. i am not taking it down; me rehuso to be quiet #blacklivesmatter #lasvidasnegrasimportan
joy,2.793,"i wonder how the family of eric garner, tamir rice, freddie gray & many others felt when they saw the guy who wa vp when their loved one were killed tweet i will not let george floyd become another hashtag why did you let them? shame on you"
