sentiment,sentiment_score,tweet_text
sadness,1.4620000000000002,1000 peacefully protest the death of GeorgeFloyd at the Lincoln Memorial with the Washington Monument in the skyline
sadness,1.1960000000000002,George Floyd might be the modern day Emmett Till If you listen to the story of many of the impactful black figure of the past for many of them a turning point in thier life wa the death of Emmet Till This will change the shape of many thing and people
trust,1.86,Kekes passionate plea is a sight to behold—her POWER The body language and facial expression of these dude are telling in a number of way not least of all the digusting power of We have to follow order And thats what it gonna take—DEFIANCE BlackLivesMatter
trust,0.477,KEANSBURG STANDUP THATS HOW ITS DONE I seen all the doubter BlackLivesMattter BLACK LIVES MATTER NOT JUST TODAY BUT EVERYDAY NoJusticeNoPeace
trust,2.7489999999999997,Peaceful protest continues outside the White House a police keep their distance and demonstrator listen and chant with a man who ha climbed the street lamp near St Johns Church Such a stark contrast from last night GeorgeFloyd – at Lafayette Square Park
trust,1.093,Thousands of protester silently kneeling for nine minute — symbolizing the amount of time a Minneapolis police officer knelt on George Floyds neck — in University City in front of the Penn Presidents house – at Jon M Huntsman Hall
trust,1.125,Today the girl and I marched along with several hundred other people in Clarksburg We knelt in silence for 8 minute and 46 second We had a common purpose It wa peaceful Is it enough Of course not But it something BlackLivesMatter
fear,2.282,Dont scream black life matter if your shaming Black sexual assault victim
fear,1.5779999999999998,You need to get out and vote ward 7 right now The line wrap around the back of the building and snake around WashingtonDCProtest BlackLivesMatter DC WashingtonDC WashingtonDCRiots
sadness,1.359,THIS is what we do this for White privelage at it finest A WHITE MAN KNOWINGLY drive through a crowd of people released without charge But a black woman can be sleeping in her house and shot in her sleepThis world is sick SayTheirNames PoliceBrutality BlackLivesMatter
trust,1.235,Protesters take a knee in Fishtown not far from where white supremacist vigilante beat up a reporter last night A pastor lead them in prayer for George Floyd and all the name we dont know
joy,1.062,So gifted Im the type thats gon go get it no kidding LongliveNipseyHussle BlackLivesMatter JusticeforGeorgeFloyd
trust,1.595,Pastor John of St James leading the charge thru Fishtown Asking resident who come out of their home to say Black Lives Matter into the mic
trust,3.1170000000000004,Joined neighbor waiting to vote in taking a knee at 700pm — the time of tonight curfew — in solidarity Lets vote and create a city that work for all of u BlackLivesMatter – at Emery Recreation Center
sadness,2.071,Day 4 of GeorgeFloyd philly protest It came to my doorstep walked down the step and kneeled with my neighbor After 30 min of screaming kneel with u a young woman badge 5069 last name lee kneeled with u with tear in her eye She whispered I just lost my job
trust,0.477,BlackLivesMatter la vida de los negro importan reza este cartel que un hombre sostiene contra la verja que separa de la fuerzas del orden y la Casa Blanca a los manifestantes Esta verja remplaza hoy lo que los días anteriores era un cordón policial DCProtests – at Lafayette Square Park
trust,0.477,The people who say AllLivesMatter clearly do not see the problem BlackLivesMatter
sadness,1.89,Dear Congress stop killing Black people Its time to go beyond your stronglyworded statement and take action BlackLivesMatter
anticipation,1.1720000000000002,more suburban protest for GeorgeFloyd this one in the massive Leisure World retirement community
trust,0.477,I walk for my student Their life matter BlackLivesMatter
trust,0.6409999999999999,Una de la organizadoras de la marcha escribe el número de teléfono de asistencia legal en caso de que los manifestantes sean arrestados Cientos han sido arrestados por la policía en los últimos díasGeorgeFloyd BlackLivesMattter BlackOutTuesday
fear,1.546,Iraq War veteran The fact is I could have been George Floyd I could have been Ahmaud Arbery I could have been any of them because I am them – a black man in America who is too often seen a a threat before I am seen a a person
trust,1.227,Even Hobbes with his young protest companion agree BlackLivesMatter EndPoliceViolence SocialDistancing practicefreespeechstartsatanyage – at Lafayette Square Park
trust,1.125,Drone Shot of the PeacefulProtesters Protest and March for BlackLivesMatter in Market Square dronephotography pittsburgh
trust,3.1180000000000003,From this location defining moment in Black history have happene Tongue sticking out cheeky playful or blowing a raspberry Marian Andersons concert MLKs speech Obamas inauguration celebration This horrifying intimidating image is an affront to American civil right and social justice BlackLivesMatter Resist DCPROTEST
joy,1.409,If you black I should see you on Saturday If your so is black or you have black friend I should see you on Saturday If you are posting about how black life matter I should see you on Saturday Be about what you speak about period
anticipation,0.516,For the Millionth time Black Lives Matter doesnt mean others dont
trust,2.4219999999999997,Ameer my brother Proud to be next to you next with your people next with our people next to my people We the People Respect to each other Never wasting people life but empowering people BlackLivesMatter Proud of you
joy,1.394,Speechless Blessed BlackLivesMatter JusticeforGeorgeFloyd
fear,2.047,757 VA There are armed men with assault rifle in peninsula town center It is not a black life matter protest STAY AWAY Hampton
joy,0.88,It can be financially hard to donate in the middle of a pandemic where million are not working but if you have anything to spare no matter how small please donate to the young daughter of GeorgeFloyd Gianna
trust,0.8130000000000001,Look at the line of people in between row of car This is Howard County Maryland where BlackLivesMatter
anger,2.1919999999999997,If all black life matter and they do where is the outrage over 77yearold St Louis retired Police Captain David Dorn being shot dead by looter when he tried to get them to stop looting a local pawn shop AllLivesMatter BlackLivesMatter
joy,2.468,Sad I couldnt be home in Houston today for the rally in honor of George Floyd Houston is truly the biggest small town so he wa a part of the life of so many of my friend and family 60000 in attendance no violence
trust,1.571,We are out on the street again tonight because no authoritarian curfew will stop u from demanding justice for GeorgeFloyd Follow along here – at 17th Street Northwest
trust,1.774,Jehovahs Witnesses desecrate the memory of GeorgeFloyd amp the thousand of protester of every race in lockstep unity trying to work this out JWs throw clickbait to the world front and center on their website and refuse to mention George SAY HIS NAME WATCHTOWER BLM
trust,0.821,BlackOutTuesday PoliceBrutality TrumpOut2020 BLACKLIVESMATTER BlackLivesMatter WashingtonDCRiots WhiteHouse WashingtonDC protests2020 protestdc – at The White House
trust,0.797,black life matter black TRANS life matter
anticipation,1.18,PGPD ha some explaining to do PoliceBrutality During the pandemic immediately after GeorgeFloyd with protest happening amp then this Bad apple come from rotten tree
joy,1.5190000000000001,Hey guy For my birthday Id love if youd donate to the NAACPLDF please Thank you BlackLivesMatter GeorgeFloyd
joy,1.2009999999999998,A reminder that BreonnaTaylors killer are still walking free We wont rest until all BlackLivesMatter
fear,3.721,George Floyd wasnt a fuckin martyr he wa a Black man who wa murdered in cold blood Stop spreading this bullshit He didnt die for anything they killed him
fear,1.36,THIS IS A VIOLATION OF DUE PROCESS AND YOU CANNOT BE CONVICTED SPREAD THIS EVERYWHERE richmondprotest protests2020 BlackLivesMatter
trust,1.6019999999999999,the fact that we are STILL using the house fire example of All Lives Matter to explain to people is aggrevating ITS SIMPLE MATH IF ONE RACE OF HUMANS IS SUBTRACTED FROM THE LIVES THAT MATTER ALL LIVES DO NOT MATTER WHICH IS WHY IT IS BLM BECAUSE BLACK LIVES MATTER TOO
joy,0.5589999999999999,Surveillance of citizen in their home East of the River in WashingtonDC DC DCProtest WashingtonDCProtest BlackLivesMatter
trust,0.985,These hbcus care so much about diversity they forget who these college and university were originally built for How an hbcu not support the black life matter movement I just
sadness,0.915,Theres something happening globally that wa triggered by George floyds death It seems this is an Inflection point
fear,1.868,At least 9300 people have arrested in protest since killing of George Floyd according to the APs tally Two day ago the count wa at 4100
joy,1.7419999999999998,Happy Pride Month Black Lives Matter Black LGBTQ Lives Matter
trust,0.821,Some dese white people some social thots for this black life matter movement
joy,0.8119999999999999,Endlich mal GoodNews au Washington Weitgehend friedlich sind die jüngsten Demonstrationen vor dem Weißen Haus und an anderen Orten der Hauptstadt gelaufen die wir beibachtet haben GeorgeFloyd protest Polizeigewalt – at The White House
joy,2.056,Senior WhiteHouse official say tRump team wa ‘celebrating tear gassing protestors at church TheResistance VoteOutTheGOP tRumpOut2020 VoteBlueToSaveAmerica BlackLivesMatter tRumpTrainWreck PsychosisPotus
sadness,0.828,slavery didnt end in 1865 it evolved Bryan Stevenson georgefloyd protest
fear,1.868,I CANT BREATHE ENOUGH IS ENOUGH STOP KILLING US Thats not a chip on my shoulder Thats your foot on my neck Malcom X StopKillingOurBlackPeople GeorgeFloyd JusticeForAllVictims blacklivesmatter icantbreathe GeorgeFloydProtests
trust,1.8430000000000002,200601 GainesvilleProtest BLACKLIVESMATTER A peaceful protest blocking road WITH police cooperation
fear,0.728,Mort de George Floyd au mythique Bens Chili Bowl de Washington le émeutes ressuscitent le souvenir douloureux du combat pour le droits civiques via
trust,3.0469999999999997,Ameer brother let hope we find it Each gesture of empathy of love is an antidotewatching the love that thousand of people across USA give everyday like you feeding Americans in needwe need a explosion of empathy Lets do itBlackLivesMatter
fear,1.374,It didnt just begin UnarmedAfrikans Our Historical New Afrikan Origins by Political Prisoner Mutope Duguma ICantBreathe 2020Protests Uprising2020 GeorgeFloyd BreonnaTaylor AmaudArbery 1619Project FreeTheLand HistoryofViolence
trust,1.0790000000000002,Please support Black and minority owned restaurant in LancasterPA If you are the owner of one of these have a food truck or are doing neighborhood event please reach out to me We want to support you BlackLivesMatter
trust,1.2970000000000002,But let 12 tell it they out here to protect and serve Dismantle the whole system BlackLivesMatter BlackWithNoChaser
anger,0.853,this guy attacked teenager who were placing Black Lives Matter poster on the trail in Bethesda
trust,0.336,more suburban protest for GeorgeFloyd including this massive gathering at Columbia Mall in Howard County
trust,1.719,More BlackLivesMatter hashtags than Black employee More BlackLivesMatter hashtags than Black tenured professor More BlackLivesMatter hashtags than investment in the Black community More BlackLovesMatter hashtags than being an advocate for Black people I call BS
joy,0.6409999999999999,Yesterday wa our 19th wedding Anniversary Eric and I spent it in Baltimore Just like we did 19 year ago Baltimore timetospeakup GeorgeFloyd
sadness,0.8260000000000001,BLACK LIVES MATTER Despite how dark time currently are we will use our voice and power to make sure we are SEEN and HEARD LOUD and CLEAR blacklivesmatter photography by Me Model Raymond Marcus An outtake from a previous shoot reimagined
trust,1.102,A message to from it employee regarding recent initiative in the middle of Philadelphias Black Lives Matter protest
fear,2.559,Watch Senators get asked to defend Trump gassing protestors for a photoop after declaring war on America Just like the 3 cop who stood by a Chauvin murdered GeorgeFloyd are complicit every Republican is an accomplice in the Presidents fascism
anticipation,1.249,ICYMI I spoke at length with Ohio Democrat yesterday about her experience being peppersprayed at a GeorgeFloyd protest her thought on this moment in America church photoop amp more Watch our full 12min conversation Embarrassed or blushing
trust,1.704,Dont know how you can help the BlackLivesMatter movement You can sign petition donate and become more educated and informed here Were in this together JusticeForGeorgeFloyd JusticeforBreonnaTaylor JusticeforAhmaudArbery
trust,0.477,Taking over the Capitol BlackLivesMatter
trust,0.8049999999999999,A protester wear a Black Lives Matter mask at Howard University A protester hold up a sign that read Say Their Name George Floyd Trayvon Martin Michael Brown Eric Garner Bettie Jones Michael Noel Kieth Childress John Crawford GeorgeFloydProtests
trust,1.883,At the Capitol sitin this morning organized by Chants include what do we want Justice When do we want it Now DCProtests BlackLivesMatter – at United States Capitol
trust,2.0700000000000003,Ive seen player like Dhamir CosbyRoundtree Sam Sessoms Donovan Rodriguez amp Tymair Johnson partaking in peaceful protest They understand this is all bigger than BlackLivesMatter GeorgeFloydProtests
trust,1.6730000000000005,Joe Gale must be removed from office He ha violated the Montgomery County Ethics Policy twice Show u you believe BlackLivesMatter – at Abington PA
trust,0.477,GEORGE FLOYD BREYONA TAYLOR AHMED AUBREY TAMIR RICE TRAYVON MARTIN FREDDIE GRAY ALTON STERLING MICHEAL BROWN ERIC GARNER JOHN CRAWFORD SANDRA BLAND WALTER SCOTT SEAN BELL JAMAR CLARK LEROY BROWNING HOW MANY MORE
joy,0.7040000000000001,Say it loud I‘m Black and Im proud icantbreathe GeorgeFloyd BreonnaTaylor AhmaudArberry Blacklivesmatter
trust,3.0469999999999997,DC Stand Up Tomorrow we march and lay our body on the line in solidarity with million of people across the world to demand justice and accountability for the countless Black and Brown body at the dispose of law enforcement BlackLivesMatter SayTheirNames DCProtest
joy,1.545,Nearly 3000 Protesters marched shouted and danced peacefully with BlackLivesMatter signage in Parsippany NJ RAW Live Video Video by Part 1 of 2
trust,1.109,There are no outside agitator when the ENTIRE country is protesting There is no middle ground Choose today which side of herstory you are on You are either on the side of Justice OR on Trumps side RIP GeorgeFloyd AhmaudArbery BreonnaTaylor TonyMcDade DavidMcAtee We got u
surprise,0.688,Tune in tonight a i join the incredible on IG Live Dont miss it a we talk womeninsports BlackLivesMatter and more
fear,0.625,DC 12PM — Military guarding The National Museum of African American History and Culture About a dozen posted at the museum quiet at the moment GeorgeFloyd
anger,0.5,Black life matter doesnt mean only black life matter So shut the fuck up bout All life matter
joy,0.7609999999999999,TUNE IN with on his NFLampCFL career on the NBA Tim Duncan v Hakeem Olajuwon PositiveVibesOnly on BlackLivesMatter GeorgeFloyd amp more iTunes Spotify
trust,0.648,Baltimores Peaceful Protest 053020 BlackLivesMattter GeorgeFloyd SocialJustice
anticipation,1.398,Breakng DC will be under a citywide curfew starting at 11pm tonight until 6am tomorrow morning GetUpDC GeorgeFloyd
joy,2.8689999999999998,Finally made it out to the DC protest Loved seeing all the energy passion diversity etc Cant wait to get back out there BlackLivesMattter GeorgeFloyd BLM
sadness,1.7959999999999998,Yall know when we say black life matter we arent just talking to America Were talking to every country in the fucking world that ha never allowed black people peace For century Africans have felt isolation and oppression even at home This shit get real deep
anger,0.8999999999999999,thank you for your support of the black community and addition of the BlackLivesMatter group hashtag Not surprised there now an All Lives Matter group Please remove this tag a it is offensive
trust,1.836,It doe appear that the President ha deployed federal prison guard to patrol the street of Washington DC right now DCProtests BlackLivesMatter
joy,0.9690000000000001,I repeat you can not say BlackLivesMatter if you are not referring to the liberation of all Black life
joy,0.789,Deeply grateful to be part of this list Katharine is right when you feel you cant do anything read BlackLivesMatter
trust,1.172,This poem is called a qualm about my mental health BlackLivesMatter NoJusticeNoPeace – at United States Capitol
joy,1.909,RT SHARE TO FRIENDS AND FAMILY BlackLivesMatter BLM IStandWithYou
trust,3.9389999999999996,MY CITY honestly jus so proud and happy thank you all for coming out and showing nothing but support for BLACK LIVES they WILL receive the justice and equality they DESERVE WE NOT STOPPIN BlackLivesMatter protests2020
trust,0.7659999999999999,heard the kkk wa gonna be in harrisburg today so ive been on lockdown modeto then now hear a couple hundred of people come down the street chanting BLACK LIVES MATTER yes
surprise,0.508,Seems like just about every citizen in my red rural town Bel Air Maryland pop 10k is outside rn shouting I CANT BREATHE MDpolitics macroSW BlackLivesMatter
trust,1.602,This kind of whitesplaining drive me mad She ha a Black Lives Matter banner on her profile and yet if an actual black person express an opinion contrary to her own she feel the need to police their speech Sounds idk kinda racist
trust,1.265,You know God is speaking when the entire planet stand in solidarity for George Floyd When you see protest spark in Israel London Europe etc God is speaking When you see the Amish break religious tradition to protest God is speaking America must not turn a deaf ear
trust,0.477,this isnt a moment this is a MOVEMENT BlackLivesMatter
surprise,0.977,Amy jumped at the chance to be first to break the news about increased charge for GeorgeFlyods killer but she declined to charge him year ago for other offense We see you Sweetie BlackLivesMatter
fear,0.906,in george floyds MURDER
trust,1.3359999999999999,Minnesota Attorney General Keith Ellison is increasing charge against Derek Chauvin to 2nd degree in George Floyds murder and also charging the other 3 officer involved GeorgeFloydProtests
fear,1.625,BREAKINGNEWS • The murder charge for the officer accused of pressing his knee against George Floyds neck ha been raised to second degree murder Charges will also be leveled against the three other officer at the scene This is a developing story
disgust,2.374,Jenna messercola gotta be the dumbest bum bitch to ever walk union catholic hall dumb bitch ha not said one thing about George Floyds death but can continuously spread this blue life matter bullshit bitch so fucking ugly inside and out
fear,3.29,Minnesota Attorney General Keith Ellison is increasing charge against former Minneapolis police officer Derek Chauvin to seconddegree murder in George Floyds killing and also charging the other three officer involved in the incident
joy,0.8109999999999999,A GeorgeFloyd chalk mural popped up this morning on the Freedom of Speech Wall downtown
trust,1.328,Wow ha raised over 100k for his Kentucky Senate campaign since start of June because of his ontheground leadership in Louisville in response to police murder of BreonnaTaylor amp DavidMcAtee This while he wa fundraising for BlackLivesMatter group in KY
trust,0.625,Obama to deliver oncamera remark regarding George Floyd ongoing protest
trust,2.282,The protest today in Vineland wa such an AMAZING turnout The amount of people demanding justice for George Floyd and for every black life taken away by law enforcement speaks for itself I am so proud of Vineland We wont be silent until there is a change BlackLivesMatter
trust,3.2350000000000003,The invite for today BlackLivesMatter Marylan Tongue sticking out cheeky playful or blowing a raspberry Tips for White People Attending this is not your protest you are there to listen support and if necessary be a barrier between instigator and your black neighbor Use your privilege for good GeorgeFloydProtests – at Main Street Tower
sadness,0.915,Protesters take to the street of DC for another day Many here relieved to hear news of 3 more officer in Minneapolis facing charge over George Floyds death
trust,1.024,Read Furious Flowers Black Lives Matter Statement at
surprise,1.305,BREAKING 3 more Minneapolis officer charged in George Floyd death Derek Chauvin charge elevate Tongue sticking out cheeky playful or blowing a raspberry GeorgeFloydProtests
trust,0.531,yall see the school and the frat twitter do ya thangggg blacklivesmatter
surprise,1.125,Good crowd for a BlackLivesMatter march in Indiana PA pop le than 15k Id guess that at least 200 people were there
trust,1.125,Some shot I got from the BlackLivesMatter protest in Toms River The whole protest wa entirely peaceful NoJusticeNoPeace
trust,1.4920000000000002,Officer Michael Baker of Aviation Unit made this post yesterday a he checkedin saying he wa On Duty Ready to go hunting you and sanctioning this game DCProtests BlackLivesMatter DefundThePolice DefendBlackLife
sadness,1.516,HAPPENING NOW A diverse crowd take a knee in Ashland VA to show support of the BlackLivesMatter movement and to mourn the loss of George Floyd Breonna Taylor and many others
joy,0.997,Sign outside Lafayette Park BLACK LIVES MATTER BOOGALOO BOIS GO HOME
trust,1.094,Fine I stan Jungkook KPop stans harnessed their power to fight for the good of Black Lives Matter
trust,2.6489999999999996,The murder of GeorgeFloyd ha sparked a new wave of protest Its our moral responsibility to fan the flame until we get real systemic change CHECK YOUR REPS Hold them accountable for their voting record If they dont care about Black life VOTE THEM OUT
trust,2.468,This is mostly very good and completely accurate but even Charlie Feels the need to convict the police in the George Floyd death before that case ha been proven
trust,0.477,Noveno día de protestas Los manifestantes piden justicia para GeorgeFloyd y para BreonnaTaylor y para AhmaudArbery etc Porque BlackLivesMatter La guardia nacional ha ampliado el perímetro de seguridad de la Casa Blanca
trust,1.008,Awesome Community SitIn on Jonathan Street BlackLivesMatter – at Martin Luther King Jr Community Center
trust,0.477,Obama voting and protest are not an eitheror it is a bothand BlackLivesMatter
anticipation,1.21,Are you watching Barack Obama address George Floyds death in virtual town hall PoliceReformAction
joy,0.394,In a DoorDash email the company list Amy Cooper and George Floyd together
fear,2.1959999999999997,NOW The security perimeter around the White House swallowed part of H and 16th street overnight amid a surge in police presence but that hasnt kept people from gathering in downtown DC for a sixth day of protest over George Floyds killing
joy,1.1800000000000002,For those who contacted me and wanted to know about the next peaceful protest in Petersburg VA VSU if you are still in the area feel free to come out BlackLivesMatter
trust,2.141,Proud to work with such a strong leader in and of the vulnerability shown by our staff today We arent even close but today we listened learned and lifted people up Now the job is to not let it stop blacklivesmatter
sadness,2.227,These are the unreasonable expectation of the crazy intolerant left We just agree that we need Justice for George Floyd we need to bow and admit some kind of guilt for something NONE of u are guilty of
anticipation,0.633,Protests still going strong in Philly Thousands coming around City Hall now GeorgeFloyd – at Philadelphia City Hall
trust,2.985,ALL BLACK LIVES MATTER Together we are STRONGER No justice no peace Proud of the Temple and Philadelphia Community coming together today for a PEACEFUL protest Racism and injustice can not exist and we cant stop this fight
trust,0.899,Protest continue in Philadelphia the 5th day GeorgeFloyd philly phillyprotests BlackLivesMatter
trust,3.898,NEW — Unmarked Officers guarding White House DC Code requires District personnel policing First Amendment assembly to be equipped with enhanced identification badge That rule doe NOT apply to federal law enforcement officer GeorgeFloyd
trust,3.898,NEW — Unmarked Officers guarding White House DC Code requires District personnel policing First Amendment assembly to be equipped with enhanced identification badge That rule doe NOT apply to federal law enforcement officer GeorgeFloyd
trust,1.344,A bunch of curfew enforcement police vehicle just parked up by the Columbia Heights metro station in DC DCProtests DCProtest BlackLivesMatter
trust,2.5069999999999997,Remarkable visual in the nation capital this evening Hundreds of peaceful demonstrator kneel on 16th Street a military vehicle and law enforcement form the newest layer of barricade distancing the White House from the GeorgeFloyd protest
trust,1.3130000000000002,Military stationed on the roof of building surrounding protest on 16th St behind the White House DCProtests BlackLivesMatter NoJusticeNoPeace – at St Johns Church Lafayette Square
trust,0.954,We took a knee for 9 min wa a ridiculously long time in the word of you have got to have a lot of hate in your heart to do that GeorgeFloyd BlackLivesMatter we HAVE to do better – at The Lawn
trust,0.961,This is what democracy look like Marching East down Pennsylvania Ave DCProtests BlackLivesMatter
trust,0.477,BlackLivesMatter PhillyProtest Philadelphia BLM
trust,0.547,Dehumanizing people debases u all Jimmy Carter release statement on George Floyd protest
anger,0.667,Near the Natl Archives home of the Constitution a agent mock protestors saying he cant hear them a they shout and march DCProtests BlackLivesMatter
trust,1.3210000000000002,Protesters lay down for 846 in honor of GeorgeFloyd in DC BlackLivesMatter blm DCProtests
trust,2.96,The peaceful protester arrive at the US Capitol They hold sign that read Black Lives Matter I Cant Breathe Some tell me they want Congress to take action against police brutality in response to George Floyds death Photo edited with filter – at United States Capitol
trust,2.968,GeorgeFloyd protest outside the White House remains peaceful with demonstrator periodically standing and kneeling Its 90 degree here Ive spotted FBI National Guard DC Police and various other unmarked federal and military law enforcement
trust,2.523,BLACKBILIVESMATTER BLACKFLUIDLIVESMATTER BLACKTRANSLIVESMATTER follow my second art account queerstoner on ig for more content like this BLM BlackLivesMatter
trust,1.648,A powerful moment I wa able to capture at the end of the peaceful protest in Pittsburgh yesterday Dont just wait around for other people to make change for you BlackLivesMatter – at Market Square
trust,3.46,At the Justice for Black Lives Car Rally Im here in solidarity Im here to listen—and Im going to keep working toward meaningful police reform in Congress BlackLivesMatter – at Fairfax County Government Center
trust,2.9690000000000003,I commend ODU for always stepping up for the black community whether it a time of crisis or not This university deserves the utmost respect and praise And shout out to the student who painted this on the rock BlackLivesMatter
trust,0.586,Get up stand up Stand up for your right Let your voice be heard Silence is compliance georgefloyd alllivesmatter blacklivesmatter Pennsylvania
trust,1.047,If you need proof that is right that there is change in the air compared to 1968 take a look at all the color of hand raised outside of the White House right now blacklivesmatter – at The White House
disgust,0.82,this shit bigger than George Floyd tho thats what alot of people missing
trust,0.821,747pm 16Eye NW Not letting u any closer Look at this crowd Theres no riot here Why are they in riot gear DCProtests BlackLivesMatter – at The White House
trust,2.063,More powerful conversation being had today I am so proud to be a part of this organization Thank you for opening the door for for u amp for keeping the conversation going proudally StrongerTogether speakup BlackLivesMatter
joy,1.3410000000000002,Yesterday employee and management from the bar downstairs decided to spend their day feeding BLM protester for free Theyre back open today and Ive never been happier to give them our business takeout eatlocal blacklivesmatter – at Roy Boys
joy,3.8289999999999997,Really upbeat here right now after a man walked into the middle of the massive crowd blasting music People are singing dancing waving sign Some demonstrator remain face to face with the military federal police but thing are peaceful at this GeorgeFloyd protest – at Lafayette Square Park
trust,0.969,Back out here on the front line Great view of the military state we now live in BlackLivesMatter DCProtest – at St Johns Church Lafayette Square
trust,3.2040000000000006,White people the best way to show u that Black Lives Matter is to use your privilege to call out your family amp friend for racial slur This Fairfax NAACP rally gave specific marching order Our local group look forward to working hard w ENOUGH – at Fairfax County Government Center
trust,3.343,Another remarkable visual Peaceful GeorgeFloyd demonstrator here outside the White House are now sitting phone light on singing Lean On Me — all while military and federal police stand in front of military vehicle guarding the White House
trust,1.274,The choice in Kentuckys Senate primary is clear Its all the way This race is winnable Give him the resource to get over the finish line on June 23rd 20 day Stand4KY BlackLivesMatter BreonnaTaylor DavidMcAtee
trust,2.781,An image for the history book Peaceful protestors sing Lean On Me a federal and military police look on standing guard in front of military vehicle parked in front of the White House GeorgeFloyd
trust,1.3279999999999998,Protestors peacefully kneeling in front 5 row of Federal Police and National Guard West side of Lafayette Park on H St NW GeorgeFloyd WashingtonDC WhiteHouse Protests – at The White House
trust,1.5619999999999998,These are the 4 former Minneapolis police officer charged in the death of George Floyd Tou Thao top right Thomas Lane bottom left J Kueng bottom right and Derek Chauvin top left MORE
trust,1.492,Peaceful protest in dc today were laying down for 8 min in honor of George Floyd
trust,0.648,Baltimore City Hall currently after another day of peaceful protest for GeorgeFloyd A few people remain after a large group marched through Downtown Baltimore earlier today GeorgeFloydProtests Baltimore – at Baltimore City Hall
trust,1.64,Thanks to all the organizer speaker and attendee tonight at the Peaceful Protest at Northwood High tonight I wish the nation could hear the painful story you shared tonight could join u to kneel for nine minute for George Floyd Thank you for raising your voice
trust,3.0069999999999997,My team and I are heading out but the peaceful GeorgeFloyd protest is still going strong outside the White House Curfew in the nation capital is 11pm ET so well see what happens when that time come But last night protestors stayed long past the 7pm curfew
trust,1.235,Theres a lot of love in dc tonight DCprotest BlackLivesMatter
trust,1.531,This is Trumps martial law supported by Bowsers MPD guarding Trumps hotel so many police agency out on the street agency including many military police But even still well more than 10k protester out on the street blacklivesmatter DCProtests
trust,1.805,GeorgeFloyd tested positive for COVIDー19 on April 3rd according to the official Hennepin Co Medical Examiner autopsy FoxNews – at Fox News Washington Bureau
trust,1.125,Is this necessary The military arrived and stationed here at McPherson Square earlier tonight around 8 pm during a peaceful protest BlackLivesMatter
trust,0.477,Seen at DCProtests today BlackLivesMatter GeorgeFloyd DCProtest
disgust,0.7190000000000001,Here is the paragraph from the official autopsy on GeorgeFloyd and COVIDー19 gt FoxNews – at Fox News Washington Bureau
trust,2.937,It sure feel like DC is under federal occupation to crush peaceful protest Here is an endless stream of what look to be active duty Military Police mixed in with National Guard BlackLivesMatter BlackLivesMatterDC DCProtests – at Lafayette Square Park
fear,1.14,For all these hallowsounding email that university keep sending out about GeorgeFloyd and police violence how about all college make a course in race relation and racial equity required for all student
trust,0.477,Sights sound from today GeorgeFloyd and BlackLivesMatter protest in Harrisburg
joy,0.8029999999999999,one of the nicest people i ever had pleasure of knowing bianca deserved so much better than this blacklivesmatter
trust,2.43,We can not stop even after the conviction Until the law actually change we can not stop JusticeForGeorgeFloyd BlackLivesMatter DcProtests – at United States Capitol
trust,1.141,BlackLivesMatter BlackTransLivesMatter BlackGayLivesMatter BlackGirlsMatter BlackBoysMatter BlackFamiliesMatter BlackMomsMatter BlackDadsMatter BlackDisabledLivesMatter BlackWomenMatter BlackMenMatter We shouldnt have to die Before you can believe and accept this
sadness,1.102,If anyone ha a problem with me supporting blacklivesmatter you can get fucked I will always stand with any group that is oppressed
anger,2.7909999999999995,This shit is truly sickening This is the literal reason there are riot andor protest BlackLivesMatter BLM
trust,1.6090000000000002,This evening I went down to LafayetteSq WashingtonDC BlackLivesMatter peaceful protester People were awesome Many of the security folk on the frontline looked uncomfortable But they didnt have name or number They did have this Voldemort like insignia
trust,0.969,In case my fellow nonBlack Muslims needed another reminder of why BlackLivesMatter is our issue
trust,0.477,Im a black creator BlackLivesMatter blackcreator blackcreatives
trust,0.609,im hosting a live on my instagram tmr wguests who can help me answer some question ive been getting about the blacklivesmatter movement amp other subject having to do with spreading awareness 6 PM on June 4th 5th amp 6th on ig
trust,0.828,Protesters shine a spotlight on The HayAdams across the street from Lafayette Square Park It is located near the White House It read Demand Police Accountabilty GeorgeFloydProtests GeorgeFloyd
sadness,2.143,When George Floyd called out to his mother I guess even Mother Nature felt it because she lost another son to senseless violence RIPGEORGEFLYOD BlackLivesMatter
trust,0.477,Cant stop Wont stop BlackLivesMatter WeKeepUsSafe DefundMPD
trust,1.141,For everyone who wa cancelling them just because yall felt the need to pressure them to speak up well there go their tweet of them supporting u still the racist army can leave this fandom because we need a cleanup from this fandom anyway tysm BlackLivesMatter
trust,1.5550000000000002,Super important distinction WE ARE ABOLITIONISTS We are NOT reformist You BlackLivesMatterDC BlackLivesMatter dcprotest DefundThePolice GeorgeFloyd BreonnaTaylor DefendBlackLife DCProtests DecarcerateDC StopMPD DCorNothing ChocolateCity WeKeepUsSafe
trust,1.5630000000000002,Black Lives Matter DC Legal Support Fund BlackLivesMatterDC BlackLivesMatter dcprotest DefundThePolice GeorgeFloyd BreonnaTaylor DefendBlackLife DCProtests DecarcerateDC StopMPD DCorNothing ChocolateCity WeKeepUsSafe
