tweet_created_dt,tweet_text,final_tweet_text,sentiment,sentiment_count,sentiment_score
2020-06-05 17:37:47,A must-watch & important share for our #SouthAsian family nan friend #BlackLivesMatter,"['a', 'must', 'watch', '&', 'important', 'share', 'for', 'our', 'we', 'southasian', 'family', 'nan', 'friends', 'friend', 'blacklives', 'matter']",trust,4.0,2.4459999999999997
2020-06-05 17:42:37,Thousands of Allies for Black Lives protestors march through Shadyside neighborhood supporting the part the Black Lives Matter movement.,"['thousands', 'thousand', 'of', 'allies', 'for', 'black', 'lives', 'protestors', 'protestor', 'march', 'through', 'shadyside', 'neighborhood', 'supporting', 'support', 'the', 'part', 'the', 'black', 'lives', 'matter', 'movement']",trust,2.0,1.141
2020-06-05 17:49:29,DC police chief Peter Newsham say he expects tomorrow to be the largest protest yet after the death of George Floyd. He nan the mayor expect the protester will be peaceful. – at Gonzaga College High School,"['dc', 'police', 'chief', 'peter', 'newsham', 'says', 'say', 'he', 'expects', 'expect', 'tomorrow', 'to', 'be', 'the', 'largest', 'protests', 'protest', 'yet', 'after', 'the', 'death', 'of', 'george', 'floyd', 'he', 'nan', 'the', 'mayor', 'expect', 'the', 'protesters', 'protester', 'will', 'be', 'peaceful', 'at', 'gonzaga', 'college', 'high', 'school']",anticipation,4.0,2.21
2020-06-05 17:53:59,"Many of u are not ok! We have a right to be upset, tired, frustrated and hurt to say the least. But here is something to uplift u and restore our strength in this long fight reminding people exactly who we are! the #blacklivesmatter","['many', 'of', 'us', 'we', 'are', 'be', 'not', 'ok', 'we', 'have', 'a', 'right', 'to', 'be', 'upset', 'tired', 'frustrated', 'and', 'hurt', 'to', 'say', 'the', 'least', 'but', 'here', 'is', 'be', 'something', 'to', 'uplift', 'us', 'we', 'and', 'restore', 'our', 'we', 'strength', 'in', 'this', 'long', 'fight', 'reminding', 'remind', 'people', 'exactly', 'who', 'we', 'are', 'be', 'the', '#blacklivesmatter']",anger,4.0,2.303
2020-06-05 17:55:32,They have taken a knee in protest in PG County and raised black power salute in silence for 9 minute for George Floyd. They started naming people who have been killed by police for decades. So many people are crying. it is been a while since i have been at something so powerful,"['they', 'have', 'taken', 'take', 'a', 'knee', 'in', 'protest', 'in', 'pg', 'county', 'and', 'raised', 'raise', 'black', 'power', 'salutes', 'salute', 'in', 'silence', 'for', '9', 'minutes', 'minute', 'for', 'george', 'floyd', 'they', 'started', 'start', 'naming', 'name', 'people', 'who', 'have', 'been', 'be', 'killed', 'kill', 'by', 'police', 'for', 'decades', 'decade', 'so', 'many', 'people', 'are', 'be', 'crying', 'cry', 'it', 'is', 'be', 'been', 'be', 'a', 'while', 'since', 'i', 'have', 'been', 'be', 'at', 'something', 'so', 'powerful']",sadness,4.0,2.6090000000000004
2020-06-05 17:55:37,VERY GOOD BOY ALERT Attendees come in all shape and size at the #BlackLivesMatter #DCProtests,"['very', 'good', 'boy', 'alert', 'attendees', 'attendee', 'come', 'in', 'all', 'shapes', 'shape', 'and', 'sizes', 'size', 'at', 'the', 'blacklives', 'matter', 'dcprotests']",trust,2.0,1.094
2020-06-05 17:58:00,White Coats For Black Lives Thank you #hscdiversitycouncil for arranging this observance. #WC4BL #HopkinsWC4BL #BLACK_LIVES_MATTER – at Johns Hopkins Hospital,"['white', 'coats', 'coat', 'for', 'black', 'lives', 'thank', 'you', '#hscdiversitycouncil', 'for', 'arranging', 'arrange', 'this', 'observance', 'wc4bl', '#hopkinswc4bl', 'black_lives_matter', 'at', 'johns', 'hopkins', 'hospital']",trust,2.0,0.875
2020-06-05 18:00:51,"Hundreds of people are on Route 140/Main Street in #Reisterstown, #BaltimoreCounty, MD right now protesting the death of #GeorgeFloyd. they are chanting, ""I can not breathe."" #GeorgeFloydprotest #GeorgeFloydProtesters","['hundreds', 'hundred', 'of', 'people', 'are', 'be', 'on', 'route', '140', 'main', 'street', 'in', '#reisterstown', 'baltimorecounty', 'md', 'right', 'now', 'protesting', 'protest', 'the', 'death', 'of', 'georgefloyd', 'they', 'are', 'be', 'chanting', 'chant', 'i', 'can', 'not', 'breathe', 'georgefloydprotest', 'georgefloyd', 'protesters']",sadness,1.0,0.915
2020-06-05 18:04:40,So proud of the Family ! All healthworkers gathered by official invitation from the president and the dean to kneel for 8min 46sec in memory of #GeorgeFloyd and to say NO for racism,"['so', 'proud', 'of', 'the', 'family', 'all', 'healthworkers', 'healthworker', 'gathered', 'gather', 'by', 'official', 'invitation', 'from', 'the', 'president', 'and', 'the', 'dean', 'to', 'kneel', 'for', '8', 'min', '46sec', 'in', 'memory', 'of', 'georgefloyd', 'and', 'to', 'say', 'no', 'for', 'racism']",trust,3.0,1.6800000000000002
2020-06-05 18:05:53,This is Harrell. He is 6 year old and this is his first protest. He told me he wanted to come here to Black Lives Matter Plaza today to ride his new bike and let people know he matter #DCProtests,"['this', 'is', 'be', 'harrell', 'he', 'is', 'be', '6', 'years', 'year', 'old', 'and', 'this', 'is', 'be', 'his', 'he', 'first', 'protest', 'he', 'told', 'tell', 'me', 'i', 'he', 'wanted', 'want', 'to', 'come', 'here', 'to', 'black', 'lives', 'matter', 'plaza', 'today', 'to', 'ride', 'his', 'he', 'new', 'bike', 'and', 'let', 'people', 'know', 'he', 'matters', 'matter', 'dcprotests']",trust,2.0,0.922
2020-06-05 18:08:09,"Just a few hour after painted Black Lives Matter practically at trump is doorstep, the president ha come back with this","['just', 'a', 'few', 'hours', 'hour', 'after', 'painted', 'paint', 'black', 'lives', 'life', 'matter', 'practically', 'at', 'trump', 'is', 'be', 'doorstep', 'the', 'president', 'has', 'have', 'come', 'back', 'with', 'this']",trust,2.0,0.9299999999999999
2020-06-05 18:16:18,Please do not glorify that painting of Black Lives Matter on the street and the renaming of 16th street. Literally what doe that do to save black lives? What law are being put in place against the police. What is being done to actually save black lives?,"['please', 'do', 'not', 'glorify', 'that', 'painting', 'of', 'black', 'lives', 'life', 'matter', 'on', 'the', 'street', 'and', 'the', 'renaming', 'of', '16th', 'street', 'literally', 'what', 'does', 'do', 'that', 'do', 'to', 'save', 'black', 'lives', 'life', 'what', 'laws', 'law', 'are', 'be', 'being', 'be', 'put', 'in', 'place', 'against', 'the', 'police', 'what', 'is', 'be', 'being', 'be', 'done', 'do', 'to', 'actually', 'save', 'black', 'lives', 'life']",trust,5.0,2.4760000000000004
2020-06-05 18:27:22,"A movement, not just a moment. #whitecoatsforblacklives #blacklivesmatter #blm #whitecoats4blacklives – at Franklin Field","['a', 'movement', 'not', 'just', 'a', 'moment', '#whitecoatsforblacklives', '#whitecoatsforblacklive', '#blacklivesmatter', '#blm', 'whitecoats4', 'blacklives', 'blacklive', 'at', 'franklin', 'field']",,0.0,0.0
2020-06-05 18:30:51,"I pledge to oppose racism and hate through active allyship, continuous unlearning, learning, and listening. #WhiteCoatsforBlackLives #WC4BL #BlackLivesMatter #RacialJustice #hopkinstweets","['i', 'pledge', 'to', 'oppose', 'racism', 'and', 'hate', 'through', 'active', 'allyship', 'continuous', 'unlearning', 'learning', 'and', 'listening', 'listen', 'whitecoatsforblacklives', 'wc4bl', 'blacklivesmatter', '#racialjustice', '#hopkinstweets', '#hopkinstweet']",anger,1.0,0.828
2020-06-05 18:32:23,"Protest through Reisterstown! #BlackLivesMatter All races, gender and age are tired of police brutality! wa out here with the people!! We need everyone on board!","['protest', 'through', 'reisterstown', 'blacklives', 'matter', 'all', 'races', 'race', 'genders', 'gender', 'and', 'ages', 'age', 'are', 'be', 'tired', 'of', 'police', 'brutality', 'was', 'be', 'out', 'here', 'with', 'the', 'people', 'we', 'need', 'everyone', 'on', 'board']",fear,2.0,1.25
2020-06-05 18:35:55,#Peacefulprotest #StatenIsland #StatenIslandProtest #BlackLivesMatter #GeorgeFloyd #BreonnaTaylor #SayHerName #SayHisName #SayTheirNames Young Leaders of Staten Island – at NYPD 122nd Precinct,"['peacefulprotest', 'statenisland', 'statenisland', 'protest', 'blacklives', 'matter', 'georgefloyd', 'breonnataylor', 'sayhername', 'sayhisname', 'saytheirnames', 'young', 'leaders', 'leader', 'of', 'staten', 'island', 'at', 'nypd', '122nd', 'precinct']",trust,2.0,1.157
2020-06-05 18:36:01,"Literially, the current ariel view of 16th street in Washington, DC headed towards the Whitehouse. Giant Black Lives Matter mural painted into the street. #BlackLivesMatterDC #blacklivesmatter","['literially', 'the', 'current', 'ariel', 'view', 'of', '16th', 'street', 'in', 'washington', 'dc', 'headed', 'head', 'towards', 'the', 'whitehouse', 'giant', 'black', 'lives', 'matter', 'mural', 'painted', 'paint', 'into', 'the', 'street', 'blacklivesmatterdc', '#blacklivesmatter']",trust,1.0,0.47700000000000004
2020-06-05 18:36:06,"We have to take back this black life matter movement, until they value the black trans-lives of this community, one protester say in front of city hall.","['we', 'have', 'to', 'take', 'back', 'this', 'black', 'lives', 'life', 'matter', 'movement', 'until', 'they', 'value', 'the', 'black', 'trans', 'lives', 'life', 'of', 'this', 'community', 'one', 'protester', 'says', 'say', 'in', 'front', 'of', 'city', 'hall']",trust,2.0,0.797
2020-06-05 18:45:08,DC Don't let that BLACK LIVES MATTER painted on the street pacify you into thinking that is real change. there is an Mlk street in every major city but Black folk still getting profiled and murdered by law enforcement.,"['dc', 'do', ""n't"", 'not', 'let', 'that', 'black', 'lives', 'life', 'matter', 'painted', 'paint', 'on', 'the', 'street', 'pacify', 'you', 'into', 'thinking', 'think', 'that', 'is', 'be', 'real', 'change', 'there', 'is', 'be', 'an', 'a', 'mlk', 'street', 'in', 'every', 'major', 'city', 'but', 'black', 'folks', 'folk', 'still', 'getting', 'get', 'profiled', 'profil', 'and', 'murdered', 'murder', 'by', 'law', 'enforcement']",trust,4.0,2.1029999999999998
2020-06-05 18:46:11,"gathered together to at 1pm to honor and remember, #GeorgeFloyd. We knelt in silence for 8m46s. A powerful moment for equality, love, and peace. #WhiteCoatsForBlackLives #EndRacism #PHLendracism #whitecoatsforblacklivesphilly #BlackLivesMatter","['gathered', 'gather', 'together', 'to', 'at', '1', 'pm', 'to', 'honor', 'and', 'remember', 'georgefloyd', 'we', 'knelt', 'kneld', 'in', 'silence', 'for', '8m46s', '8m46', 'a', 'powerful', 'moment', 'for', 'equality', 'love', 'and', 'peace', 'whitecoatsforblacklives', 'endracism', '#phlendracism', '#whitecoatsforblacklivesphilly', 'blacklivesmatter']",trust,5.0,3.4539999999999997
2020-06-05 18:49:51,This is the sexiest photo i have ever seen #BlackLivesMatter,"['this', 'is', 'be', 'the', 'sexiest', 'photo', 'i', 'have', 'ever', 'seen', 'see', 'blacklives', 'blacklive', 'matter']",trust,1.0,0.47700000000000004
2020-06-05 18:51:41,"we have gotten many email about being mean to but none asking u about the murder by police she ignored and their families. This is why #BlackLivesMatter started, to remind you #DquanYoung #MarqueeseAlston #JeffreyPrice #RalphaelBriscoe #AlonzoSmith #TerrenceSterling","['we', 'have', 'gotten', 'get', 'many', 'emails', 'email', 'about', 'being', 'be', 'mean', 'to', 'but', 'none', 'asking', 'ask', 'us', 'we', 'about', 'the', 'murders', 'murder', 'by', 'police', 'she', 'ignored', 'ignore', 'and', 'their', 'they', 'families', 'family', 'this', 'is', 'be', 'why', 'blacklives', 'matter', 'started', 'start', 'to', 'remind', 'you', 'dquanyoung', 'marqueesealston', 'jeffreyprice', 'ralphaelbriscoe', 'alonzosmith', '#terrencesterling']",fear,2.0,1.234
2020-06-05 18:59:11,Aerial view of #BlackLivesMatter painted on 16th Street leading to the White House.,"['aerial', 'view', 'of', 'blacklives', 'matter', 'painted', 'paint', 'on', '16th', 'street', 'leading', 'lead', 'to', 'the', 'white', 'house']",trust,3.0,1.4619999999999997
2020-06-05 19:01:18,"All Black lives—ALL Black life matter, one speaker emphasizes, calling for support for the LGBTQ community from everybody.","['all', 'black', 'lives—', 'all', 'black', 'lives', 'life', 'matter', 'one', 'speaker', 'emphasizes', 'emphasize', 'calling', 'call', 'for', 'support', 'for', 'the', 'lgbtq', 'community', 'from', 'everybody']",trust,2.0,0.915
2020-06-05 19:15:31,We. Are. Family. Coming to you live from Black Lives Matter Plaza. #DCProtests,"['we.', 'are.', 'family', 'coming', 'come', 'to', 'you', 'live', 'from', 'black', 'lives', 'matter', 'plaza', 'dcprotests']",joy,2.0,0.906
2020-06-05 19:26:41,"You heard her. If you were in attendance, make sure you file a formal complaint. Even the revolution requires some annoying paperwork. #BlackLivesMatter #richmondprotest #Richmond","['you', 'heard', 'hear', 'her', 'she', 'if', 'you', 'were', 'be', 'in', 'attendance', 'make', 'sure', 'you', 'file', 'a', 'formal', 'complaint', 'even', 'the', 'revolution', 'requires', 'require', 'some', 'annoying', 'paperwork', 'blacklivesmatter', '#richmondprotest', 'richmond']",anger,3.0,1.561
2020-06-05 19:29:52,"I made a phone background in case you lose your phone during protests, etc. Put emergency contact info, bail out or lawyer contact info whatever you feel comfortable with. Stay safe out there and keep fighting the good fight. #blacklivesmatter","['i', 'made', 'make', 'a', 'phone', 'background', 'in', 'case', 'you', 'lose', 'your', 'you', 'phone', 'during', 'protests', 'protest', 'etc', 'put', 'emergency', 'contact', 'info', 'bail', 'out', 'or', 'lawyer', 'contact', 'info', 'whatever', 'you', 'feel', 'comfortable', 'with', 'stay', 'safe', 'out', 'there', 'and', 'keep', 'fighting', 'fight', 'the', 'good', 'fight', '#blacklivesmatter']",fear,5.0,2.2720000000000002
2020-06-05 19:39:40,"i am out in front of the White House for day 8 of protests. it is early and hot, 1000 people or so. I am standing in front of the AFL-CIO, which wa burned just day ago. There music, dancing, peaceful protesting and now— Black Lives Matter in huge letter on the street – at AFL-CIO","['i', 'am', 'be', 'out', 'in', 'front', 'of', 'the', 'white', 'house', 'for', 'day', '8', 'of', 'protests', 'protest', 'it', 'is', 'be', 'early', 'and', 'hot', '1000', 'people', 'or', 'so', 'i', 'am', 'be', 'standing', 'stand', 'in', 'front', 'of', 'the', 'afl', 'cio', 'which', 'was', 'be', 'burned', 'burn', 'just', 'days', 'day', 'ago', 'there', 'music', 'dancing', 'peaceful', 'protesting', 'protest', 'and', 'now—', 'black', 'lives', 'life', 'matter', 'in', 'huge', 'letters', 'letter', 'on', 'the', 'street', 'at', 'afl', 'cio']",joy,5.0,2.511
2020-06-05 19:52:16,"Agency belief Black Lives Matter. we are taking tangible step to break down structural racism, starting with a matching campaign of up $3100 to organization supporting Black lives. Links to all orgs/funds in our bio. DM/email u your receipt nan we will match.","['agency', 'believes', 'believe', 'black', 'lives', 'life', 'matter', 'we', 'are', 'be', 'taking', 'take', 'tangible', 'steps', 'step', 'to', 'break', 'down', 'structural', 'racism', 'starting', 'start', 'with', 'a', 'matching', 'match', 'campaign', 'of', 'up', '3100', 'to', 'organizations', 'organization', 'supporting', 'support', 'black', 'lives', 'life', 'links', 'link', 'to', 'all', 'orgs', 'org', 'funds', 'fund', 'in', 'our', 'we', 'bio', 'dm', 'email', 'us', 'we', 'your', 'you', 'receipt', 'nan', 'we', 'will', 'match']",trust,5.0,2.907
2020-06-05 19:56:14,"Having black life matter painted on a city where black neighborhood are over-policed, where 9 out of 10 people in DC Jail are black, where 72% of black men and 82% of black woman are in DC prison for nonviolent offenses, where 11,600 stop and frisk are conducted in a MONTH...","['having', 'have', 'black', 'lives', 'life', 'matter', 'painted', 'paint', 'on', 'a', 'city', 'where', 'black', 'neighborhoods', 'neighborhood', 'are', 'be', 'over-', 'policed', 'police', 'where', '9', 'out', 'of', '10', 'people', 'in', 'dc', 'jail', 'are', 'be', 'black', 'where', '72', 'of', 'black', 'men', 'man', 'and', '82', 'of', 'black', 'women', 'woman', 'are', 'be', 'in', 'dc', 'prison', 'for', 'nonviolent', 'offenses', 'offense', 'where', '11,600', 'stop', 'and', 'frisks', 'frisk', 'are', 'be', 'conducted', 'conduct', 'in', 'a', 'month']",sadness,4.0,2.015
2020-06-05 19:59:10,Racism is a public health crisis. As healthcare provider it is our duty to be champion for change. Racial/ethnic disparity are arguably the most obstinate inequity in health over time. We must address injustice caused by racism. #whitecoatsforblacklives #blacklivesmatter – at Place name removed,"['racism', 'is', 'be', 'a', 'public', 'health', 'crisis', 'as', 'healthcare', 'providers', 'provider', 'it', 'is', 'be', 'our', 'we', 'duty', 'to', 'be', 'champions', 'champion', 'for', 'change', 'racial', 'ethnic', 'disparities', 'disparity', 'are', 'be', 'arguably', 'the', 'most', 'obstinate', 'inequities', 'inequity', 'in', 'health', 'over', 'time', 'we', 'must', 'address', 'injustices', 'injustice', 'caused', 'cause', 'by', 'racism', '#whitecoatsforblacklives', '#whitecoatsforblacklive', 'blacklivesmatter', 'at', 'place', 'name', 'removed', 'remove']",anticipation,3.0,1.453
2020-06-05 20:06:57,A nice big party at Black Lives Matter Plaza right now. – at Lafayette Square Park,"['a', 'nice', 'big', 'party', 'at', 'black', 'lives', 'matter', 'plaza', 'right', 'now', 'at', 'lafayette', 'square', 'park']",joy,1.0,0.765
2020-06-05 20:10:03,The group of protester led by transgender activist are now kneeling for 8 min in downtown Baltimore for #GeorgeFloyd.,"['the', 'group', 'of', 'protesters', 'protester', 'led', 'lead', 'by', 'transgender', 'activists', 'activist', 'are', 'be', 'now', 'kneeling', 'kneel', 'for', '8', 'mins', 'min', 'in', 'downtown', 'baltimore', 'for', 'georgefloyd']",,0.0,0.0
2020-06-05 20:14:55,My sign for the #BlackLivesMatter protest in Rockville today #blm #moco #AsiansForBlackLivesMatter #YellowPerilSupportsBlackPower #PrideMonth #maryland,"['my', 'sign', 'for', 'the', 'blacklives', 'matter', 'protest', 'in', 'rockville', 'today', '#blm', '#moco', 'asiansforblacklives', 'matter', '#yellowperilsupportsblackpower', 'pridemonth', '#maryland']",trust,1.0,0.47700000000000004
2020-06-05 20:17:05,Love this little girl is sign in it simplicity & love. #BlackLivesMatter #AllLivesMatter #Justice #Equality #JusticeForGeorge #CriminalJusticeReform,"['love', 'this', 'little', 'girl', 'is', 'be', 'sign', 'in', 'its', 'simplicity', '&', 'love', 'blacklives', 'matter', 'all', 'lives', 'life', 'matter', 'justice', 'equality', 'justiceforgeorge', '#criminaljusticereform']",trust,4.0,2.673
2020-06-05 20:17:59,The big take home from today is announcement is that for Trump this ha nothing to do with fishing or science or conservation or economics or community support This is all about undoing the legacy of our first black president #MonumentsForAll #BlackLivesMatter,"['the', 'big', 'take', 'home', 'from', 'today', 'is', 'be', 'announcement', 'is', 'be', 'that', 'for', 'trump', 'this', 'has', 'have', 'nothing', 'to', 'do', 'with', 'fishing', 'or', 'science', 'or', 'conservation', 'or', 'economics', 'or', 'community', 'support', 'this', 'is', 'be', 'all', 'about', 'undoing', 'undo', 'the', 'legacy', 'of', 'our', 'we', 'first', 'black', 'president', 'monuments', 'monument', 'for', 'all', 'blacklives', 'matter']",trust,3.0,1.516
2020-06-05 20:21:23,"Rockville Protest The Fight for Justice #BlackLivesMatter #NoJusticeNoPeace #IStandWithYou #RockvilleProtest #SayTheirNames – at Rockville, MD","['rockville', 'protest', 'the', 'fight', 'for', 'justice', 'blacklives', 'matter', 'nojusticeno', 'peace', 'istandwith', 'you', 'rockville', 'protest', 'saytheirnames', 'at', 'rockville', 'md']",trust,3.0,1.79
2020-06-05 20:24:28,"To protect the from protestors , 2 layer of 8 foot tall barricade have been erected around the WH. This is at 16th nan H St., 17th nan F St. area is being erected now. #protests2020 #BlackLivesMatter #DC","['to', 'protect', 'the', 'from', 'protestors', 'protestor', '2', 'layers', 'layer', 'of', '8', 'feet', 'foot', 'tall', 'barricades', 'barricade', 'have', 'been', 'be', 'erected', 'erect', 'around', 'the', 'wh', 'this', 'is', 'be', 'at', '16th', 'nan', 'h', 'st.', '17th', 'nan', 'f', 'st.', 'area', 'is', 'be', 'being', 'be', 'erected', 'erect', 'now', 'protests', 'protest', '2020', 'blacklivesmatter', 'dc']",fear,1.0,0.375
2020-06-05 20:25:12,STATEN ISLAND FUCKING DID THAT TODAY #blacklivesmatter,"['staten', 'island', 'fucking', 'did', 'do', 'that', 'today', '#blacklivesmatter']",,0.0,0.0
2020-06-05 20:37:54,"While a State Police helicopter circles, close off West Liberty Ave in front of McDonalds where a protest is taking place in the parking lot. #WPXI #PGH #Pittsburgh #GeorgeFloyd","['while', 'a', 'state', 'police', 'helicopter', 'circles', 'circle', 'close', 'off', 'west', 'liberty', 'ave', 'in', 'front', 'of', 'mcdonalds', 'where', 'a', 'protest', 'is', 'be', 'taking', 'take', 'place', 'in', 'the', 'parking', 'lot', 'wpxi', 'pgh', 'pittsburgh', 'georgefloyd']",trust,3.0,1.461
2020-06-05 20:47:52,#BlacklivesMatter,"['blacklives', 'blacklive', 'matter']",trust,1.0,0.47700000000000004
2020-06-05 20:52:23,#RRG with the new fit Our guy representing #BlackLivesMatter,"['rrg', 'with', 'the', 'new', 'fits', 'fit', 'our', 'we', 'guys', 'guy', 'representing', 'represent', 'blacklives', 'blacklive', 'matter']",anger,1.0,0.561
2020-06-05 20:53:46,Mi entrevista anoche en sobre lo que ocurre en Estados Unidos #BlackLivesMatter . http//bit.ly/2Ufi4Jw,"['mi', 'entrevista', 'anoche', 'en', 'sobre', 'lo', 'que', 'ocurre', 'en', 'estados', 'unidos', 'blacklivesmatter', 'http//bit.ly/2ufi4jw']",,0.0,0.0
2020-06-05 21:04:08,"Thanks for FaceTiming me from #BlackLivesMatter Plaza, Senator","['thanks', 'for', 'facetiming', 'facetime', 'me', 'i', 'from', 'blacklives', 'matter', 'plaza', 'senator']",trust,1.0,0.47700000000000004
2020-06-05 21:13:54,THANK YOU! Today wa amazing! Still processing. #blacklivesmatter,"['thank', 'you', 'today', 'was', 'be', 'amazing', 'still', 'processing', 'process', '#blacklivesmatter']",,0.0,0.0
2020-06-05 21:14:13,Woah. #blacklivesmatter #washington,"['woah', '#blacklivesmatter', '#washington']",,0.0,0.0
2020-06-05 21:21:22,Black Lives Matter Plaza lmao,"['black', 'lives', 'life', 'matter', 'plaza', 'lmao']",trust,1.0,0.47700000000000004
2020-06-05 21:22:40,"Apart from the helicopter above, protester sit in silence for 8 minute and 46 second to honor George Floyd.","['apart', 'from', 'the', 'helicopters', 'helicopter', 'above', 'protesters', 'protester', 'sit', 'in', 'silence', 'for', '8', 'minutes', 'minute', 'and', '46', 'seconds', 'to', 'honor', 'george', 'floyd']",trust,1.0,0.8440000000000001
2020-06-05 21:22:48,La nouvelle « Black Lives Matter Plaza » non loin de la Maison-Blanche.,"['la', 'nouvelle', 'black', 'lives', 'matter', 'plaza', 'non', 'loin', 'de', 'la', 'maison', 'blanche']",trust,1.0,0.47700000000000004
2020-06-05 21:27:27,My day at #BlackLivesMatter Plaza,"['my', 'day', 'at', 'blacklives', 'matter', 'plaza']",trust,1.0,0.47700000000000004
2020-06-05 21:29:30,you made a difference my brother & i am proud of you #blacklivesmatter,"['you', 'made', 'make', 'a', 'difference', 'my', 'brother', '&', 'i', 'am', 'be', 'proud', 'of', 'you', '#blacklivesmatter']",trust,2.0,1.195
2020-06-05 21:30:16,These are principle the entire gun violence community should stand behind. #BlackLivesMatter #Policeviolenceisgunviolence Public health &gt; policing Anti-racist policy first Thank you to the 50+ group who joined u in saying so.,"['these', 'are', 'be', 'principles', 'principle', 'the', 'entire', 'gun', 'violence', 'community', 'should', 'stand', 'behind', 'blacklivesmatter', '#policeviolenceisgunviolence', 'public', 'health', '&gt', 'policing', 'anti-racist', 'policies', 'policy', 'first', 'thank', 'you', 'to', 'the', '50', 'groups', 'group', 'who', 'joined', 'join', 'us', 'we', 'in', 'saying', 'say', 'so']",fear,2.0,1.5460000000000003
2020-06-05 21:32:22,The energy here is electric. #BlackLivesMatter #DCProtests,"['the', 'energy', 'here', 'is', 'be', 'electric', 'blacklives', 'matter', 'dcprotests']",joy,2.0,0.766
2020-06-05 21:42:19,"To any of my NoVA follower my friend and I are organizing a #BlackLivesMatter protest here in Haymarket, this Sunday June 7 at 4pm! Message me or text me if you would like to join or have questions! Please spread the word if you can not join","['to', 'any', 'of', 'my', 'nova', 'followers', 'follower', 'my', 'friends', 'friend', 'and', 'i', 'are', 'be', 'organizing', 'organize', 'a', 'blacklives', 'matter', 'protest', 'here', 'in', 'haymarket', 'this', 'sunday', 'june', '7', 'at', '4', 'pm', 'message', 'me', 'i', 'or', 'text', 'me', 'i', 'if', 'you', 'would', 'like', 'to', 'join', 'or', 'have', 'questions', 'question', 'please', 'spread', 'the', 'word', 'if', 'you', 'can', 'not', 'join']",trust,5.0,2.579
2020-06-05 21:43:27,Has my ex-boyfriend from college said black life matter yet?,"['has', 'have', 'my', 'ex-boyfriend', 'from', 'college', 'said', 'say', 'black', 'lives', 'life', 'matter', 'yet']",trust,1.0,0.47700000000000004
2020-06-05 21:44:41,I am a Black man before anything else #BlackLivesMatter #dcprotester #GeorgeFloyd,"['i', 'am', 'be', 'a', 'black', 'man', 'before', 'anything', 'else', 'blacklives', 'matter', '#dcprotester', 'georgefloyd']",trust,1.0,0.47700000000000004
2020-06-05 21:50:19,"All is silent now, except for the church bells. they will toll for 8 min 46 secs, the amount of time the police officer is knee wa on George floyd is neck.","['all', 'is', 'be', 'silent', 'now', 'except', 'for', 'the', 'church', 'bells', 'bell', 'they', 'will', 'toll', 'for', '8', 'mins', 'min', '46', 'secs', 'sec', 'the', 'amount', 'of', 'time', 'the', 'police', 'officer', 'is', 'be', 'knee', 'was', 'be', 'on', 'george', 'floyd', 'is', 'be', 'neck']",trust,3.0,1.585
2020-06-05 21:59:11,BLACK LIVES MATTER PROTEST taking place along Richmond Highway in Alexandria,"['black', 'lives', 'life', 'matter', 'protest', 'taking', 'take', 'place', 'along', 'richmond', 'highway', 'in', 'alexandria']",trust,1.0,0.47700000000000004
2020-06-05 21:59:40,complete silence on rockville pike today #blacklivesmatter,"['complete', 'silence', 'on', 'rockville', 'pike', 'today', 'blacklivesmatter']",joy,2.0,0.642
2020-06-05 22:05:11,"The scene on 16th st. in Washington, D.C. now. Men, women, black, white, Muslim, Jews, Latinx, kids, and elderly, all united in the ugly face of racism #BlackLivesMatter #DCProtest – at U.S. Department of Labor EBSA Washington District Office","['the', 'scene', 'on', '16th', 'st.', 'in', 'washington', 'd.c.', 'now', 'men', 'man', 'women', 'woman', 'black', 'white', 'muslim', 'jews', 'latinx', 'kids', 'kid', 'and', 'elderly', 'all', 'united', 'in', 'the', 'ugly', 'face', 'of', 'racism', 'blacklives', 'matter', 'dcprotest', 'at', 'u.s.', 'department', 'of', 'labor', 'ebsa', 'washington', 'district', 'office']",trust,4.0,1.9300000000000002
2020-06-05 22:05:29,"¡Unidos, todo se puede! here is a #Spanish version, a requested. #BlackLivesMatter #LasVidasNegrasImportan #Latino #Latin #Latinx #Chicano #Spanglish #Mexican #Mexicano #Colorismo #Clasismo","['¡', 'por', 'unidos', 'todo', 'se', 'puede', 'here', 'is', 'be', 'a', 'spanish', 'version', 'as', 'requested', 'request', 'blacklives', 'matter', 'lasvidasnegrasimportan', 'latino', 'latin', 'latinx', 'chicano', 'spanglish', 'mexican', 'mexicano', 'colorismo', 'clasismo']",trust,1.0,0.47700000000000004
2020-06-05 22:08:23,"No, never said he hoped #GeorgeFloyd wa looking down saying the economic number were a great thing that is happening for our country. How did the medium get this wrong? We know why. Confirmation bias. #KAG #KAG2020 #TrumpPressConference","['no', 'never', 'said', 'say', 'he', 'hoped', 'hope', 'georgefloyd', 'was', 'be', 'looking', 'look', 'down', 'saying', 'say', 'the', 'economic', 'numbers', 'number', 'were', 'be', 'a', 'great', 'thing', 'that', 'is', 'be', 'happening', 'happen', 'for', 'our', 'we', 'country', 'how', 'did', 'do', 'the', 'media', 'get', 'this', 'wrong', 'we', 'know', 'why', 'confirmation', 'bias', 'kag', '#kag2020', 'trumppressconference']",trust,2.0,1.4140000000000001
