tweet_id,content,sentiment,tweet_text
615469299147350016,"@lisaj2108 @classarch @FitzMuseum_UK the Herakles one? Yes, found it very  interesting!",happy, the Herakles one Yes found it very interesting
613343945620369408,@LabbyTheRat is sending us to @RAMMuseum this Friday. Come to see the latest 3D visualisations of weather forecast data,nocode, is sending us to this Friday Come to see the latest 3D visualisations of weather forecast data
613356352283373568,#JamesRichards combines new installation with turbulent #francisbacon at @_TheWhitechapel http://t.co/oQS2NChfKB http://t.co/jgA4SNombE,nocode,JamesRichards combines new installation with turbulent francisbacon at 
614390469657804800,"Lost in the exquisite crosshatching of this Hendrik Goltzius silverpoint self-portrait @britishmuseum, on view @ngadc http://t.co/KvakpZhVbb",happy,Lost in the exquisite crosshatching of this Hendrik Goltzius silverpoint selfportrait on view 
611993983573729281,"#Repost @britishmuseum ・・・ Cupid finds Psyche in this watercolour by Edward Burne-Jones, who died… https://t.co/QrRFufm0YK",nocode,Repost ・・・ Cupid finds Psyche in this watercolour by Edward BurneJones who died… 
612962140429885444,@marmitage_ @looknorthBBC @NationalGallery @Tate @BBCBreaking @BBCSheffield #freethenipple,not-relevant, freethenipple
613000556886495233,Loving the Monets at @NationalGallery in London.  #inspiration #creativity http://t.co/JvGPYMudFB,happy,Loving the Monets at in London inspiration creativity 
615510673943056389,Book spotting at @kettlesyard the other week http://t.co/gvoyP0XCgM http://t.co/7UKwsDPucb,nocode,Book spotting at the other week 
613295707315937280,@britishmuseum wonderful ....gorgeous,happy, wonderful gorgeous
610427763162509313,@NationalGallery #AskTheGallery Nicholas Penny: Will you reinstate Candy Unwin who a judge believes was dismissed for Trade Union activity?,not-relevant, AskTheGallery Nicholas Penny Will you reinstate Candy Unwin who a judge believes was dismissed for Trade Union activity
614572483065331712,Great visitor services from @kettlesyard who sent me a new bag for life when mine was faulty - will muss you dearly! #thankyou,happy,Great visitor services from who sent me a new bag for life when mine was faulty will muss you dearly thankyou
611586538959454208,@sallyfryer1 @karolinaglusiec is putting all of the shots together so will be on @kettlesyard website soon,nocode, is putting all of the shots together so will be on website soon
612713827470299136,#DefiningBeauty @britishmuseum stunning. See it while you can - awe inspiring and uplifting.,happy,DefiningBeauty stunning See it while you can awe inspiring and uplifting
610749499028451329,FREE PENS GIVEAWAY on our FB page... @plymouthart @PlymArtsCentre @PlymouthMuseum @plymlibraries http://t.co/0NuvMPbxTr,nocode,FREE PENS GIVEAWAY on our FB page 
614063579231309824,Another lovely visit to @_TheWhitechapel I'm always delighted &amp; uplifted by the Children's Commission showing the wonderful school projects,happy,Another lovely visit to Im always delighted amp uplifted by the Childrens Commission showing the wonderful school projects
613624072551989248,@NationalGallery http://t.co/fVxg4DiRd5 please contact @lancsCC today and stop this destruction of fertile lands. @fractivist @Frack_Off,not-relevant, please contact today and stop this destruction of fertile lands 
613779142237114374,19thc Aussie indigenous resistance leader Jandamarra weapons @britishmuseum: http://t.co/CiW59aU1cy #twitterstorians http://t.co/thsHIAzYxs,nocode,19thc Aussie indigenous resistance leader Jandamarra weapons twitterstorians 
613708480596312064,@Culture24 @britishmuseum EXQUSITE!,happy, EXQUSITE
612750112083808256,Jericho skull (ME 1274142) &amp; Amenhotep III (EA 3) and a glass of rosé with @sarahdawnscott @britishmuseum,nocode,Jericho skull ME 1274142 amp Amenhotep III EA 3 and a glass of rosé with 
613249807277293568,"@newmanmpaul no need to worry, everyone else knows anyway. You are a very lucky man :-) @SimonEvolver @ThelmaHulbert",not-relevant, no need to worry everyone else knows anyway You are a very lucky man 
613297770422779904,.@_TheWhitechapel @marieantoynette Definitely one our our favourite places too! We're absolutely thrilled we're now a short walk away!,happy, Definitely one our our favourite places too Were absolutely thrilled were now a short walk away
612641929801674752,Mini-potter around @britishmuseum galleries I rarely see - love the Clocks gallery &amp; the incredible automata #museums http://t.co/VR2kVF0daS,happy,Minipotter around galleries I rarely see love the Clocks gallery amp the incredible automata museums 
614421381082562560,There's still time to enter our art DVD and book bundle giveaway. Find out more here: htt... http://t.co/DgKCO1nVZQ via @NationalGallery,nocode,Theres still time to enter our art DVD and book bundle giveaway Find out more here htt via 
612741368461565952,"Saw these and thought of you @EgyptMcr #AnimalMummies (EA 6773, 11134, 6752, 26847) @britishmuseum #GiftsForTheGods http://t.co/OVDXEm2ieX",happy,Saw these and thought of you AnimalMummies EA 6773 11134 6752 26847 GiftsForTheGods 
615103373101170688,"I'm at @NationalGallery in London, Greater London w/ @sivia_t https://t.co/8sSfw4gBz5",nocode,Im at in London Greater London w 
610747727350267904,@NationalGallery @Postgate do today's visitors to a picture gallery have different expectations to those of yesteryear?  Can you illustrate?,nocode, do todays visitors to a picture gallery have different expectations to those of yesteryear Can you illustrate
615273922284683268,#artnews for your Sunday afternoon: fantastic new exhibit @NationalGallery http://t.co/RgeZtedTWk. We &lt;3 #DCmuseums!,happy,artnews for your Sunday afternoon fantastic new exhibit We lt3 DCmuseums
611578881150177280,Just a little bit excited! The Castle Hill Open Day 2015 schedules have arrived @kettlesyard :)… https://t.co/6pWVeB3ypU,happy,Just a little bit excited The Castle Hill Open Day 2015 schedules have arrived … 
614323420814290944,FINALLY it's #DefiningBeauty @britishmuseum day! Can't wait to feel overwhelming awe.,happy,FINALLY its DefiningBeauty day Cant wait to feel overwhelming awe
611604347055665153,Last chance to see Kettle’s Yard for two years!!!! @kettlesyard @Cambridge_Uni  http://t.co/l0na03S7XD,nocode,Last chance to see Kettles Yard for two years 
612221206444568576,"A ‘sparkling show’ of Turner, Singer Sargent &amp; Cézanne watercolours @FitzMuseum_UK, Cambridge http://t.co/DE5pfaXQGt http://t.co/IgXoaHmhGJ",happy,A ‘sparkling show of Turner Singer Sargent amp Cézanne watercolours Cambridge 
614744495469428736,Ancient beauty and modern lives http://t.co/KbfVyv4HLh via @britishmuseum,nocode,Ancient beauty and modern lives via 
613506213280641024,Bacchae are getting ready for performing at the @britishmuseum on the 23rd July! Have a look here for more details! http://t.co/9n17H49HsU,nocode,Bacchae are getting ready for performing at the on the 23rd July Have a look here for more details 
612605348348866560,So... @TimesSquareNYC and @britishmuseum are responsible for trending #SummerSolstice in America. Hell yeah: http://t.co/cEqC4SLbVS,happy,So and are responsible for trending SummerSolstice in America Hell yeah 
612213676905492480,Another wonderful day! At the Castle St Methodist Church. Please come by! @kettlesyard @LorenPhoto @CambridgeNewsUK http://t.co/LiWuYwEAGP,happy,Another wonderful day At the Castle St Methodist Church Please come by 
615279006565466112,@HistoryNeedsYou @britishmuseum is there any particular message?,nocode, is there any particular message
612946743299158016,Do you know what's hidden in Holbein's 'The Ambassadors'? Visit room 4 to find out: http:... http://t.co/TvRAWxX2I8 via @NationalGallery,nocode,Do you know whats hidden in Holbeins The Ambassadors Visit room 4 to find out http via 
612237239968468993,"@NationalGallery A book symbolises wisdom, armour - resistance to hardships of life, glass may be for medicine?",nocode, A book symbolises wisdom armour resistance to hardships of life glass may be for medicine
610565060419788801,@JohnConstableRA I only really know the de Hoochs in the @NationalGallery. Thanks for posting these.,happy, I only really know the de Hoochs in the Thanks for posting these
612947726607650816,"@NationalGallery Wait, no, is there a secret Leonardo drawing slipped inside one of the books?",surprise, Wait no is there a secret Leonardo drawing slipped inside one of the books
612226550767841282,@britishmuseum @TripAdvisor @ToutLunivers   Always my first stop in London.,happy, Always my first stop in London
610498816027045888,'Watercolour: Elements of Nature' opens this week at the @FitzMuseum_UK http://t.co/hPALcng9R3 http://t.co/poQhPRjDe2,nocode,Watercolour Elements of Nature opens this week at the 
613732483524337664,@findsorguk @britishmuseum Many thanks for that.,happy, Many thanks for that
613036936291332097,"@NationalGallery The 2rd GENOCIDE against #Biafrans as promised by #Buhari has begun,3days of unreported aerial Bombardment in #Biafraland",not-relevant, The 2rd GENOCIDE against Biafrans as promised by Buhari has begun3days of unreported aerial Bombardment in Biafraland
612570564520210433,Today I'm at my favourite museum @britishmuseum - pictures to follow http://t.co/btThcsfzTW,happy,Today Im at my favourite museum pictures to follow 
611540139362271232,Join me for an art discussion 'Setting the Scene'! @_TheWhitechapel #art #shoreditch #hypeapp http://t.co/VNoaARFr1v http://t.co/Y7mrFmQZ9J,not-relevant,Join me for an art discussion Setting the Scene art shoreditch hypeapp 
610709586249674752,EXPOSE yourself to the elements; Watercolour - Elements of Nature opens @FitzMuseum_UK today 16 Jun-27 Sep 🎨☔️⛅️ http://t.co/yfQYrvaFWq,nocode,E Tongue sticking out cheeky playful or blowing a raspberry OSE yourself to the elements Watercolour Elements of Nature opens today 16 Jun27 Sep artistpalette umbrellawithraindrops ️ sunbehindcloud ️ 
612020426873643008,"""The Ancient Egyptian exhibition never fails to teach me something new. There's a..."" Foursquare Tip @britishmuseum http://t.co/hbZEZzk7kX",nocode,The Ancient Egyptian exhibition never fails to teach me something new Theres a Foursquare Tip 
615202453894598656,Had a fantastic day at the @britishmuseum - managed to get into both #8mummies and #IndigenousAustralia exhibits. Both great!,happy,Had a fantastic day at the managed to get into both 8mummies and IndigenousAustralia exhibits Both great
611145428499845120,"Taking the day off work to go to the Gaudier-Brzeska exhibition at @kettlesyard. Just in time, too - closes on Sunday!",happy,Taking the day off work to go to the GaudierBrzeska exhibition at Just in time too closes on Sunday
612194561931218944,Inspire your budding junior artists @NationalGallery #FamilyProgramme https://t.co/LG4CEyKY2j #Children #DubliNow http://t.co/7eUCl4S6S5,nocode,Inspire your budding junior artists FamilyProgramme Children DubliNow 
610389787107831808,LAST CHANCE to see The Production Line of Happiness by American photograpgher #ChristopherWilliams  @_TheWhitechapel http://t.co/vkIQ0vRW9Y,nocode,LAST CHANCE to see The Production Line of Happiness by American photograpgher ChristopherWilliams 
611925784773660672,Gorgeous! Look at the craftsmanship!!! Repost @britishmuseum with repostapp. ・・・ Born #onthisday in… https://t.co/W0zWw52bQc,happy,Gorgeous Look at the craftsmanship Repost with repostapp ・・・ Born onthisday in… 
615503678791938048,@classarch @Needforcaffeine @FitzMuseum_UK Fancy!  And lucky!!   Don't forget to let me know if the Haka workshop gets booked in :),happy, Fancy And lucky Dont forget to let me know if the Haka workshop gets booked in Embarrassed or blushing 
611509879316942848,@NationalGallery oh god!,surprise, oh god
608684381356617729,"@CamUnivMuseums Our favourite is @computermuseum 'cos of all the old-school videogames they have for you to play, &amp; the ancient computers!",happy, Our favourite is cos of all the oldschool videogames they have for you to play amp the ancient computers
613674428136837120,Our manager Rosh has a piece in #EvolverPrize2015 (@SimonEvolver) exhibition which starts next week @ThelmaHulbert https://t.co/30vLHDS0jm,nocode,Our manager Rosh has a piece in EvolverPrize2015 exhibition which starts next week 
614368077707374592,"@britishmuseum Hi been trying to phone for two days and no one ever picks up, are your phones down?",sad, Hi been trying to phone for two days and no one ever picks up are your phones down
614709656011845632,Next week the @RandomActsNorth Roadshow will be @eden_arts @tateliverpool &amp; Sunderland Library - book your place at http://t.co/ePJlhTVU55,nocode,Next week the Roadshow will be amp Sunderland Library book your place at 
613378633021956096,@Tate @tateliverpool Got my train ticket booked already! #cantwait,happy, Got my train ticket booked already cantwait
612391451817701380,.How To Make A Turquoise Goblet. via @britishmuseum https://t.co/mgnzAKnDSf,nocode,How To Make A Turquoise Goblet via 
610710927537639425,Now you can ask the Director of @NationalGallery with #AskTheGallery   http://t.co/Ft5KgYvxCJ,not-relevant,Now you can ask the Director of with AskTheGallery 
613078177850601472,"@NationalGallery The second GENOCIDE against #Biafrans as promised by #Buhari has begun, 3 days of unreported aerial Bombardment in #Biafra",not-relevant, The second GENOCIDE against Biafrans as promised by Buhari has begun 3 days of unreported aerial Bombardment in Biafra
612221974891339776,"Laura Smith from @Tate_StIves brilliant on Woolf and Kristeva, feminine vs. masculine time #materialhistories",nocode,Laura Smith from brilliant on Woolf and Kristeva feminine vs masculine time materialhistories
612667450602074112,nigga wearing chestnuts @EuropesHistory @NationalGallery,nocode,nigga wearing chestnuts 
610502037260926976,Discover The Arts with Social Media: Rod McIntosh Co-Founder of NOHO Artists https://t.co/d5VDMg914E @NationalGallery #London #Art #Video,nocode,Discover The Arts with Social Media Rod McIntosh CoFounder of NOHO Artists London Art Video
614601041271783424,"@BMAGcurators @NationalGallery Yes, it is.  It's hard to believe that Bernard Berenson disparaged Reni.",surprise, Yes it is Its hard to believe that Bernard Berenson disparaged Reni
613664630007840768,@LisaLooly @newmanmpaul @DrawntoDevon @MooseAllain @DavidSmithArt yes see you all @ThelmaHulbert! #EvolverPrize2015 #Art #southwest,happy, yes see you all EvolverPrize2015 Art southwest
612239594533322752,@kettlesyard thanks - we'll let them out again past the massive door.,nocode, thanks well let them out again past the massive door
612227234808627200,We're next door to @AFCCommunity @britishmuseum http://t.co/O3Svv8LHAE,nocode,Were next door to 
613664228507979778,"The Greek inscription on the sitter's cap in this work translates to 'Alas, I desire too ... http://t.co/MveAPjvQuO via @NationalGallery",nocode,The Greek inscription on the sitters cap in this work translates to Alas I desire too via 
611526117867057152,"#LastChance See Christopher William's exhibit ""The Production Line of Happiness"" at @_TheWhitechapel. Closes Sunday!",nocode,LastChance See Christopher Williams exhibit The Production Line of Happiness at Closes Sunday
611793664638119936,Very interesting conference coming up @NationalGallery #artmarket http://t.co/mGFBQ8eB9P,happy,Very interesting conference coming up artmarket 
615459722326622208,@morbidanatomy Lessons in Death and Living. Death in @NationalGallery paintings. Can we still relate to them? http://t.co/fS8dtBot3Z,nocode, Lessons in Death and Living Death in paintings Can we still relate to them 
614059953746280449,We are very pleased to provide the speaker cable for  #Soundscapes at the @NationalGallery. http://t.co/xiQcVZJZ4s http://t.co/YvIfXqYtTq,not-relevant,We are very pleased to provide the speaker cable for Soundscapes at the 
613881596576333824,"Gold finger ring/armillary sphere, German, 17thc. @britishmuseum. Curious to know how this is worn on the finger. http://t.co/N4aMqeD8Ad",surprise,Gold finger ringarmillary sphere German 17thc Curious to know how this is worn on the finger 
614811076677406721,@dpanikkar @Chemburstudio @DalrympleWill Here a #Girl luring quicksilver from a mine with her beauty c18th #Mughal @britishmuseum,nocode, Here a Girl luring quicksilver from a mine with her beauty c18th Mughal 
612669913048739840,Review of a super workshop at @NationalGallery looking at Canaletto’s Festival of St Roch from my art diary.  http://t.co/RMfmmwZLd6,happy,Review of a super workshop at looking at Canalettos Festival of St Roch from my art diary 
611820929585401856,Last weekend to go to @kettlesyard in #Cambridge for two years this weekend. GO GO GO! http://t.co/5E95jO4Prq #art #culture #refurbishment,happy,Last weekend to go to in Cambridge for two years this weekend GO GO GO art culture refurbishment
614153927286611968,"@britishmuseum ""valleylist) v340 r.1—medium is the message should work for most people most of the time--internet https://t.co/dEfVUqdeAP",nocode, valleylist v340 r1—medium is the message should work for most people most of the timeinternet 
613300080565702656,@britishmuseum it's a greave!,nocode, its a greave
612735921356734464,"Saw this &amp; thought of you @BiomedBabe... Mummy of unidentified man, Roman Period (EA 6714) @britishmuseum #DeadThings http://t.co/ssx7k5kZRF",nocode,Saw this amp thought of you Mummy of unidentified man Roman Period EA 6714 DeadThings 
613990350986866688,Undoubtedly one of the most beautiful museums in Europe.. missing a few marbles though @britishmuseum .....#Greece  https://t.co/jgiE6hWXuP,happy,Undoubtedly one of the most beautiful museums in Europe missing a few marbles though Greece 
610460797106552832,@DrIanCooper @Jon__Nash @PlymouthMuseum @BarbicanTheatre @ZoeBloss Currently filming 'The Spice Box' for a permanent legacy in the House.,nocode, Currently filming The Spice Box for a permanent legacy in the House
611169604346511361,Lovely reception at the @NationalGallery on Monday #eventprofs http://t.co/XTL0D9c1Ea,happy,Lovely reception at the on Monday eventprofs 
614721826661507072,Looking forward to volunteering for @TPTgeneral with a visit to @NationalGallery today,happy,Looking forward to volunteering for with a visit to today
611875344954564608,Your courteous reminder - @KettlesYard Cambridge closes for a two year refurb on Sunday. http://t.co/d1aFgRfWSw,nocode,Your courteous reminder Cambridge closes for a two year refurb on Sunday 
612558317970452480,Just realised that was you @MarcusRomer at @kettlesyard talking to @andrewnairne just before you came &amp; put your halfpennies in the box,nocode,Just realised that was you at talking to just before you came amp put your halfpennies in the box
611913532976730114,From The Tomb Of #Nebamun — 1350 BC | #Egyptology #Archaeology #AncientEgypt @britishmuseum http://t.co/8nQay7vKDa,nocode,From The Tomb Of Nebamun — 1350 BC Egyptology Archaeology AncientEgypt 
610560573646970880,"@NationalGallery do u consider 1 work the 🌟 around which you build engagement w collection, or do u take a holistic approach? #AskTheGallery",nocode, do u consider 1 work the glowingstar around which you build engagement w collection or do u take a holistic approach AskTheGallery
612720993837170688,One of my favourite galleries in @britishmuseum. http://t.co/IYFEf93Qfs,happy,One of my favourite galleries in 
612926838332104704,@NationalGallery hi what's the strike about please?,nocode, hi whats the strike about please
613324369604046848,"LATEST PURGE ANNOUNCEMENT: Athens Now @_TheWhitechapel , new Frans Zwartjes album, Endless Tape Series, EC1 &gt; &gt; &gt; http://t.co/9cflGcCQOW",nocode,LATEST PURGE ANNOUNCEMENT Athens Now new Frans Zwartjes album Endless Tape Series EC1 gt gt gt 
611989398100553728,"""@tateliverpool: Everything you need to know about Jackson #Pollock http://t.co/bwHgywunVD"" &gt;&gt; gotta go @CheshireCaveman",nocode, Everything you need to know about Jackson Pollock gtgt gotta go 
612948774231609344,"Excited for our @LAHP_DTP #SummerSchool session tomorrow. With speakers from @V_and_A, @NationalGallery, @UkNatArchives and @britishlibrary.",happy,Excited for our SummerSchool session tomorrow With speakers from and 
614771458879979524,"“@pwadey: #NG365 No.51 Bronzino's ""Portrait of a Young Man"", on loan to @NationalGallery #art #twitart http://t.co/lpGb3CHXjO”",nocode, NG365 No51 Bronzinos Portrait of a Young Man on loan to art twitart 
612673449778126848,Review of display at @NationalGallery of their El Greco's to mark the loan of an altarpiece from the Louvre. http://t.co/cdGsyMTGPw,nocode,Review of display at of their El Grecos to mark the loan of an altarpiece from the Louvre 
612952265524183041,#Minneapolis #rock the garden @RichPreston @arishapiro @britishmuseum http://t.co/43BOeJD7gH,nocode,Minneapolis rock the garden 
611876159115149312,@jbenedictbrown @kettlesyard Such a lovely space (and nice to perform in too) x,happy, Such a lovely space and nice to perform in too x
613681772446900228,@UrchinSpock @britishmuseum well said,nocode, well said
614716895040774144,@PeterGraystone @britishmuseum It'll be fun!,happy, Itll be fun
613241383470690304,@newmanmpaul no worries. Good to hear we might see you on 4th. I wondered from some tweets if you might @SimonEvolver @ThelmaHulbert,happy, no worries Good to hear we might see you on 4th I wondered from some tweets if you might 
615553563817684992,Head to the @FitzMuseum_UK for an Inside a Paris goldsmiths’ workshop: From design to gold box with Dr Heike Zech http://t.co/wAJivYj3nv,nocode,Head to the for an Inside a Paris goldsmiths workshop From design to gold box with Dr Heike Zech 
611111377621618688,We’re feeling very Enid Blyton today: an Enid expo starts today @PlymouthMuseum  try @waterstones for Famous 5 action http://t.co/cpjRetgWD1,happy,Were feeling very Enid Blyton today an Enid expo starts today try for Famous 5 action 
610790412987576320,WATERCOLOUR - Elements of nature exh @FitzMuseum_UK opens today. Accompanied by display of Turner watercolours. http://t.co/bHyDS7j4zz,nocode,WATERCOLOUR Elements of nature exh opens today Accompanied by display of Turner watercolours 
610416807359479808,Le directeur de la @NationalGallery est en Q&amp;A demain... profitons-en!!  https://t.co/85hSljwiG4,not-relevant,Le directeur de la est en QampA demain profitonsen 
615150672984571905,@NationalGallery Now that's art. https://t.co/FikrfOg7dt,happy, Now thats art 
611855450200477696,Ancient Jomon pot @britishmuseum reused 200 yr ago in tea ceremony http://t.co/u3wZZ5hmku #archaeology #objects2015  http://t.co/Y1yruFfmeh,nocode,Ancient Jomon pot reused 200 yr ago in tea ceremony archaeology objects2015 
613036514000404480,So happy that my work has been selected to exhibit @ThelmaHulbert for the #EvolverPrize2015 !!,happy,So happy that my work has been selected to exhibit for the EvolverPrize2015 
614784738595893248,Thank you #London for keeping those safe @BritishMuseum #Assyrian #Mosul #Iraq #Mesopotamia #War #Heritage http://t.co/F518duhIUe,nocode,Thank you London for keeping those safe Assyrian Mosul Iraq Mesopotamia War Heritage 
613391194723360768,@newmanmpaul oh yes it would: ask @AlisonBevanRWA :-D @ThelmaHulbert @LisaLooly @DrawntoDevon @MooseAllain @roshvarosha,nocode, oh yes it woul Tongue sticking out cheeky playful or blowing a raspberry ask D 
610778958892810240,We license @lilianelijn's Koan sculptures in promotional materials for #IMOOS @Tate_StIves: http://t.co/opozycFQLQ,nocode,We license Koan sculptures in promotional materials for IMOOS 
613724780861198336,@britishmuseum @BBCRadio4 @Artangel - response from @nationaltrust originalility of #SoundsOfOurShores rebutted w- un-originality of concept,nocode, response from originalility of SoundsOfOurShores rebutted w unoriginality of concept
612299448396443648,{ @britishmuseum } #art #London #ttot #lp #vacation #trip #photography #photo #Travel #travelpics http://t.co/0eKtVTa05h,nocode, art London ttot lp vacation trip photography photo Travel travelpics 
611995149145645056,"""Monet's 'Green Park, London'     http://t.co/EZ4K8wBBjW"" http://t.co/4P8b67Oq2h  @NationalGallery",nocode,Monets Green Park London   
613754928541118465,"Only a few days left to enter @BritishMuseum comp to #win a trip for 2 with @Eurostar, @Voyagessncf_UK, @HotelJuana http://t.co/V12iMSCeRN",nocode,Only a few days left to enter comp to win a trip for 2 with 
612719723374100481,Favourite picture of the day. @NationalGallery http://t.co/SjspfQRdvz,happy,Favourite picture of the day 
611933892233297920,"@britishmuseum Thanks so much for fave + RT today, much appreciated! Have a good weeked:)",happy, Thanks so much for fave RT today much appreciated Have a good weeke Tongue sticking out cheeky playful or blowing a raspberry 
615253883972153344,Coin Room @britishmuseum displays Genesis Block http://t.co/T2XT0zThoj   https://t.co/MJ4ycoszAv @Suitpossum http://t.co/uF21eAbIPO,nocode,Coin Room displays Genesis Block 
611453850403344384,@AnnHawkins @BBCCambs @FitzMuseum_UK Are there some 'Turners' in there Ann?,nocode, Are there some Turners in there Ann
612290109803745281,Excellent Christopher Williams @_TheWhitechapel http://t.co/zlHpkBm23F,happy,Excellent Christopher Williams 
611518286937767937,A Twitter Q&amp;A at 14.00 BST .@britishmuseum #Waterloo200 #BonaparteAndTheBritish &amp; @aroberts_andrew http://t.co/kSTxzZv9GI,nocode,A Twitter QampA at 1400 BST Waterloo200 BonaparteAndTheBritish amp 
614412097905164288,@NationalGallery After staff privatisation next selling off donated works. Councils can do this without  consultation. Ask about missing art,angry, After staff privatisation next selling off donated works Councils can do this without consultation Ask about missing art
612003538571534336,@hmassyberesford @NationalGallery thank you for coming Helen- it was lovely to meet you and I am so glad you enjoyed it!,happy, thank you for coming Helen it was lovely to meet you and I am so glad you enjoyed it
614440926770020352,"If you're in to moving image, there are screenings/events/discussions on the topic at @_TheWhitechapel tomorrow! http://t.co/uiteakch3z",nocode,If youre in to moving image there are screeningseventsdiscussions on the topic at tomorrow 
612192430398550016,@britishmuseum @state_hermitage,nocode, 
614497173623996416,Fascinating exhibition coming to @britishmuseum. Stay tuned for details. http://t.co/t2Gc67Bw2j,happy,Fascinating exhibition coming to Stay tuned for details 
613065698806484992,Our Anniversary conference is from 9 to 5 on July 3 @britishmuseum. Attendance is free  booking is essential through the BM box office.,nocode,Our Anniversary conference is from 9 to 5 on July 3 Attendance is free booking is essential through the BM box office
612958178771402752,"@NationalGallery The 2nd GENOCIDE against #Biafrans as promised by #Buhari has begun,3days of unreported aerial Bombardment in #Biafraland",not-relevant, The 2nd GENOCIDE against Biafrans as promised by Buhari has begun3days of unreported aerial Bombardment in Biafraland
613315474114396160,"@britishmuseum and for public urinals called ""vespasiennes""",nocode, and for public urinals called vespasiennes
614783210191486976,Very intense and well written on #LGBT history and exhibition #DefiningBeauty on @britishmuseum of R.B.Parkinsson http://t.co/tq4A97psTM,happy,Very intense and well written on LGBT history and exhibition DefiningBeauty on of RBParkinsson 
613275831448702976,"Today 1.10pm @PlymouthMuseum, £2:  http://t.co/gZePLguN0D Making and Promoting British Art http://t.co/plWykQbEB4",nocode,Today 110pm £2 Making and Promoting British Art 
615135717346443265,@britishmuseum #AncientLives exhibition. Wow!,happy, AncientLives exhibition Wow
613744987549900800,members &amp; supporter email you MP urging them to attend debate 25 June #noprivatisation @NationalGallery #reinstatecandy @etiennelefleur,nocode,members amp supporter email you MP urging them to attend debate 25 June noprivatisation reinstatecandy 
611905977919635456,@NationalGallery @GH_Sudbury Wonderful landscapes too.,happy, Wonderful landscapes too
612960722352513024,@NationalGallery yes it's a bit of #skullduggery,nocode, yes its a bit of skullduggery
610431507581247488,"@blaircurator @alex_neilson @Tate_StIves Hang on, that building has only just been renovated and at very great expense ...",surprise, Hang on that building has only just been renovated and at very great expense 
614401688984813569,"""Creepy face appears in St Ives scone"" @Tate_StIves http://t.co/fWhbsDfGXg",not-relevant,Creepy face appears in St Ives scone 
611790557363310592,We’re really excited about the Jackson Pollock exhibition @tateliverpool at the end of the month! http://t.co/N3zsrHlRno,happy,Were really excited about the Jackson Pollock exhibition at the end of the month 
611554621639786496,My article out now on why ancient Greece is on everyone's lips: @TheConversation https://t.co/6uxlkgRTyH @britishmuseum @AlmeidaTheatre,nocode,My article out now on why ancient Greece is on everyones lips 
613010354013122561,Join our Monday night half price wine club at #NationalCafe @NationalGallery and enjoy our new bar menu @oliverpeyton http://t.co/uWM9Wjr9fb,nocode,Join our Monday night half price wine club at NationalCafe and enjoy our new bar menu 
613685169778753536,Been talking clay pipes and pottery with @MAACambridge today. The beginnings of a fab collaborative project. http://t.co/Cx0mbgbbfD,happy,Been talking clay pipes and pottery with today The beginnings of a fab collaborative project 
614400777566703616,"""Athens Now!"" A symposium of radical film from contemporary Greece @_TheWhitechapel 4 Jul, 1.45pm http://t.co/9WNObAf84v",nocode,Athens Now A symposium of radical film from contemporary Greece 4 Jul 145pm 
614390314095222784,Lunch time at the @britishmuseum #refuel http://t.co/3B4vHZo5jj,nocode,Lunch time at the refuel 
610382402976919552,"Twitter Q&amp;A tmrw 10.30-11.30 with @NationalGallery Director. #AskTheGallery today to #KickOutShell, #ReinstateCandy http://t.co/BlWoyplY3m",not-relevant,Twitter QampA tmrw 10301130 with Director AskTheGallery today to KickOutShell ReinstateCandy 
610755352490061824,@lucydevine @tateliverpool I'll come if we can get bevvies after 😁😂,not-relevant, Ill come if we can get bevvies after grinningfacewithsmilingeyes facewithtearsofjoy 
614308701642620928,#FF @AboutLondon @MadameTussauds @BateauxLondon @britishmuseum @thetattershall @ThamesRIBExp @OXO_Tower @girlaboutthames @thamesclippers,nocode,FF 
613324505734356992,@britishmuseum so greave sis the fancy name for shin guards my english is progressing by leaps!,nocode, so greave sis the fancy name for shin guards my english is progressing by leaps
615478299704344576,Doing research about the @britishmuseum  British Museum - one of the most fabulous places for archaeology! http://t.co/sGSdtGMFGQ,happy,Doing research about the British Museum one of the most fabulous places for archaeology 
611096268832641024,"Incidentally, he'll be in convo tomorrow @_TheWhitechapel talkin' theatricality in contemp art &amp; stage design @7pm!",nocode,Incidentally hell be in convo tomorrow talkin theatricality in contemp art amp stage design 
610745982725156866,.@FeigelsonMia Within a day I realised we needed to buy two of Titian's greatest painting... http://t.co/tsKarlabqH via @NationalGallery,happy, Within a day I realised we needed to buy two of Titians greatest painting via 
611524785118560256,@britishmuseum Any favourite artwork(s) made to commemorate #Waterloo200 ?,nocode, Any favourite artworks made to commemorate Waterloo200 
615074567271370753,@NationalGallery @inDOMEstico ☕,nocode, hotbeverage 
613297094879748096,"Budding artist that cant stop drawing, get your kids artwork on the walls of @Tate_StIves &gt;&gt; http://t.co/SbmINe79fR http://t.co/hN1kCapDbV",nocode,Budding artist that cant stop drawing get your kids artwork on the walls of gtgt 
613700812297084929,"@SassyClyde @ReclaimOurBard I know, so disgusting. @britishmuseum should be ashamed.",disgust, I know so disgusting should be ashamed
612145606635745280,Late Pollock set to be one of the most provocative &amp; absorbing shows @tateliverpool @guardian http://t.co/8oxmUKUaBQ http://t.co/ZFGcKcE34w,happy,Late Pollock set to be one of the most provocative amp absorbing shows 
