ori_sentiment,tweet_text,sentiment
fear,the tunnels! I shudder to think of the grimy tweets...,fear
fear,MSM stoking #fear. Please remember the beautiful prayerful protests in Dallas and Atlanta. Smile at a stranger. We make each other strong.,fear
fear,What we fear doing most is usually what we most need to do.' ~Tim Ferriss #inspiring #inspired #motivation #fear #success #hustle,fear
fear,"haha it is me, shocking I know 😂 you will hear me moan i am too cold in winter ⛄️",fear
fear,"Shriekfest is lining up VOLUNTEERS! Oct 6-9, only serious inquiries please! shriekfest see free films!",fear
fear,About 7 weeks till I can pick up my camera again. Though I think there is a group cemetery shoot in october I can make! #photography #horror,fear
fear,"Gahh...BT, in queue for 30 minutes.. Now put through to BT Sport dept to cancel... back in a queue again... #shocking",fear
fear,oh every people can make tipo. It is terrible bullying them about that. it is trvial and very sad.😔,fear
fear,Jeans with fake pockets #horrible,fear
fear,I just deleted my save file trying to load it up. Now I have to start. All. Over. Again. I am going to freaking kill someone. Pray for me.,fear
fear,and i am up from a dream where I said something really retarded on twitter and it got like 10000 retweets #nightmare,fear
fear,"When your body says FUCK YOU BITCH, You am not sleeping\n#sleep #cantsleep #drained #restless",fear
fear,We ashamed of being an ally to you. Pakistan sacrificed almost 50000 civilians by siding you in war on #terror,fear
fear,Jeans with fake pockets,fear
fear,#nobody #understand what #advocate mean if you do then use it #right #never be #afraid so #positive word is. I can that is #POWERFUL,fear
fear,"""The #greatest fear #dogs know is the #fear that you will not come back when you go out the #door #without them."" \n ―#Stanley #Coren",fear
fear,omg i just heard my dads alarm go off have i really been up all this time,fear
fear,"Goodmorning fam, do you know that your critical condition pave way for your miracle, so #dont #worry #be #happy",fear
fear,"This white lady just told me that I incite suspicion based on how I look, being 6'4', having tatoos, athletic build and wear a durag. WOW!",fear
fear,Just #terrible from the cats there. Wow. #AFLCatsSwans,fear
fear,"Jesus wept! Another RNS from #rusty quote 'Price sensitive news, Price Sensitive news' etc etc The #Ramping here is",fear
fear,"Fear blocks blessings, faith unlocks them. #ManUp #faith",fear
fear,"Happy Birthday to my favorite author, #horror #writer #author",fear
fear,i had a panic attack the other night because i thought my mum was out but she was actually downstairs and she started bashing around hrjdjd,fear
fear,Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn!,fear
fear,Whatt a trailerrrr !!! #RanbirKapoor #AishwaryaRaiBachchan i am COMPLETELY BLOWN !! #longingformore,fear
fear,"Don't be #afraid of the space between your #dreams and #reality. If you can #dream it, you can #make it so",fear
fear,why is there no disabled access at pontefract monkhill? #terrible,fear
fear,"If you truly want more of God in your life, it requires letting go of some of the old things, to allow new things to flourish. #stop #start",fear
fear,a vote for #killary is like sticking a knife in a toaster #shocking #MakeAmericaGreatAgain,fear
fear,honestly all my friends do bnc i mean it and i am feeling #terrible hahaha,fear
fear,I have a job interview with in Loughborough next month #nervous!!!,fear
fear,nightmare before Christmas,fear
fear,The only thing scary about a 1-armed man trying to scare someone is the fact that he feels his 1 arm is only good for tryin to scare someone,fear
fear,The focal points of war lie in #terrorism and the #UN needs to address #violentextremism,fear
fear,#ahs6 every 5 minutes i have been saying 'nope nope i would be gone by now.' 'MOVE' or 'GTFO' so thank you for the,fear
fear,penny dreadful season 3?,fear
fear,happiness is... not having to set the alarm clock for the next day,fear
fear,"Ignored broken tooth for so long, now have abscess. Need dentist but #fear makes it hard for me to go..45 and still can not go to dentist",fear
fear,Shew. That was,fear
fear,When someone tells you they are going to 'tear you apart' and all they have to say is 'why are you so tall?' #shocking,fear
fear,&gt;.&lt; too much clutter in my brain with recent little changes that I have not yet processed... #dying #panic #IveBeenBusierWhyAmIOverwhelmed :,fear
fear,Did you know I specialise in #anxiety and #panic attacks? Get in touch for all of my solutions for you. #Coventry,fear
fear,"i know i do not know u, but physiatrists are seriously the number one best thing for people with anxiety.",fear
fear,Thanks for ripping me off again #Luthansa €400 not enough for a one way flight to man from Frk then €30 for a bag then free at gate,fear
fear,3:45am and off to the hospital! elouise is waters have gone! #Labour #LittleSister #superexcited,fear
fear,i am such a shy girl🙄,fear
fear,"it also helps that the majority of NFL coaching is inept. Some of Bill O'brien is play calling was wow, ! #GOPATS",fear
fear,even walking around with my family members who carry guns makes me nervous and theyre my family....,fear
fear,"He has had a dreadful first half, not to mention rashford would have got on the end of a couple of those through balls #pace",fear
fear,The 2008 crisis was just the tremor In advance of the earthquake',fear
fear,a panic attack AND CALL YOURSELF A REAL FAN makes me so mad like i dont even have the words to explain. this is why some people give no +,fear
fear,Good Morning!!!\n\n#leadership #healthcareIT #socialmedia #connector #ceo #writer #AI #EQ #security #bigdata #Growthhacking #tech #fear,fear
fear,"but at what price. The near misses are too many, am afraid it may translate into something else",fear
fear,this is so absurd I could laugh right now if I also did not feel like crying for the future of our country. #despair #wakeupcall,fear
fear,"What a shamefull, unequal, dangerous and worrying world we live in nowadays! #terrifying #Charlotte #shitworldforourkids",fear
fear,So is texting a guy 'i am ready for sex now' considered flirting?',fear
fear,the fact that YOURE nervous makes me want to crawl in a hole,fear
fear,just wait till they hit you with the 5am fire alarm in the middle of winter. Those are sweet,fear
fear,Anychance of addressing the communication I sent to you yesterday??? I still have not had any contact #shocking,fear
fear,"it would probably be useful to more than women, but i am dealing with re-reading an article about a woman being harassed on the subway.",fear
fear,let is refuse to live in #fear #sotoventures,fear
fear,because #whitepeople are #afraid of large #blackmen?,fear
fear,car rental you have made realize why I always use What a #nightmare!! #disgusted,fear
fear,"yeah, #UK was quite the",fear
fear,Ffs dreadful defending,fear
fear,#NawazSharif says India poses unacceptable conditions to dialogue.#india is only condition is an end to #terrorism. :,fear
fear,So is texting a guy 'i am ready for sex now' considered flirting?' #shocking,fear
fear,Rear garden alarm activated at Telford house at 106.4.,fear
fear,"3 #tmobile #stores, #original #note7 #customer and zero #results... what is going on guys? #customerservice #2hour #waittime",fear
fear,"hi lovely brownie, MM is calling me tuppytupperware.. its awful",fear
fear,In honor of Shawty Lo passing away I made Dey Know my new alarm clock song so I wake up with the right attitude everyday lol,fear
fear,I realized that it is not #death that I #fear but it is the act of dying. \n#life,fear
fear,"And there you go. After that wild start, would not be surprised at all if Sweden wins this game. Too much experience there to panic.",fear
fear,Projection is perception. See it in someone else? You also at some level have that within you. #anger,fear
fear,"Your comments concern us, Carrie. Please DM your record locator and details.",fear
fear,"If you follow #Trump, a certified #bully there is no question you or your children may go to #War vs consumate #Diplomat",fear
fear,I wish harry would start tweeting people again,fear
fear,Fuck me....what the fuuuuuuuck did I just watch?!?! #STAGESCHOOL is awful.....no that flatters it!! #shocking 😮👎,fear
fear,"Goodbye everyone, tremendous #LTHEchat tonight",fear
fear,Romero is fucking dreadful like seriously my 11 month old is better than him.,fear
fear,Accrington Stanley? Who are they? Exactly. Things looking dire for West Ham despite the win. what is changed since March? #bbcfootball,fear
fear,"Ever been really lonely and your phone keeps blowing up, but you just can not pick it up and respond to people? #recluse #issues",fear
fear,The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness #terrible,fear
fear,Hey no turn over after a kick way to go Texans! Way to go! #Texans #terrible #noheart,fear
fear,When your friends want to go out drinking but you know you gonna have to say no because social #anxiety runs your life,fear
fear,First day of college feeling nervous,fear
fear,"unless your concern is people figuring out who you are for wtvr reason, I do not see why you should not tweet about other things",fear
fear,You make me breathless.,fear
fear,"Somewhere I rd a rpt tht Pakis wr afraid of TSD &amp; asked it 2 shut dn. Congis obliged &amp; exposed it,hounded them.time to revive. #BadlaofUri",fear
fear,On my life i will never understand why anyone would pay money to see #terrible,fear
fear,Staff on FR1005. Asked for info and told to look online. You get what you pay for. #Ryanair #Compensation,fear
fear,I get soooo nervous when an actually attractive guy tries to talk to me in person. Like 9/10 I turn him down just from habit 😭,fear
fear,"Even after ref the £5k fraud, they still treat me like dirt. No returned calls or apology #shocking #customerservice",fear
fear,"Sure have... Sydney are too tough, too quick and their 'team' pressure is too much for the Cats to handle. Motlop/Cowan",fear
fear,"if I wanted GREEN POTATOES, a bottle with the tag still on, plus soaking wet items delivered i am winning today-sadly I did not",fear
fear,"lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment #shocking",fear
fear,"I walked 3.4 miles today, the most i have walked since I got #rhabdo. Going back to work tomorrow.. here is to hoping it goes okay",fear
fear,"Don't #worry if you are not the best , if you are doing something you #love , you are heading in right direction ...",fear
fear,I do not get how people can leave their phone on do not disturb all day...does your mom not threaten you when you do not respond within seconds,fear
fear,Might start stanning Lady Gaga again more so than last time but shhh do not tell Connor,fear
fear,However I am pretty sure my over excitement did not help your bullet journal fright. 🙃,fear
fear,Really sad &amp; surprising. 1 side #Russia fighting against #IS &amp; on the other supporting #Pak which is epic centre 4 #terrorism,fear
fear,If that does not out dem is in panic mode then I do not know what will...,fear
fear,it is like the horror movie The Hills Have Eyes...,fear
fear,Thanks for the follow! Hope you are having a terrific day!,fear
fear,second episode of AHS 6 here i go,fear
fear,#India is sponsoring terrorism in #Balochistan. #KulbhushanYadav an Indian spy agent was arrested in Balochistan by Pakistani forces.,fear
fear,Russian mistrust of the U.S is well justified &amp; the precaution they have taken are very prudent.,fear
fear,"It was dreadful, even after he met the Catfish he still thought it was her!",fear
fear,me: are you guys dating yet #trans #nervous #blowjobs #TFB dating in mack north ohio Bewdley,fear
fear,\nHi 🌷\nWhy do you always suspend ISIS hunters\n \n👉 please reinstate our members\n*He fights terrorism d/n,fear
fear,the day they disclosed they caught her googling cholroform we were fucking aghast,fear
fear,indian army crossed loc into pok to bust terror camp on 20th Sept night?,fear
fear,"From harboring Osama bin Laden to its relationship with Haqqani network, there is enough evidence to prove Pakistan is sponsoring terrorism",fear
fear,Can't believe how rude your cashier was today when I was returning an item! Your customer service is slacking. #terrible,fear
fear,lmao clown my own hair i am going to dread lmao,fear
fear,This has #turned out #better then I expected admitting you tried to #intimidate 😂😂 #cantstoplaughing I really can not and it is in #spokeword,fear
fear,#GetSmartWithARQ is a smart way to start investing and #whiteicenetwork is smart source 2 #start #skilled #manpower #recruitment for ur firm,fear
fear,"so bad...Slash prices or send them to refugee camps, like team gear after they lose championships. #awful",fear
fear,If I was a ghost i would haunt people by giving them cramps in both of their legs when they do cardio 😈😈😈 #Mwahaha,fear
fear,EA sports technical support team really suprised me 😊 SUPRISED ME AT HOW SHIT THEY WERE,fear
fear,tfw ur fans panic cuz they think u cut ur hair,fear
fear,Last night I had a dream that today was Christmas. I woke up screaming because I was not ready.,fear
fear,"if I wanted GREEN POTATOES, a bottle with the tag still on, plus soaking wet items delivered i am winning today-sadly I did not #awful",fear
fear,"it is simple I get after two shots of espresso 'Grande, decaf, 130 degrees soy americano with extra foam' #barista #nightmare",fear
fear,Getting ready to open the tastings at Whisky Shop Dufftown Autumn festival! #panic #murraymcdavid #whisky #drams,fear
fear,STAY JADED everyone is,fear
fear,#ADHD &amp; #anxiety are #IRRELEVANT\nAnyone will be #EVICTED if a significant amount of rent HAS NOT BEEN PAID \n#mentalhealth aside\n#CantPay,fear
fear,The irony is that those protesting about this kind of stuff are the Orwellian nightmare they think they are fighting against.,fear
fear,"this is a sight, sound &amp; smell to behold in person--still gives me the creeps to think about.",fear
fear,'They will be a formidable challenge' Roy Hodgson on Northampton Town *shudders*,fear
fear,"If her legs are not shaking, you are not doing it right.",fear
fear,Watching It Follows. This is a super freaky movie. #horror #scary,fear
fear,Donald Trump in the White House #shudder,fear
fear,We hesitate to #live our #dream because of some unknown #fear which actually does not exist.' #AqeelSyed\n\n#LifeisBeautiful #LiveWithPurpose,fear
fear,"One day i am drinking a bottle of nyquil, the other i am sleeping zero. My lovely #horror fam, which should i watch? 🎩",fear
fear,Going to get myself a copy of CUJO for an upcoming project that I can not talk about just yet. #horror #amwriting,fear
fear,i am literally never home and my parents threaten to charge rent if I do not start cleaning the house everyday. OK.,fear
fear,"No! By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES! That create #BlackLivesmatter",fear
fear,"My wedding is in two weeks and i am actually really nervous. I just want things to go right, I do not want to get sick or get canceled ;;",fear
fear,its reflective of the current political debate,fear
fear,I always thought I was too empathetic but it is becoming clear that the majority of you guys are plain insensitive to an alarming degree,fear
fear,and Gerrard was awful then,fear
fear,Not a word about terrorism.,fear
fear,my husband lost £800 when he booked an apartment through that did not exist... Help did not care #nightmare #airbnbnightmare,fear
fear,"Aberdeen st Johnstone, let is see who can punt it the furthest #awful",fear
fear,ill be there... with VIP TICKETS! Can't wait to meet you. Never met a famous person i admire before! #nervous,fear
fear,"'Kylie, you know me. I will not take no for answer for this kind of things...' *he would smirk and start on the crust.*",fear
fear,"Really.....#Jumanji 2....w/ The Rock, Jack Black, and Kevin Hart...are you kidding me! WTF! #ThisIsATerribleIdea",fear
fear,So about 18mths ago i signed up to for their / Velocity FF deal. 18 months in still no FF points #shocking,fear
fear,Beginning the process to see if working is an option. #mentalhealth #complexptsd,fear
fear,Don't be afraid to give up the good to go for the great. John D. Rockefeller #quote #inspiration #afraid #great #motivation,fear
fear,If you really care like you state then I would seriously address sensitivity training to your employees,fear
fear,If I could turn anxiety off--I would. #nooneunderstands,fear
fear,#Debates2016 #AskTrumponeQuestion why do you #bully and # insult #people so much more than any other candidate in history? Not leadership,fear
fear,My mind always seems to work its best at night #restless,fear
fear,SO many great pics from the show in Tokyo😍 I like all his outfits now except the lace one w those horrible pants....💁,fear
fear,#NewYork: Several #Baloch &amp; Indian activists hold demonstrations outside headquarters demanding Pak to stop exporting #terror into India,fear
fear,Have the producers of ever been outside of their country? These are universal problems. #worldwide,fear
fear,That rocky horror remake looks a bit w a n k,fear
fear,I look #horrible today and I just saw 6 people ik in the past 10 min :-,fear
fear,The Haunting is my favorite horror movie too! Actually one of my favorite movies of all time no matter the genre.,fear
fear,"I polished my nails, but can not find the polish remover. It look like a 3yr old polished my nails lol #horrible",fear
fear,Just had to reverse half way up the woods to collect the dog n i have never even reverse parked in my life 🙄,fear
fear,you are most welcome. Please check with us anytime you have a question or concern.,fear
fear,Absolutely shocking. The decline of Rooney is a little embarrassing really!,fear
fear,Retweeted Dr. Rand Paul fueling a Middle East arms race and worsening an already horrific refugee crisis in Yemen.,fear
fear,A nation with a large part of the population living in #fear of the police is neither #great nor #free it is actually a #fascist nation,fear
fear,"By officialy adopting #BurhanWani, a #Hizbul terrorist, #Pakistan n #NawazSharif hv md a cardinal mistake 2day tht will haunt fr years. #UNGA",fear
fear,Set n alarm ' I wanna nap but i am scared i will wake up tomorrow .',fear
fear,Nothing worse than an uber driver that can not drive. #awful,fear
fear,"not to worry, he will flip Wisconsin",fear
fear,"339:709 A local habitation and a name.\nSuch tricks hath strong imagination,\nThat, if it would but apprehend some joy,\n#AMNDBots",fear
fear,Not sure that men can handle a woman that is got her crap together. #intimidation #independent,fear
fear,"Rollover car crash on warren st, traffic is horrid #Boston",fear
fear,i am just always too shy,fear
fear,"i hope this comes back to haunt you, then maybe you would know just how it felt to be like me at my lowest",fear
fear,India wants to #shake #hands with # pakistan ..... but as usual pakistan #cheat with every #indian \n\n..........shameless pakistan,fear
fear,Remember your journey is unique! Don't get discouraged because you are comparing your journey to someone else is. You will get there!,fear
fear,"I did not say anything bad about the situation great mate, can not believe some were. Makes me despair of humanity",fear
fear,i am such a shy person oh my lord,fear
fear,"you make my heart shake, bend and break.'",fear
fear,I get so much PUSSY\nP panic attacks \nU uncontrollable anxiety \nS suicidal fantasies \nS sadness \nY yearning for death,fear
fear,"again, profiling DOESN'T discourage September 20, 2016; 18:41 EDT #terror #TRUMP #FAIL",fear
fear,#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax,fear
fear,Sickness bug! #awful,fear
fear,How I Murdered Your Mother #SpookyTv #horror,fear
fear,car rental you have made realize why I always use What a !! #disgusted,fear
fear,I wish you stayed in Da Gump i will make you panic like the last rapper,fear
fear,LOL! Why would it scare me? It does not make any sense at all but it does not scare me! {chuckles},fear
fear,okay false alarm it is working again,fear
fear,Projection is perception. See it in someone else? You also at some level have that within you. #anger #worry,fear
fear,I can never find the exact #emoji that i am after at the exact moment that I need it #panic,fear
fear,"Mary Berry what is the icing on top of your Bakewell tart? It looks like horrid Mr Kipling, not something Derbyshire would recognise #GBBO",fear
fear,She was so posh it frightened me. i am still scared.,fear
fear,That last minute was like watching a horror show #GBBO 😥,fear
fear,yeah a terror packed terror supported speech..,fear
fear,bout to read this article 'Moving the Conversation Forward: Homosexuality &amp; Christianity' from someone in the foursquare church,fear
fear,"we know the truth about her, the public is figuring it out. Her words mean nothing. #unhappy #mean #troubled #vile",fear
fear,U got to b kidding me. Anu from your firm responded when I sent the contact details. #terrible #customerexperience,fear
fear,T minus 10 hours till I meet with a designer who wants me to model his new fashion line 😬😶 !!!,fear
fear,u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts #horrible,fear
fear,Classic SHITLIB bullshit. Create a horrible problem and then 'discuss' how to solve it. What a PIMP.,fear
fear,"This is the first time i have written anything on this series in over two years, so i am checking back in for one last nightmare.",fear
fear,now im feeling the #worry,fear
fear,How can America be so openly embracing racism. #dismayed,fear
fear,"*in the car with mariah, the bass is literally shaking the windows, hard rap blasting, no one is talking, looking straight ahead*",fear
fear,Hey no turn over after a kick way to go Texans! Way to go! #Texans #noheart,fear
fear,#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ... #shocking #junk #trash,fear
fear,"If children live with #ridicule, they learn to feel",fear
fear,"Gonzaga not listed in the article but at 65/1 they have tremendous value, they are top10 team for sure, got everything you want",fear
fear,Marcus Roho is dreadful,fear
fear,I am a third year college student and and English major. Today is the first time i have ever written an essay without having a panic attack,fear
fear,Go away please ... i am begging »»» #depression #anxiety #worry #fear #sadness \nDreams of joy and my baby to be found...Sits on #AndisBench,fear
fear,my heart did the flutter,fear
fear,"mine are good rn, gonna be horrid after next week",fear
fear,what a nightmare!,fear
fear,"#Pakistan is ‘terrorist state', carries out #war crimes: #India to #terrorism #UN",fear
fear,it is better to be wetter than it is to be dry' jesus christ Val do not be shy hen 😂😂 #GBBO,fear
fear,Someone set off the fire alarm and i am so angry because I was in the middle of moisturizing my elbows,fear
fear,Danish pastries...oh know my nightmare! Old boots is a good description #GBBO,fear
fear,awe man i am mad i am sitting here already cutting tulle and ribbon already 😂,fear
fear,Southend players always haunt Man U,fear
fear,they never posted stuff like this?????\ni mean i was able to scroll over it so it wasnt a big deal but it was,fear
fear,"The more videos post, the more i am convinced i might should not have done that #fear #Brendonati",fear
fear,Can't even believe just seeing you set my anxiety off 🖕,fear
fear,Excited and nervous for Tuesday,fear
fear,Another day Another flight 🙈 I swear my last ever flight!!!! You take the LOVE out of flying #easyjet #alwaysdelayed,fear
fear,it is Bowers. I went and drove it for a while this evening #horrible,fear
fear,im so tired but i still have thisbhuge history test in a few minutes i cant afford to get freaked out now oh god if i have an anxiety attack,fear
fear,"Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them? #awful",fear
fear,i am going to get the weirdest thank you note--or worse--total silence and no acknowledgement. #anxiety,fear
fear,it would be great but what if the card crashes 😱. it is happened to me twice #nightmare,fear
fear,Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.,fear
fear,something a cyber bully would say,fear
fear,"i am not sure what is worse: that, or the use of Comic Sans on a website or anywhere else #comicsans",fear
fear,"Approaching #terrorism from an anti-racism POV is futile, instead promote prejudice towards racism. That way we are all on the battlefield.",fear
fear,That free kick from Rooney was awful,fear
fear,"terrible handle, but I owe whoever runs it a lot. #GPPHallMonitor",fear
fear,Caballero is shocking,fear
fear,American horror story in bed 👌🏼,fear
fear,Paranoia is a fear every races has,fear
fear,"When you wake up, scroll through social media, and another father was taken from his child #nightmare #everyday #KeithLamontScott",fear
fear,onus is on Pakistan' : after #Uri #terror attack,fear
fear,i am so restless,fear
fear,PM #SheikhHasina in speech terms #terrorism as global challenge and urges world leaders to work together to unroot it from everywhere.,fear
fear,can you maybe break it down into smaller bits? or space it out so it doesnt seem to daunting?,fear
fear,And I cried in front of my guy last night. And it is just been a horrible week but it is only for a week,fear
fear,I remember Joey slagging England player is off bringing out books after crap tournaments..same same..crap player #bully,fear
fear,My life is going downhill at an alarming rate,fear
fear,We Are Source!!\n\n#mindset #philosophy #thoughtsbecomethings #news #lifehacks #fear #you #LIFE #PleaseRT #ProblemSolving,fear
fear,Just had to reverse half way up the woods to collect the dog n i have never even reverse parked in my life 🙄 #nightmare,fear
fear,Some of these fb comments and/or tweets should make some people realize why black Americans feel the way they do 😳,fear
fear,"OMG, that is such a beautiful quote. #amwriting",fear
fear,"#FMF protesters are not interested in reasoned debate, just #intimidation #violence &amp; #disruption to get demands met",fear
fear,"Heard #alarm 1. time in Germany today #youFM, TG finally .. and far far too late. Germany always late w UK artists!!😡😠",fear
fear,I forgot #BB18 was on tonight  that is how much the real world has been distracting me #horrid ,fear
fear,yet you and all the other English pundits are afraid to criticise him,fear
fear,Back on my,fear
fear,"that is me all the time. I carry ginger candy, peppermint oil and sea-bands at all times",fear
fear,Well this is flipping great! Flipping standstill on the freeway! #stepofftheledge #youvegottobekiddingme,fear
fear,The anxiety I have right now😭😭😭,fear
fear,"For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.",fear
fear,The horrible puns for the day have been made. I shall return to my cage in a dark corner by myself while crying &amp; laughing hysterical now.,fear
fear,My goals are so big they scare small minds,fear
fear,"awe man, when are you free then? ☹️️☹️️☹️️💘💘💘",fear
fear,because there is a realistic probability that a clown might be their next president. #clown #uspol,fear
fear,I had no idea until I came off air directing at 7pm #shocking 😕,fear
fear,"every horror movie that frightened me as a child i.e. 'IT', Halloween movies all of them, nightmare on..",fear
fear,"BibleMotivate: Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you.#faith #leadership #worry #mindfu…",fear
fear,"Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.",fear
fear,terrorist attack and terrorism already exists in the history of islam.,fear
fear,yes Hun! Avoid at all costs!!,fear
fear,"I like the commercial where on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back.",fear
fear,mm nothing like a good old fashioned panic induced cry on your living room floor,fear
fear,inha is and seol is banter is rly fun to read. im in awe that seol is willing to deal with her tho,fear
fear,I love my #IronTekFit protein shake in the morning before yoga! #ESVoxbox,fear
fear,#quote What U #fear controls U. Fear is not out in life but in ur mind. Real difficulties can be overcome Cheryl Janecky,fear
fear,"dreadful day at work n now im gonna be late for class n im covered in paint, n now i have to work a night shift too :/",fear
fear,Appreciate ur 'half truth.' Don't let ur good judgement swayed in the realm of propaganda. State does not sponsor terrorism.,fear
fear,their whole team is limited when they are on the field. #terrible,fear
fear,What an actual nightmare,fear
fear,More #terror attacks on #India means something ominous for #Pakistan The current situation can not last long,fear
fear,On the last episode of #MakingAMurderer poor Brendan glad they #appeal it #crime #documentary #reallife,fear
fear,hi my names anxiety and i have shaun,fear
fear,#Malaysian police arrest 4 people for suspected links to #terrorism including three #foreigners\n\n#Malaysia,fear
fear,i have used Dey Know as my alarm clock song throughout college #RIPShawtyLo,fear
fear,"bad news fam, life is still hard and awful #depression #anxiety #atleastIhaveBuffy",fear
fear,i am afraid she is the goat you libeling people? #goat #libeling,fear
fear,"but what I am doing is in my control, #AvoidMMT , you guys are #terrible",fear
fear,Michael Carrick should start every game for United and England,fear
fear,"it is a good day at work when you get to shake Jim lehrer is hand. Thanks, Still kicking myself for being to shy to hug",fear
fear,8. sweater weather the neighbourhood\ngirls/girls/boys panic! at the disco,fear
fear,I can never find the exact #emoji that i am after at the exact moment that I need it #nuclear #missiles.\n\n#IndianArmy,fear
fear,Connor said he is worried that Jack will steal his girls on a night out #nervous,fear
fear,i am so old next Friday. So super old😩💔 I dread birthdays,fear
fear,I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕 #insomnia #anxiety #notfair,fear
fear,"hey, you all announced it like immediately after I asked. Nice. Thanks you all",fear
fear,"But I was so intrigued by your style, boy.Always been a sucker for a wild boy #alarm -",fear
fear,do not get discouraged! it is early on &amp; it can get overwhelming. keep reading &amp; use cue cards 😊 it will get better!!,fear
fear,so you are astounded that I respect blacks to vote like any other human? u talk so down towards them. What bigotry on display!,fear
fear,I have a fear of failure but no urge to be productive,fear
fear,"—but he just can't. He feels tired but also restless. So here he now, scrolling his own music player, playing some music through his—",fear
fear,Check out From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake #horror #horrorfilm,fear
fear,My roommate: it is okay that we can not spell because we have autocorrect. #firstworldprobs,fear
fear,"we know the truth about her, the public is figuring it out. Her words mean nothing. #unhappy #mean #troubled #vile #bully",fear
fear,Why do I have such bad anxiety it is annoying,fear
fear,"speaking of ex cobblers, saw Ricky Holmes at Charlton last week.. tracking back &amp; defending... I dread seeing Gorre on ball..",fear
fear,thanks Ryan &amp; Brad for scary the shit out of us in the first episode. Don't think my heart will make it through the s6,fear
fear,KA- like the start of cake and then Like saying C if that makes sense 😭😂,fear
fear,I do not know how people can binge watch horror films ...ALONE!😓😰,fear
fear,At the end of the day I know that my kids will never worry about me leaving them 💕,fear
fear,Put my passport in a safe back after getting back from Australia 🌏. Only problem is now I can not remember where the safe is!! #panic 🛂,fear
fear,The majority of my clients have family/ partner/ day job/ life AND write their beautiful books. #awe #gratitude #HARDwork,fear
fear,Chart music is pretty much ALL the same..,fear
fear,"😝 scared of their own horror story they wrote, afraid of the #terror they spread, will #europe start WW3 in 2017 anniversary of WW1",fear
fear,Starting not to give a fuck and stopped fearing the consequence,fear
fear,THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP. #panic,fear
fear,Watching Paranormal Activity: The Ghost Dimension. i am not sure how I feel about it yet. #horror,fear
fear,"tells me my order will ship on Sept 12, arriving by Sept 19. Today is the 22. 😐 #lies #whereismyfurniture",fear
fear,"awe, I love you kid!!",fear
fear,Anyone else find 'anniversary windows 10 update 1607' a Complete #nightmare,fear
fear,I feel like I am drowning. #depression #anxiety #falure #worthless,fear
fear,%95 of Iraqi political was fighting with Iran against Iraq in 80s %99 of terror in Iraq is Iranian,fear
fear,"yeah whatever, whahibbi are #muslims just a sect, as you know, #islam is synonymous with #rape and #terrorism",fear
fear,"just finally started #homefronttherevolution, what did you all do the story and gameplay??? #terrible #wasteofmoney",fear
fear,this individual is clearly trying 2 #intimidate this #LEO I see an issue here. STOP CAUSING ISSUES by pushing limits!!,fear
fear,☊Focusing primarily on the person you are talking to rather than yourself and the impression you are making lessens social anxiety.,fear
fear,can't believe Mint fest is two days away and i hate my outfit 😩😩🙈 #nightmare,fear
fear,jesus ok an alarming percentage of my teachers ths year dont have a s ingle thoughtful bone in their bodies . its gonna b an interesting yr,fear
fear,"Hi! We are working towards your highlighted concern and we will keep you posted on same. Regards, Himani",fear
fear,Want to start a biker gang together when the GTA Online Biker DLC comes out?,fear
fear,i have said it before and i will say it again: it is God! All God! Only God! #archippusawakening #entirelybyhisgrace,fear
fear,I do not know what WiFi/ISP Rivertide Suites in Seaside #Oregon uses. But 53ms ping best I can get and a D/L test will not complete..,fear
fear,help only offering 6 moth warranty #ps4pro #truth #ripoff,fear
fear,shocking service for your call centre staff this evening. Transfer me and cut me off after waiting forever to speak to someone.,fear
fear,I could pop round,fear
fear,Got to be up in 4 hours to go back to work #cantsleep #excited #nervous,fear
fear,Onus is on #Pak to act against #terror groups which find safe havens and all types of support for cross border terror: #MEA,fear
fear,Late night #thoughts. Feeling #restless.,fear
fear,what about #publictransport to &amp; from #CanberraAirport. Most cities have. Mr Barr very #coy on.,fear
fear,these horrific situations will only get worse if trump is elected. vote Hillary.,fear
fear,Need good vibes for my doctors appointment tomorrow! #nervous,fear
fear,"evidently feels above #norms. SHOW the #tax return, if you have nothing to",fear
