text,tweet_text
"TODAY at 3:45 PM ET, join us LIVE on Facebook in observing a moment of silence for #8minutesand46seconds. If you can, stop everything, and take those moments to honor the life of #GeorgeFloyd. #JusticeForGeorgeFloyd #BlackLivesMatter #BLM #iCantBreathe #WeAreDoneDying","TODAY at 3:45 PM ET, join us LIVE on Facebook in observing a moment of silence for #8minutesand46seconds. If you can, stop everything, and take those moments to honor the life of #GeorgeFloyd. #JusticeForGeorgeFloyd #BlackLivesMatter #BLM #iCantBreathe #WeAreDoneDying"
 STILL Black Lives Matter , STILL Black Lives Matter 
"If a drunk unarmed man can beat you up and take your taser from you before you use it on him, then you’re not fit to be a police officer. It’s still no excuse to shoot him in the back with your gun. #blm #BlackLivesMatter #AtlantaShooting","If a drunk unarmed man can beat you up and take your taser from you before you use it on him, then you are not fit to be a police officer. it is still no excuse to shoot him in the back with your gun. #blm #BlackLivesMatter #AtlantaShooting"
"LOOK what is happening on Congress Avenue in Austin this morning!!! Workers painting “Black Austin Matters” and being cheered on by nearby business employees! #blackLivesMatter @Austin, Texas ","LOOK what is happening on Congress Avenue in Austin this morning!!! Workers painting ""Black Austin Matters"" and being cheered on by nearby business employees! #blackLivesMatter @Austin, Texas "
The Minneapolis Police union is led by a white supremacist named Bob Kroll. He welcomed Trump with open arms and he represents the rank and file. I blame the death of George Floyd on him and every Minneapolis elected official that does nothing to hold him accountable.,The Minneapolis Police union is led by a white supremacist named Bob Kroll. He welcomed Trump with open arms and he represents the rank and file. I blame the death of George Floyd on him and every Minneapolis elected official that does nothing to hold him accountable.
"“In policing, people always talk about “bad apples.” Well, bad apples come from rotten trees—law enforcement agencies imbued with structural racism.” Read my latest article at @BrookingsGov about #GeorgeFloyd #ChristianCooper #protests @BrookingsInst","""In policing, people always talk about ""bad apples."" Well, bad apples come from rotten trees—law enforcement agencies imbued with structural racism."" Read my latest article at @BrookingsGov about #GeorgeFloyd #ChristianCooper #protests @BrookingsInst"
"If you're not sure what to say, here are a few things you could start with - Black Lives Matter. - I hear you. - I see you. - I stand with you. - I stand against racism. - I support you. - I will do better. - I understand that words are not enough. - I recognize my privilege.","If you are not sure what to say, here are a few things you could start with - Black Lives Matter. - I hear you. - I see you. - I stand with you. - I stand against racism. - I support you. - I will do better. - I understand that words are not enough. - I recognize my privilege."
This is #GeorgeFloyd holding the Bible in his hand (with his name on it) while hanging the brothers at his church (notice the brothers shirt on the far left). He was killed by a police office in an incident over an alleged forgery. “In his right hand was the Word. . .” ,"This is #GeorgeFloyd holding the Bible in his hand (with his name on it) while hanging the brothers at his church (notice the brothers shirt on the far left). He was killed by a police office in an incident over an alleged forgery. ""In his right hand was the Word. . ."" "
"On this day in 1865, the slaves in #Galveston, Texas received word that they were free. To Galveston’s NW lies #Houston, the city where George Floyd grew up, and current home to @NASA_Astronauts. Let’s celebrate the progress we’ve made, and continue to march as one. #juneteenth","On this day in 1865, the slaves in #Galveston, Texas received word that they were free. To galveston is NW lies #Houston, the city where George Floyd grew up, and current home to @NASA_Astronauts. let's celebrate the progress we have made, and continue to march as one. #juneteenth"
"Hundreds gathered now for a day of #GeorgeFloydProtests here at Black Lives Matter Plaza, formerly 16th Street. The tone is upbeat. Food, music, limited police presence. It’s hard to imagine this was a battlefield less than a week ago. ","Hundreds gathered now for a day of #GeorgeFloydProtests here at Black Lives Matter Plaza, formerly 16th Street. The tone is upbeat. Food, music, limited police presence. it is hard to imagine this was a battlefield less than a week ago. "
Protest in downtown La Crosse. We are with you George #GeorgeFloydprotest #blacklivesmatter ,Protest in downtown La Crosse. We are with you George #GeorgeFloydprotest #blacklivesmatter 
"“It is very moving, very moving, very impressive. I think what the people in DC and around the nation are sending a mighty, powerful and strong message to the world that WE WILL GET THERE.” Congressman John Lewis on #BlackLivesMatter Plaza this morning ","""It is very moving, very moving, very impressive. I think what the people in DC and around the nation are sending a mighty, powerful and strong message to the world that WE WILL GET THERE."" Congressman John Lewis on #BlackLivesMatter Plaza this morning "
6 years later whats changed ?? #GeorgeFloyd ,6 years later whats changed ?? #GeorgeFloyd 
"Gladys Bentley. Gladys was a black, lesbian, cross-dressing performer.She dressed in men's clothes (a signature tuxedo and top hat), played piano, and sang her own songs popular songs while flirting with women in the audience. celebrate black lgbtq icons. #blacklivesmatter ","Gladys Bentley. Gladys was a black, lesbian, cross-dressing performer.She dressed in men is clothes (a signature tuxedo and top hat), played piano, and sang her own songs popular songs while flirting with women in the audience. celebrate black lgbtq icons. #blacklivesmatter "
"Mitt Romney is the only Republican senator who voted to remove the president from office and the only one to march for Black Lives Matter. He's not riding in on a white horse, but he's got a white dog strapped to the top of the station wagon of decency.","Mitt Romney is the only Republican senator who voted to remove the president from office and the only one to march for Black Lives Matter. he is not riding in on a white horse, but he's got a white dog strapped to the top of the station wagon of decency."
Growing crowd in Downtown LA. #BlackLivesMatter ,Growing crowd in Downtown LA. #BlackLivesMatter 
Pornhub said Black Lives Matter ,Pornhub said Black Lives Matter 
"Washington D.C. — today’s peaceful protest. Demands of justice for George Floyd, Breonna Taylor and Ahmaud Arbery. ","Washington D.C. — today is peaceful protest. Demands of justice for George Floyd, Breonna Taylor and Ahmaud Arbery. "
"DEVELOPING: Hundreds of people are peacefully protesting at Howard University in Washington, DC. They plan to march to the White House. They demand the 3 other officers also be arrested & charged in the death of #GeorgeFloyd. @msnbc @nbcwashington @NBCBLK – at Howard University","DEVELOPING: Hundreds of people are peacefully protesting at Howard University in Washington, DC. They plan to march to the White House. They demand the 3 other officers also be arrested & charged in the death of #GeorgeFloyd. @msnbc @nbcwashington @NBCBLK – at Howard University"
"Can we all please, please keep listening! #BlackLivesMatter ","Can we all please, please keep listening! #BlackLivesMatter "
Joe Biden you were VP for 8 years. Eric Garner Michael Brown Freddie Gray Many other incidents like George Floyd’s happened under your admin. What did you and Barack do? Absolutely nothing. So do America a favor. Put your mask back on and crawl back to your basement. ,Joe Biden you were VP for 8 years. Eric Garner Michael Brown Freddie Gray Many other incidents like George floyd is happened under your admin. What did you and Barack do? Absolutely nothing. So do America a favor. Put your mask back on and crawl back to your basement. 
"We are here in Minneapolis standing in solidarity with the family of #GeorgeFloyd. I am joined by the Mother of Eric Garner, Gwen Carr. No Justice, No Peace! #ICantBreathe","We are here in Minneapolis standing in solidarity with the family of #GeorgeFloyd. I am joined by the Mother of Eric Garner, Gwen Carr. No Justice, No Peace! #ICantBreathe"
"Social security told me stop showing off, I told em shut up black lives matter BITCH ","Social security told me stop showing off, I told em shut up black lives matter BITCH "
 Amazing resources for #BlackLivesMatter #BlackOutTuesday #AmplifyMelanatedVoices and BEYOND! This is a forever process. https://www.notion.so/BLACK-LIVES-MATTER-68fe71a3e6974eaa9629af047a074384, Amazing resources for #BlackLivesMatter #BlackOutTuesday #AmplifyMelanatedVoices and BEYOND! This is a forever process. 
"Today on May 30,2020, history was made in Newark, NJ as hundreds of people gathered PEACEFULLY to protest against the murder of George Floyd &amp; to promote justice and solidarity throughout this nation. I am so proud of us for taking a step towards change! We did this!!! ","Today on May 30,2020, history was made in Newark, NJ as hundreds of people gathered PEACEFULLY to protest against the murder of George Floyd &amp; to promote justice and solidarity throughout this nation. I am so proud of us for taking a step towards change! We did this!!! "
"Black Lives Matters is being painted on 16th St leading up to the White House — by order of @MurielBowser — to reflect this moment and challenge Trump’s encroachment on DC. The Mayor is also expected to expel National Guard personnel staying in DC hotels. Shake the table, Mayor!","Black Lives Matters is being painted on 16th St leading up to the White House — by order of @MurielBowser — to reflect this moment and challenge trump is encroachment on DC. The Mayor is also expected to expel National Guard personnel staying in DC hotels. Shake the table, Mayor!"
*Breaking news* There are reporters in sports media who cover black players but don't care about black lives matter.,*Breaking news* There are reporters in sports media who cover black players but do not care about black lives matter.
BLACK. LIVES. MATTER. ,BLACK. LIVES. MATTER. 
"URGENT: if you’re at the protest GET OUT NOW. National Guard and SWAT en route. They’re almost here and will be using city buses to arrest as many people as possible. Get everyone out. Screenshot, retweet and share this. #GeorgeFloyd #JusticeForGeorgeFloyd #MPD #Minneapolis","URGENT: if you are at the protest GET OUT NOW. National Guard and SWAT en route. they're almost here and will be using city buses to arrest as many people as possible. Get everyone out. Screenshot, retweet and share this. #GeorgeFloyd #JusticeForGeorgeFloyd #MPD #Minneapolis"
"Literially, the current ariel view of 16th street in Washington, DC headed towards the Whitehouse. Giant Black Lives Matter mural painted into the street. #BlackLivesMatterDC #blacklivesmatter ","Literially, the current ariel view of 16th street in Washington, DC headed towards the Whitehouse. Giant Black Lives Matter mural painted into the street. #BlackLivesMatterDC #blacklivesmatter "
I don’t have anything to promote but please #WearAMask and support #BlackLivesMatter,I do not have anything to promote but please #WearAMask and support #BlackLivesMatter
"Current Downtown Protest in Grand Rapids, Michigan in protest against police brutality, and the death of George Floyd. Proud of you, GR. #BlackLivesMatter @CityGrandRapids","Current Downtown Protest in Grand Rapids, Michigan in protest against police brutality, and the death of George Floyd. Proud of you, GR. #BlackLivesMatter @CityGrandRapids"
"NEW - Despite Trump administration assertions that antifa has hijacked protests sparked by death of George Floyd, new federal intelligence points to white supremacists &amp; other would-be domestic terrorists - makes little mention of antifa https://abcn.ws/2Uub37B @JoshMargolin","NEW - Despite Trump administration assertions that antifa has hijacked protests sparked by death of George Floyd, new federal intelligence points to white supremacists &amp; other would-be domestic terrorists - makes little mention of antifa  @JoshMargolin"
"Violinists from all over the community gather at Washington Square Park to honor the life of Elijah McClain with a violin vigil, as McClain was know to play the violin. McClain was a victim of police brutality & died Aug. 30, 2019. #violinvigilforelijahmcclain #blacklivesmatter ","Violinists from all over the community gather at Washington Square Park to honor the life of Elijah McClain with a violin vigil, as McClain was know to play the violin. McClain was a victim of police brutality & died Aug. 30, 2019. #violinvigilforelijahmcclain #blacklivesmatter "
Unity. #BlackLivesMatter – at Zion Bank Stadium,Unity. #BlackLivesMatter – at Zion Bank Stadium
THIS IS NOT OUR PROTEST. This is NOT OUR PROTEST. We are getting hundreds of messages because it uses the official name of our organization in DC (Black Lives Matter DC). ALSO: PLEASE. PLEASE. PLEASE. PLEASE STOP DOING “DIE-INS” ,"THIS IS NOT OUR PROTEST. This is NOT OUR PROTEST. We are getting hundreds of messages because it uses the official name of our organization in DC (Black Lives Matter DC). ALSO: PLEASE. PLEASE. PLEASE. PLEASE STOP DOING ""DIE-INS"" "
"Omaha, Nebraska listen up and listen good #BlackLivesMatter #JusticeForJamesScurlock","Omaha, Nebraska listen up and listen good #BlackLivesMatter #JusticeForJamesScurlock"
Black Lives Matter was formed in 2013. Activists lobbied Obama and @JoeBiden for YEARS to pass meaningful police reform. But all they did was pass photo op reform. @realDonaldTrump is taking action and is signing an Executive Order with meaningful reform. Will #BLM praise him?,Black Lives Matter was formed in 2013. Activists lobbied Obama and @JoeBiden for YEARS to pass meaningful police reform. But all they did was pass photo op reform. @realDonaldTrump is taking action and is signing an Executive Order with meaningful reform. Will #BLM praise him?
"Three white veterans hoped to create civic unrest by capitalizing on protests over to coronavirus closures and later, the death of George Floyd. https://www.stripes.com/news/us/fbi-found-weapons-booby-traps-after-arrest-of-army-reservist-navy-vet-and-air-force-vet-police-report-says-1.632967","Three white veterans hoped to create civic unrest by capitalizing on protests over to coronavirus closures and later, the death of George Floyd. "
"A 911 dispatcher watching real-time footage of George Floyd’s arrest was so alarmed by police officers’ actions that she called a supervisor who did not immediately respond to the scene, according to a newly released phone recording. https://www.startribune.com/phone-tapes-mpls-911-dispatcher-asked-supervisor-to-respond-to-floyd-scene/571267242/ via @stribjany","A 911 dispatcher watching real-time footage of George floyd is arrest was so alarmed by police officers' actions that she called a supervisor who did not immediately respond to the scene, according to a newly released phone recording.  via @stribjany"
"In 2015, Ferguson charged my clients for using chalk on its parking lot. Here is a pic of white people painting over Black Lives Matter w the thin blue line WITH A POLICE ESCORT in neighboring Florissant. After 1 of their cops got charged for driving over a black man ","In 2015, Ferguson charged my clients for using chalk on its parking lot. Here is a pic of white people painting over Black Lives Matter w the thin blue line WITH A POLICE ESCORT in neighboring Florissant. After 1 of their cops got charged for driving over a black man "
When #blackpeople have to #riot during a #PANDEMIC because of CONSTANT POLICE BRUTALITY and get tear gassed but #whitepeople marched their privileged asses to governmental buildings with rifles because they wanted haircuts and to go shopping. Make it make sense. #BlackLivesMatter,When #blackpeople have to #riot during a #PANDEMIC because of CONSTANT POLICE BRUTALITY and get tear gassed but #whitepeople marched their privileged asses to governmental buildings with rifles because they wanted haircuts and to go shopping. Make it make sense. #BlackLivesMatter
"Most game studios won't say anything about #BlackLivesMatter to not upset white players, who will feel comfortable enough playing their game to call me nigger in forms &amp; multiplayer games. Which is why I hate playing online. All this shit is connected.","Most game studios will not say anything about #BlackLivesMatter to not upset white players, who will feel comfortable enough playing their game to call me nigger in forms &amp; multiplayer games. Which is why I hate playing online. All this shit is connected."
Captain #DavidDorn’s life doesn’t matter to the left because they can’t use his death to steal votes. That says a lot about how much #BlackLivesMatter to Biden/Pelosi/Omar/AOC &amp; the #democrats. #StopTheMadness #justicefordaviddorn #DemocratRiots,Captain #daviddorn is life does not matter to the left because they can't use his death to steal votes. That says a lot about how much #BlackLivesMatter to Biden/Pelosi/Omar/AOC &amp; the #democrats. #StopTheMadness #justicefordaviddorn #DemocratRiots
More examples of police officers joining protests. No one should be more disgusted by the behavior of the officers who killed #GeorgeFloyd than fellow officers. ,More examples of police officers joining protests. No one should be more disgusted by the behavior of the officers who killed #GeorgeFloyd than fellow officers. 
Protesters put up a memorial on the small fence near the White House: Breonna Taylor Atatiana Jefferson Ahmaud Arbery Botham Jean Philando Castile Alton Sterling Sandra Bland Michael Brown Walter Scott Laquan McDonald Tamir Rice Trayvon Martin George Floyd #BlackLivesMatter,Protesters put up a memorial on the small fence near the White House: Breonna Taylor Atatiana Jefferson Ahmaud Arbery Botham Jean Philando Castile Alton Sterling Sandra Bland Michael Brown Walter Scott Laquan McDonald Tamir Rice Trayvon Martin George Floyd #BlackLivesMatter
To all the Ignorant Hispanics saying “they don’t care about us” to the Black Lives Matter movement/protest I better see y’all there for this protest put your words into actions ,"To all the Ignorant Hispanics saying ""they do not care about us"" to the Black Lives Matter movement/protest I better see y'all there for this protest put your words into actions "
"Black Lives Matter in front of Trump Tower. Have a nice day, Donald. ","Black Lives Matter in front of Trump Tower. Have a nice day, Donald. "
BLACK LIVES MATTER DC LEGAL SUPPORT FUND https://www.gofundme.com/f/defendblmdc?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=p_na+share-sheet&amp;rcid=100533376d9b4a9fa0d41ff87ec62519 @gofundme,BLACK LIVES MATTER DC LEGAL SUPPORT FUND  @gofundme
"#Breaking: Former Minneapolis Police Officer #DerekChauvin, who killed #GeorgeFloyd has been arrested. We will not rest until all of the officers have been charged in this murder. #WeAreDoneDying #JusticeForGeorgeFloyd","#Breaking: Former Minneapolis Police Officer #DerekChauvin, who killed #GeorgeFloyd has been arrested. We will not rest until all of the officers have been charged in this murder. #WeAreDoneDying #JusticeForGeorgeFloyd"
I am a Black man before anything else #BlackLivesMatter #dcprotester #GeorgeFloyd,I am a Black man before anything else #BlackLivesMatter #dcprotester #GeorgeFloyd
#BREAKING — DC POLICE REINFORCEMENTS HAVE ARRIVED IN LAFAYETTE SQUARE — to protect Andrew Jackson statue in front of the White House #BlackLivesMatter @WUSA9 - Protesters we’re trying to tear down statue,#BREAKING — DC POLICE REINFORCEMENTS HAVE ARRIVED IN LAFAYETTE SQUARE — to protect Andrew Jackson statue in front of the White House #BlackLivesMatter @WUSA9 - Protesters we are trying to tear down statue
Riot just broke out in Naperville. Barnes and Noble window smashed. Fireworks have been shot. The livestream just ended and I have no idea what’s happening now. Here is a screen recording right when the riot began. #BlackLivesMatter #AmericaOrTrump #JusticeForFloyd #Naperville,Riot just broke out in Naperville. Barnes and Noble window smashed. Fireworks have been shot. The livestream just ended and I have no idea what is happening now. Here is a screen recording right when the riot began. #BlackLivesMatter #AmericaOrTrump #JusticeForFloyd #Naperville
" Multiple: the Washington Post (@washingtonpost) has done an in-depth investigation of several of the people blinded by police In at least 3 instances so far, cops lied ""Police partially blinded 8 people in one day at George Floyd protests"" "," Multiple: the Washington Post (@washingtonpost) has done an in-depth investigation of several of the people blinded by police In at least 3 instances so far, cops lied ""Police partially blinded 8 people in one day at George Floyd protests"" "
"YES. B41 Flatbush bus drivers honking loudly in support of #GeorgeFloydProtests. Amazing sight, hours after @TWULocal100 refuses to help the NYPD transport protesters. This is what solidarity looks like. Essential workers making it clear that #BlackLivesMatter. ","YES. B41 Flatbush bus drivers honking loudly in support of #GeorgeFloydProtests. Amazing sight, hours after @TWULocal100 refuses to help the NYPD transport protesters. This is what solidarity looks like. Essential workers making it clear that #BlackLivesMatter. "
BLACK LIVES MATTER BLACK LOVE MATTERS BLACK BUSINESSES MATTER BLACK ART MATTERS BLACK DREAMS MATTER,BLACK LIVES MATTER BLACK LOVE MATTERS BLACK BUSINESSES MATTER BLACK ART MATTERS BLACK DREAMS MATTER
"Omg. @OmarJimenez, a @CNN reporter, was just placed in handcuffs and arrested on LIVE television while reporting on the protests. He is a Black man. Folks, a Black @CNN reporter has beeen arrested for doing his job and 4 Minnesota Police who murdered #GeorgeFloyd are free. ","Omg. @OmarJimenez, a @CNN reporter, was just placed in handcuffs and arrested on LIVE television while reporting on the protests. He is a Black man. Folks, a Black @CNN reporter has beeen arrested for doing his job and 4 Minnesota Police who murdered #GeorgeFloyd are free. "
"If you are queer & have EVER invoked Stonewall when talking about Pride... Then I better not see you condemn these riots right now. Period. & don’t forget — you benefited from a rioting black trans woman as Pride, as it is today, wouldn’t exist without her. #BlackLivesMatter ","If you are queer & have EVER invoked Stonewall when talking about Pride... Then I better not see you condemn these riots right now. Period. & do not forget — you benefited from a rioting black trans woman as Pride, as it is today, wouldn't exist without her. #BlackLivesMatter "
This is the definition of selfless. She just dropped a iconic new album she’s put her entire last years of her life into. Yet she wants to make sure equality always wins. Thank you @ladygaga #BlackLivesMatter ,This is the definition of selfless. She just dropped a iconic new album she is put her entire last years of her life into. Yet she wants to make sure equality always wins. Thank you @ladygaga #BlackLivesMatter 
"#SwannStreet has been liberated! Shoutout to everyone there who took a stand against police brutality and kept the focus on #BlackLivesMatter and #JusticeForGeorgeFloyd. Now time to #DivestfromMPD, an utter disgrace for DC. Follow @StopCopTerrorDC and @DMVBlackLives.","#SwannStreet has been liberated! Shoutout to everyone there who took a stand against police brutality and kept the focus on #BlackLivesMatter and #JusticeForGeorgeFloyd. Now time to #DivestfromMPD, an utter disgrace for DC. Follow @StopCopTerrorDC and @DMVBlackLives."
"This was MayorBowser’s #BlackLivesMatterPlaza early in #DC 6/27/20. @DCPoliceDept (seen here) attacked protestors and unhoused folks EVERY MORNING. We’ve been telling the world for years, no one is listening. #DC residents are under siege. Where tf are y’all? #BlackLivesMatter – at Black Lives Matter Plaza","This was mayorbowser is #BlackLivesMatterPlaza early in #DC 6/27/20. @DCPoliceDept (seen here) attacked protestors and unhoused folks EVERY MORNING. we have been telling the world for years, no one is listening. #DC residents are under siege. Where tf are you all? #BlackLivesMatter – at Black Lives Matter Plaza"
"New fence around the White House becomes a canvas for protesters. George Floyd, Black Lives Matter, racial injustice and police reform are all prominent messages: @NBCNews","New fence around the White House becomes a canvas for protesters. George Floyd, Black Lives Matter, racial injustice and police reform are all prominent messages: @NBCNews"
“White Silence is Violence” Links to do your part - https://blacklivesmatters.carrd.co/ #BlackLivesMatter #JusticeforGeorgeFloyd,"""White Silence is Violence"" Links to do your part -  #BlackLivesMatter #JusticeforGeorgeFloyd"
"No justice, no peace, no racist ass police! #AtlantaProtest #BlackLivesMatter ","No justice, no peace, no racist ass police! #AtlantaProtest #BlackLivesMatter "
"Let’s get some real police work done against these anarchists; use RICO statutes, surveillance cameras, cell phone data. No more talk. Let cops be cops. This looting & rioting & assaults have nothing to do with #GeorgeFloyd. These are subversive anti-Constitution organized creeps ","let is get some real police work done against these anarchists; use RICO statutes, surveillance cameras, cell phone data. No more talk. Let cops be cops. This looting & rioting & assaults have nothing to do with #GeorgeFloyd. These are subversive anti-Constitution organized creeps "
"""Your gonna kill me, I can't breath "" No these were not the words of George Floyd , These were the words of Tony Timba . A white man. Tony called the police asking for help, Instead he was murdered by 3 Dallas cops . Where,was the outrage ? ","""Your gonna kill me, I can not breath "" No these were not the words of George Floyd , These were the words of Tony Timba . A white man. Tony called the police asking for help, Instead he was murdered by 3 Dallas cops . Where,was the outrage ? "
IN HIS OWN WORDS: George Floyd speaks about the senseless violence in Houston. You can tell the Brother had a beautiful heart. May Allah be pleased with him. ,IN HIS OWN WORDS: George Floyd speaks about the senseless violence in Houston. You can tell the Brother had a beautiful heart. May Allah be pleased with him. 
"Started peacefully, ended peacefully #BaltimoreProtest #BLACK_LIVES_MATTER ","Started peacefully, ended peacefully #BaltimoreProtest #BLACK_LIVES_MATTER "
"MARCH FOR GEORGE FLOYD: A massive crowd has assembled in downtown #Houston for a peaceful march to honor the life of #GeorgeFloyd, who grew up in the third ward. LIVE COVERAGE https://abc13.com/society/live-houstonians-march-in-support-of-george-floyds-family/6226152/","MARCH FOR GEORGE FLOYD: A massive crowd has assembled in downtown #Houston for a peaceful march to honor the life of #GeorgeFloyd, who grew up in the third ward. LIVE COVERAGE "
Retweet if Lisa and Robert are racists. #blm #BlackLivesMatter ,Retweet if Lisa and Robert are racists. #blm #BlackLivesMatter 
"This is a regrettable choice of division over unity. As Americans proudly proclaim #BlackLivesMatter, GA GOP candidates act as if only Trump and their stock portfolios matter. @ReverendWarnock and @ossoff are the Sens we need; on the right side of history and will unite us #gapol","This is a regrettable choice of division over unity. As Americans proudly proclaim #BlackLivesMatter, GA GOP candidates act as if only Trump and their stock portfolios matter. @ReverendWarnock and @ossoff are the Sens we need; on the right side of history and will unite us #gapol"
Protesters in front of the White House. #GeorgeFloyd. @CBSNews – at Lafayette Square Park,Protesters in front of the White House. #GeorgeFloyd. @CBSNews – at Lafayette Square Park
EVERYBODY #BLACKLIVESMATTER KEEP IT GOING,EVERYBODY #BLACKLIVESMATTER KEEP IT GOING
This is the world we live in... #BlackLivesMatter #GeorgeFloyd #icantbreathe,This is the world we live in... #BlackLivesMatter #GeorgeFloyd #icantbreathe
"Why and how did Senator Amy Klobuchar announce the superseding charges against the police officers involved in killing George Floyd before the official announcement was made by Attorney General Keith Ellison, the lead investigative and prosecuting agency.","Why and how did Senator Amy Klobuchar announce the superseding charges against the police officers involved in killing George Floyd before the official announcement was made by Attorney General Keith Ellison, the lead investigative and prosecuting agency."
If you want to show your support for #BlackLivesMatter protestors but are overwhelmed + don’t know where to start Visit http://ally.wiki for up-to-date links to: - Events - Donations + bail funds (by city) - Petitions - Helpful tips for protesting - Educational resources,If you want to show your support for #BlackLivesMatter protestors but are overwhelmed + do not know where to start Visit  for up-to-date links to: - Events - Donations + bail funds (by city) - Petitions - Helpful tips for protesting - Educational resources
"I know I will get hate for this but I must say Rayshard Brooks wasn’t the same George Floyd, and the officer could have reasonably feared for his life. Unlike George where that officer should get the death penalty, this officer was clearly overcharged.","I know I will get hate for this but I must say Rayshard Brooks was not the same George Floyd, and the officer could have reasonably feared for his life. Unlike George where that officer should get the death penalty, this officer was clearly overcharged."
State representative Anthony Sabatini threatens to murder his constituents with AR-15. #BlackLivesMatter #protests,State representative Anthony Sabatini threatens to murder his constituents with AR-15. #BlackLivesMatter #protests
"Dear Protesters: Stay in the street until elected officials in your city put Policy changes on their Meeting Agendas. Not Resolutions. Not a Commission to study the issue. New Ordinances, Bills & Policies — backed by real Budget dollars. #BlackLivesMatter","Dear Protesters: Stay in the street until elected officials in your city put Policy changes on their Meeting Agendas. Not Resolutions. Not a Commission to study the issue. New Ordinances, Bills & Policies — backed by real Budget dollars. #BlackLivesMatter"
A photo of the new Black Lives Matter mural outside City Hall. It was designed and painted by teams of talented artists. The work is presented by the City of Cincinnati. – at Cincinnati City Hall,A photo of the new Black Lives Matter mural outside City Hall. It was designed and painted by teams of talented artists. The work is presented by the City of Cincinnati. – at Cincinnati City Hall
"Black Lives Matter, even in Morvant, Laventille and Sea Lots","Black Lives Matter, even in Morvant, Laventille and Sea Lots"
i got interviewed on fox news and i would really appreciate if u hear what i have to say #houston #BlackLivesMatter ,i got interviewed on fox news and i would really appreciate if u hear what i have to say #houston #BlackLivesMatter 
A powerful moment as protestors take a 9 minute moment of silence outside of @NMAAHC in honor of #GeorgeFloyd #BlackLivesMatter #dcprotest,A powerful moment as protestors take a 9 minute moment of silence outside of @NMAAHC in honor of #GeorgeFloyd #BlackLivesMatter #dcprotest
The protest for #GeorgeFloyd has escalated in downtown Des Moines at the Police station as explosives and tear gas has been thrown. Protesters are now across the steeet on Court Avenue @WHO13news,The protest for #GeorgeFloyd has escalated in downtown Des Moines at the Police station as explosives and tear gas has been thrown. Protesters are now across the steeet on Court Avenue @WHO13news
"Hey #HidenBiden... any comment on the death of black St. Louis police captain #DavidDorn? I thought #BlackLivesMatter? Or are you back to deciding who is black again, and he doesn’t qualify by your standards?","Hey #HidenBiden... any comment on the death of black St. Louis police captain #DavidDorn? I thought #BlackLivesMatter? Or are you back to deciding who is black again, and he does not qualify by your standards?"
"A tweet of mine earlier in this thread about a Secret Service sniper team going into a building overlooking the protest went viral. As an update on that, two of the agents are visible on the rooftop from Black Lives Matter Plaza. ","A tweet of mine earlier in this thread about a Secret Service sniper team going into a building overlooking the protest went viral. As an update on that, two of the agents are visible on the rooftop from Black Lives Matter Plaza. "
Protesters have written this message on DC’s Black Lives Matter mural on 16th street NW in front of the White House ,Protesters have written this message on dc is Black Lives Matter mural on 16th street NW in front of the White House 
"Not only does Trump undermine the rule of law, but he seeks to divide us. Don’t take the bait. As a former law enforcement official, I see #BlackLivesMatter as a message of hope, love, and equality. To say it denigrates the luxury of 5th Avenue is to place materialism over lives. ","Not only does Trump undermine the rule of law, but he seeks to divide us. do not take the bait. As a former law enforcement official, I see #BlackLivesMatter as a message of hope, love, and equality. To say it denigrates the luxury of 5th Avenue is to place materialism over lives. "
"Wow. Denver’s busiest interstate, I-25 is blocked off with protestors. The city joins the country in demanding for justice for #GeorgeFloyd ","Wow. denver is busiest interstate, I-25 is blocked off with protestors. The city joins the country in demanding for justice for #GeorgeFloyd "
"Levi Sharpe, 5, protesting for #GeorgeFloyd in Conway, Arkansas ","Levi Sharpe, 5, protesting for #GeorgeFloyd in Conway, Arkansas "
"#NOW: Thousands are gathering across DC for a day full of protests after a tumultuous week in the aftermath of George Floyd’s killing. Yellow paint spelling Black Lives Matter cover the two blocks approaching the White House, ending with a DC flag near Lafayette Park. ","#NOW: Thousands are gathering across DC for a day full of protests after a tumultuous week in the aftermath of George floyd is killing. Yellow paint spelling Black Lives Matter cover the two blocks approaching the White House, ending with a DC flag near Lafayette Park. "
"The Drag March for Change has kicked off in Chicago, in support of Black Lives Matter and demand justice for victims of police brutality and excessive force through the Boystown community. #ChicagoProtest #BlackLivesMatter #BlackTransLivesMatter","The Drag March for Change has kicked off in Chicago, in support of Black Lives Matter and demand justice for victims of police brutality and excessive force through the Boystown community. #ChicagoProtest #BlackLivesMatter #BlackTransLivesMatter"
Biggest #BlackLivesMatters protest I’ve seen in Omaha. ,Biggest #BlackLivesMatters protest i have seen in Omaha. 
"This is at Hiawatha Ave and Lake Street. Police have started firing flash bang grenades, rubber bullets and smoke bombs. #GeorgeFloyd ","This is at Hiawatha Ave and Lake Street. Police have started firing flash bang grenades, rubber bullets and smoke bombs. #GeorgeFloyd "
