sentiment,tweet_text
sadness,Years ago I fell in love for the first time. as natural for everyschool-girl I was day-dreaming. Later after 3 years we lefteach other. No one was to blame but I felt deep sadness. Even nowI remember about it quite often.
disgust,"It was at a comsomol?? meeting, the last one because we were tograduate. The way one of my fellow-students behaved made me feeldisgusted."
joy,When I learned I was admitted to study what I wanted most -floriculture this is a narrow specialization from the generalone.
fear,I was walking on the pavement when a white car rolled on it anddirected towards me. I was quite near the house wall when itrolled by and hit me.
anger,My grandmother is brother had taken active part in the resistancemovement. He had been in prison many times and there he lost hishealth. He became an invalid. When we phoned to First Aid thenurse on duty behaved quite unkindly when she understood how oldhe was 79.
sadness,My boyfriend is a soldier. He was on a leave. I felt sad when wehad to get separated again.
disgust,I felt disgusted about a teacher who had rejected all that washuman in her. She refused to accept the flowers we gave her forthe eighth of March and asked for a foreign parfume instead.
joy,"I was very glad when I learned I was a student already. I heardabout it over the phone, I did not believe it at first."
fear,I had worries about a certain illness.
anger,"I suffered from a gynaecological illness. I was quite displeasedto hear that my roommates had talked about it and they hadmisrepresented the truth. I felt deeply hurt when I learned thatit was done by a ""good"" acquaintance of mine."
sadness,When my first boyfriend left me. I tried not to let himunderstand I felt miserable.
disgust,I hate hypocrisy. My friend girl tried to intrude into myaffairs with my future husband. After that she behaved as ifnothing had happened.
joy,I felt glad when I took the rather difficult organic chemistryexamination.
fear,This was what I felt when my boyfriend went to Bourgas to studythere. I had the feeling I would lose him. Anyway the distancePlovdiv-Bourgas seemed to me so great.
anger,"I confronted with this feeling at the Institute quite recently,the pedology lecturer was the cause."
sadness,This feeling was quite deep when my friend girl died in a caraccident.
disgust,I am disgusted with the behavior of a car driver whose car wouldrun over me and my friends during our autumn brigade.
joy,"I sensed a strong feeling of joy when in the plant, at my workingplace, I got a message that I was admitted as full time student atthe Higher Agricultural Institute."
fear,Fear when fulfilling my obligations on my first night fatigueduty as a soldier.
anger,When on a car journey a fellow student crossed our way with hisown car and we had to bump into a roadside trunk.
sadness,The loss of a close relative who was ill with cancer.
disgust,I am disgusted with a nieghbour who is looking for all sorts ofquarrel with my parents and me. He feels we are hampering hisliving close to us. This has been going on for quite a long time.
joy,After a difficult exam. When I had not hoped to take it and hadgot a high mark. When you present someone with something and hefeels glad.
fear,Fear from the unknown. I felt fear when I sat for the entranceexaminations.
anger,I feel angry at people is indifference at our ability to bepresent at an event and to stay partial to what happens.
sadness,"When you are far away from relatives and friends. I feel sad formy early years, for the freedom and the carefree years ofchildhood."
disgust,"I feel disgusted with the bootlickers, with helpless people."
joy,"I was sitting for an exam in biochemistry, I was very excitedbecause it was a supplementary examination. I passed the examvery well and was glad because I recovered my selfconfidence."
fear,"Students fear many things but we seem to fear the examinationsmost of all. I remember I was horror stricken before mymicrobiology exam, because it was a decisive one."
anger,It was necessary to organise a competition in connection with acelebration. Everyone was to be present at that event. It turnedout that there was no audience at all because everyone hadpretended to be very intelligent and no one had come. I gotfurious.
sadness,When I part with my friends I feel always sad for some time. Ican't remember a concrete example now. For example I have justparted with a friend of mine and I am feeling sad.
disgust,"In autumn I had to move to another lodging. My landlords, quiteintelligent people, warned me I had to move in the nearestfuture. But I had difficulties in moving my luggage because Icouldn't wait for a car to come. How amazed I was to hear themthreatening me they would throw our my things. And at that myluggage was well packed and did not stand in their way. I wasquite disappointed and disgusted."
joy,When I succeded in establishing a contact with a girl who is nowmy girlfriend.
fear,I fear before each exam.
anger,When my bosom friend tried to lie to me.
sadness,When I quarrelled with a very close friend of mine.
disgust,When I see the acts and deeds of a blind drunk man.
joy,"I feel joy usually after each taken exam, the last one was inFebruary."
fear,It was not long ago when I and two of friends of mine got quite drunkand one of them began to rave under the influence of the alcohol.I felt fear of what could have happened.
anger,"I felt anger at my last exam, I felt angry with our teacher,because he did not rate me objectively and I failed."
sadness,"I met a girl some time ago and I cared very much about her but ithappened so that we left each other. I felt some sort of sadness, I thinkI can call it so."
disgust,I had a very good friend boy and I thought I could rely on himbut he behaved badly with a girl who used to trust us completely.
joy,When I was admitted to the Higher Institute.
fear,I felt fear when I fell down and broke my leg into pieces and Icould not feel it at all.
anger,I felt angry when I failed in an exam about which I knew quite afew things and I did not deserve to be plucked.
sadness,When my mother and father were on an excursion in Chechoslovakiaand I was at a student camp and I heard over the radio about theevents that were taking place there.
disgust,I felt disgust with alcohol in general when a close friend ofmine got so drunk that he did not realize what he was doing and itwas quite shameful.
joy,I felt joy when I was admitted to the Higher AgriculturalInstitute.
fear,I feel fear quite often but this feeling was very strong lastyear when my husband was quite unexpectedly sent to the hospital.
anger,That was what I felt with a teacher who put down quite unrealmarks.
sadness,I felt sad when a friend of mine died and I felt that somethinghad irrevocably gone away from me.
disgust,"I felt disgust with a lady teacher who used to nag, to mock, tointerrupt everyone of my fellow students each time we had a classwith her in our first year."
joy,I was for the first time on a brigade this year. At that time mysister was to bear a child. I was mad with joy when I opened thetelegram from my parents and learned I had a nephew.
fear,It was some years ago when one evening some people came home andtold us my father was badly injured in an accident.
anger,"I faced this feeling when I realized I was not admitted to theinstitute in the first classifying, in spite of the high mark Ihad got at the entrance examination."
sadness,Always when I get separated from my friends and relatives from myhome town.
disgust,I feel disgust with my first boyfriend who made fun of our lovein an abominable way.
joy,Naturally when I got myself discharged this was my secondbirthday.
fear,When I failed my first exam at the Higher Institute.
anger,A nuisance used to live in our flat a month ago. I experiencedthis feeling when I tried to chase her out.
sadness,After my father is death.
disgust,With an alcoholic.
joy,"I felt the greatest burst of joy when after being heavily ill fora long period, my father came back home."
fear,I was terrified during an axcursion in Italy. I was lost and leftalone in this unfamiliar country.
anger,I took part in a football match. The referee was extremelypartial to the opposite team. This stirred up my discontent andanger.
sadness,When my first girlfriend an I left each other.
disgust,During a summer holiday at a bar I happened to see a dead to theworld woman.
joy,When I got a message that I was employed as a nurse at akindergarten.
fear,When I first sat for an entrance examination.
anger,"When a teacher though pretending to be a highly cultivatedteacher and a man, slapped a classmate of mine in the face quiteundeservedly."
sadness,When I got separated from my first love.
disgust,"Many times, when my father used to come home drunk and maltreatedphysically me and my mother."
joy,Being invited out by a person I wished to get closer to. Hetelephoned and invited me to go out with him the next night.
fear,Watching a horror movie with friends.
anger,The breakup of a relationship. After the event I was upset/sadthen angry maybe 2/3 weeks later.
sadness,"The funeral of a friend who was killed in a car accident. She wasof my own age, there were many of my own friends present, as wellas her family etc."
disgust,"Disgust for a person who treated me badly, and has treated otherpeople similarly including lying, hiding facts, beingdeceitful, unfair, etc."
joy,Achievement of a task by a friend who had begun a new job. Shewasn't confident of handling the situation so was thinking ofleaving the job only after 2 days employment.
fear,"Walking home at night after university part of the way, thereare ano lights and I am walking down a thoroughfare with thethouth of no one hearing me if I have to scream."
anger,When my son omits to carry out certain duties at home that heknows needs doing.
sadness,When I saw my niece 5 yrs crying in the hallway for her motherwho had passed away about a month ago.
disgust,With a woman who had walked into my place of employment andurinated on the floor in front of everyone.
joy,Felt joy a few years ago when I was away on holiday. And sat veryclose to my best friend looking straight into the eyes.
fear,I had to tell someone that I was interested in remaining celibateand alone. And that my spiritual master strictly prohibitedsexual relations outside of marriage. This caused great fearthrough lack of conviction afraid to hurt someone is feelingsdespite my own being hurt in the process.
anger,"In a sociology class I felt very angry towards some members ofsociety for exploiting the Polynesian people, dawn raids byPolice Martin Luther King, Blacks in S.A.. But this was just areflection of my own shortcomings."
sadness,"Felt sad about some street kids in QUEII square, Aotea square.Because they had been sniffing glue and some were very young. Iwent into the role of a performing clown."
disgust,"I was disgusted by my paranoid attitude towards myself, myhomework at university and disgusted about my lack of retention.Especially in learning another language."
joy,"When I meet old past pupils of mine and find they are all doingwell I feel joy. Yesterday I met a young woman 20 yrs I'dtaught her at 6 yrs, then at 12 yrs and had not seen her for last3-4 yrs; she was no longer a waitress but a meter maid forCouncil."
fear,"A Maori language oral test, yeaterday Although I had studiedintensely once in the examiners room ""I blew it"" I was sonervous I could not reply easily It was very important, but Igot only blankness."
anger,"A friend visited and made comments that my house/garden were notas neat/tidy as in the past. i would not seen her a year Sheimplied i would gone to the pack i would only been working full time,and taking 3 University exams part time."
sadness,When my father a 4th/5th generation colonial from Eng. attackedme verbally about my chosen partner. A man whom he discardedbecause his colour skin was not white. His ultimate disgustsaddned me.
disgust,"People who came to our home and requested ""Put out your smoke"".That we should not smoke in our house... and asked not evenpolitely. It disgusted me because I think people need to adapt tothe situation."
joy,My 3 children each top his class in the final exams 1984.
fear,A truck big one nearly mowed me off the road I was driving asmall Lazer.
anger,A shop in Downtown would not accept my Visa Card before Decemberlast year.
sadness,"My dog of 16 and 1/2 years ""Lord Grey"" died in his sleep Hisdeath caused me more and deeper sadness than I thought."
disgust,A sour looking man was beating his thin dog in Remuera.
joy,When my daughter was born.
fear,When my mother entered surgery for a quadruple heart bypass. Ifelt intense fear at the time she was actually wheeled away.
anger,When my husband got picked up in our new car for drunken driving.We had made a pact the other would not drink and so thereforewould be the driver for the evening etc. I was not present at thetime.
sadness,When my grandmother died very suddenly without warning.
disgust,When the N.Z. rugby union announced that they would proceed witha rugby tour of South Africa.
joy,"Being reunited with my family after not having seen them for 5years, at the airport. Sheer elation at getting through the""paper work"" collecting bags and the anticipation of comingthrough the customs gate."
fear,"I caught a huge eel on a fishing line which I had pulled into theboat. I cut the line and threw the whole lot back into the water.Later that day and about ten miles away I went swimming andsomeone made the comment wondering how far eels could swim, Iabruptly ended swimming for fear at an unseen eel for a few daysuntil we had left the district."
anger,"My partner without discussing with me the situation decided itwas time for us to have a break and went ahead and arranged hisown life for the next 6-12 months, then told me the day before itwas about to happen having been tolerant and friendly for thepreceding week."
sadness,"I had been living in an overseas city and made the decision toleave the city and come home about 12 months before I met a wholenew set of friends, leaving them at the airport was sad andtraumatic as they had helped me in many ways and I knew Iwouldn't see many of them again."
fear,After I had managed to fail my first year at University I wasscared as to what I was going to do with my future. I did not wanta mundane 9-5 job and yet I did not know if I could pay my waythrough an unsubsidized year at university to settle down andcontinue my studies.
anger,This situation keeps occurring when my little sister disagreeswith me or vice-versa. We have very similar temperaments and Ialways end up feeling angry at her and myself for fighting somuch over unimportant trivial matters.
sadness,"When my grandmother, who has been living with us for 14 years,had a stroke and was left paralysed on one side. She has beenquite close to our family and to see her suffer in this way makesme feel really sad."
disgust,"A gathering of a social sports club at which they proceeded toshow pornographic videos and then afterwards when most peoplehad had quite a bit to drink carried on in a very degrading,unmoral manner especially females exposing and flauntingthemselves with no shame or embarassment."
joy,My mother along with some of my friends gave me a surprisebirthday party they invited a large number of my friends alongtoo.
fear,My mother did not come home till late at night Ages ago. Anywayif I do not know where my parents are and when they will be back Istart thinking that perhaps they have had an accident and areperhaps dead.
anger,Because I am the Captain of a basketball team I usually organisea roster system so that everyone in the team can have a turn atdoing either a duty or a ref. A lot of the time the girls can'tbe bothered or just forget I usually have to fill in.
sadness,So as to be closer to the university I have left home and movedinto Auckland. It now seems as if I have left home especiallymy family forever.
disgust,A friend of mine goes out with this guy. She sleeps with him butis quite happy for him to play around as well as herself.
joy,Passing my pharmacy exams which meant my tertiary education forpharmacy completed.
fear,When I was in a car with my parents and friends and we had toback up reverse pass a river which when I recall it I was onlyabout 5 yrs seemed we were going to fall in and drown.
anger,When my boyfriend would not dance with me on my graduation nightbecause he thought I could dance with my friends who werefriendly.
sadness,When my sister really my niece died of cancer at the age of 2yrs after I took her to the doctor at the age of 1 and hediagnosed it.
disgust,My brother gave me a beating because he could not beat meverbally.
joy,Joy for me is when all my family gather around home for specialoccasions as Christmas etc. It really gives me joy to see myfamily and relatives and to observe natures productivity processwhich have been going on for centuries.
fear,"I had this experience of fear when few people were fighting at asocial one night, which one of my relative was involved. My fearwas greatly for him because he was being assaulted badly."
anger,Never really had the experience just yet N/A.
sadness,"This occurred when my girlfriend and I have to finish ourrelationship due to some circumstances between her and herfamily. I was really sad, hurt and could not really find anyreason why am I still living. Is this life is all about ? Thiswas one of few question which crept up vividly every time Ithought about what had happened."
disgust,i am very disgusted when I see people abusing their body withdrugs and alcohol. They take advantage of these things usuallyfor an excuse for the fantasies which they like and so they dothings stupidly and unjustly.
joy,"Letting Jesus take control of my emotions i.e., ill feeling."
fear,Had fear of losing husband.
anger,When present boyfriend is mother approached my parents and self -to leave her son alone as she did not want me for a futuredaughter-in-law.
sadness,When boyfriend could not stand up to his mother or for himself.
disgust,"Disgusted with boyfriend is mother her overpowering,over-protecting and selfish attitudes."
joy,My cousin asked me to be a bridesmaid for her. This made reallyhappy because I was adopted into the family and her asking memade me realise that she saw me as a cousin and not just anotherperson. There were other cousins she could have asked but sheasked me.
fear,That if ever I was really naughty I would be sent away from myMum and Dad to another family. I was fostered from age 5 anddidn't get to Mum and Dad until I was 6 and then legally adoptedat 14.
anger,1 My father died. 2 My natural father contacted me a yearafter my father died and this angered me more as I thought heshould be dead and not my father.
sadness,My father died. I was away at the time and did not know until twodays after.
disgust,A child told me she had been sexually abused by her step-father.I only knew the child and had not come into contact with eitherparent. I tried to do what was best for the child. The event andthe stepfather disgusted me.
joy,Joy at meeting a woman I love very much.
fear,When approached by a gang of youths in town at night.
anger,"When a man, a stranger to me, personally insulted a close womanfriend of mine in public."
sadness,After my father died suddenly of a heart attack.
disgust,When a man spoke very sexistly in the company of some friends ofmine.
joy,"When my lover and I felt like we had gone full circle. And ourrelationship was new, fresh, vital etc. once again."
fear,"My daughter was 2 yrs she went up to a colt tried to hit it. Itturned on her and kicked her over the heart, sent her flyingthrough the air. I left my mother and sister to deal to her asthey are nurses. I felt I did not want to know if she was going todie, it was just too much."
anger,"My anger is with men, their inability to be human not all men."
sadness,"The saddest i have ever been was when my lover was killed,hitch-hiking to work."
disgust,With the N.Z. Rugby Union wanting to send the All Blacks to SouthAfrica.
joy,"A good friend, the wife of the vicar of my church came up to mefrom the pews I am in the choir and shook my hand during thetime for an informal ""greeting"" in the church service. She said afew words."
fear,"I walked up the main street of Auckland at 10 o'clock at night. Iexpected it to be very active with people, gangs, fast cars etc,thought it was actually quite quiet, though also oppressive. Iwalked about half a mile and bought a drink along the way."
anger,Someone in my family my brother I suspected ate a bun which Ihad made for myself. It was during a long telephone call after Ihad just made it and put it in the oven warming drawer.
sadness,"Sitting in a bus, I heard behind, the voice of a girl I wasfriendly with. After her talking for some time with another girlI decided it was not her in fact that someone miming her, which itwas when I finally looked. I was talking to a friend at the time."
disgust,Having moved into a flat within the last week I felt some disgustthat a bathroom tap had been left to drip with a faulty fawcet.
joy,"My friend replying to my letter and again saying he was attractedto me and suggesting we write, talk and get together and see howthings went and his suggestion that I could ring and doing that itwas really good though really insane conversation."
fear,"Being sexually assaulted not rape, but passionate kissing by afriend is father he stopped when he was driving me home. Ihadn't wanted the lift, had refused 3 times, and then felt it'dbe rude to refuse again. Was really afraid of what he might do."
anger,"I live by myself and a few weeks ago was woke by a man on the endof my bed coming up my bed at me. I was really angry, told him toget out. He was surprised, hesitated; I started to move towardshim and he backed off kept telling him loudly, but firmly togo. Because i would got the initiative, I succeeded. A very powerfulmessage."
sadness,"When my grandmother died I was not sad so much that she would diedbecause she was old, but because she lived in the last few yearsin an old people is home and had nothing very much that was hers -no chair, or private space, and when I went to visit she would besitting in the ""lliving"" room the TV room. It was hopeless. And Ifelt awkward so I did not go and I was sad 'cos how I couldn't."
anger,"When during a social evening with my father, brother, sister,close friend and my father is 2nd wife I had an argument with myfather, who abused my friend who was sticking up for me."
sadness,When the girl whom I have lusted after expressed reciprocalfeelings and then days later changed her mind.
disgust,When a close friend wilfully cheated me.
joy,Girlfriend arriving back from overseas and picking her up fromairport. When she finally appeared from customs and we came incontact again.
fear,Fear of punishment for having broken an item of value to myparents.
anger,That a friend had been badly beaten and stabbed many times andthe person that did it got away without any punishment from thelaw.
sadness,The death of an animal we had reared.
disgust,Finding that a girlfriend of mine was a prostitute and had beenseeing many others during our relationship.
joy,The feeling of joy when again I had confessed my sin andexperienced god is forgiving grace and cleansing power totalenlightenment and freedome bliss.
fear,"Riding through a bush fire on an island of Australia on apushbike as a little boy all alone, lost and surrounded bysmouldering wood and flame."
anger,"When bicycling along, a courier van started to tail me very close- I sped up and moved over and he just did the same. I reactedviolently, much physical responding in the dangerous situation."
sadness,My cat was sick and I had to take him to the vet to be put down -no one else there to do it.
disgust,When someone I had had a relationship purely sexual with cameup to me after I had used her and acted as if nothing hadchanged.
joy,First time I slept with my present girlfriend. Had been bestfriends for a year but had been hesitant about getting involvedemotionally.
fear,Waiting for a taxi when within 1/2 an hour two separate peoplechallenged me to fight for no apparent reason except they weredrunk.
anger,Deliberately provoked by someone close. Angered by thedeliberation not the provocation.
sadness,My girlfriend let me down badly 3 times in one week. Theseinstances summed up all the negative aspects of our relationshipwhich at the time seemed doomed to fail.
disgust,A close friend took part in a racist violent action.
joy,"Hearing that I had been successful in getting a position wherebymy financial, physical, spiritual and emotional needs will bewell catered for. This position fulfils a lot of my aims for thelast five years of my life."
fear,"When I decided to leave my steady, secure employment to come touniversity. Because I did not know if I could cope with all therequirements of study and also being older I did not know if Iwould enjoy mixing with younger people, also financialinsecurity."
anger,When a close friend failed to live up to the expectations I hadof him thereby causing pain to his spouse. I believe that myanger was probably a reaction of fear that I would not be able tolive up to my own expectations.
sadness,"Departure of a very close friend for a long stay overseas,sharing in the sorrow of her parents who were left behind."
disgust,I get disgusted with the inherent racist attitudes of mybrother-in-law in putting down various ethnic groups and also myunwillingness to challenge him about these attitudes in order tokeep the peace.
joy,Hearing Fran Wilde introduce the Bill.
fear,Being harrassed for being gay; suggestions of being physicallybeaten acting as informal bouncer in a gay bar.
anger,Landlord putting up rents sneakly and slimily.
sadness,Listening and watching a tape of someone with AIDS beingprejudiced against at a counselling course on AIDS with 20others.
disgust,Hearing Norman Jones get hysterical in Parliament about lawreform on the radio listening with 2 others.
joy,Won a prize for effort.
fear,Assaulted by drunken neighbour.
anger,I was playing in a football tournament and saw the rules openlydisregarded.
sadness,Death of brother.
disgust,Reading literature on AIDS/homosexuality.
joy,"I was feeling really low had been a series of fights with mysiblings, been under pressure at school and was not going to theparty I wanted to go instead I was going out with my family. Aguy called and said, in effect, that I was ""nice"" and he likedme. Hence the emotional joy."
fear,I was watching a movie alone it was a horror movie. The musicwas a deep pulsing type not really music. And a light flashedon and off. It was in the complete darkness of a movie theatrethat was almost empty.
anger,"My sister and I were fighting as usual. she is older tham I am,bigger built and stronger I could not win in a physical battle andin a verbal battle I could not seem to get through to her toreally hurt her."
sadness,"My paternal grandmother had died. We were not close but she wasblood. I did not cry but I was sad, partly due to her death andpartly I think, due to the fact that I couldn't/didn't cry."
disgust,My older sister used to pick on my brothers and sisters all ofwhom were younger than her. On one occasion my brother didsomething my sister did not like. A full-scale battle began.
joy,Winning a rowing race at a Karapiro regatta. With 7 otherfriends.
fear,"Being alone in Europe and having to catch a train and bus to theairport, then board the plane alone."
anger,At school teacher for not allowing us to go out on New year is Evewhen on a class trip overseas.
sadness,I was in a car accident on the way back from a weekend rowingregatta we would won. 5 others were in the car. I thought i would neverbe able to row again.
disgust,Our boarder burping after meals !
joy,When I won a position on the track-team for the trans-tasmangames when I was eleven.
fear,When I was jumped by three men in a deserted area.
anger,Once a person in authority school teacher was telling blatantlies about me and the headmistress would not let me defendmyself. She was also telling lies about other members of myfamily.
sadness,When my mother died.
disgust,When somebody who had been a bully and had acted cruelly toothers who were unable to defend themselves was taken down a fewnotches and he began to grovel. I was disgusted with hisgrovelling and the manner in which he had treated others.
joy,Easter holiday I had been working weekends and had just left.
fear,Haven't been frightened for ages.
anger,I visited a special education school. The headmaster applied apolicy of strict positive negative reinforcement to thechildren involved. Children who measured up to his standards weremade a fuss of children who did not were ignored.
sadness,I felt sad with the two situations I described before. The catand the school. Sadness was intermingled with the other feelings.
disgust,"Next door nieghbour ran over his cat in driveway, he tried tofinish it off with a flat shovel. I would have taken cat toveterinary to either kill humanely or cure."
joy,"Getting my kitten, found at work several years ago, taking himhome in a box on my motorbike, showing it to my defacto."
fear,Obscene phone call where the person knew my name.
anger,At work being shifted to another area.
sadness,"Enrolling at varsity, being told I could not get in to certainpapers."
disgust,Noticing my flat had maggotts !
joy,When I was finally able to return to a job that I enjoyed doingafter several months absence I was not needed during this time.
fear,When I was attacked by a teenage boy and had my wallet stolen.
anger,Someone who was speeding was forced to slow down when I pulledout onto the road and proceeded to abuse me at the next set oftraffic lights.
sadness,When someone I was close to became a paranoid schizophrenic and Iwas unable to see this person because of the situation.
disgust,"When someone whom I considered my friend, without telling me hewas annoyed, proceeded to ignore me for several meets with noapparent reason."
joy,At my wedding standing with the man I love and acknowledgingthat fact to members of family and friends.
fear,As a result of breaking the indicator light as mentionedfor guilt.
anger,Arriving home from work after a long and tiring day to find nodinner prepared as I had expected.
sadness,At the death of my husband is father is mother which occurredduring university examinations and therefore I was unable toattend her funeral.
disgust,With a Manager who insists on making crude innuendos pertainingto sex.
joy,Waking in morning early morning and having whole day to myself.
fear,Being driven by friend who suddenly swerved and skidded a little.It was night and on a long trip. We ended up on side of road.
anger,Friend male hinted that my talking to other men at a pub wasimmoral. He implied that I should remain only with my boyfriendthe entire evening.
sadness,On rising. No apparent reason.
disgust,"Prolonged ""niggling"" of friend on a single theme which Iconsidered of no consequence."
joy,When my first niece was born.
fear,In a flat in Sydney rough area at home on my own the flat hadbeen burgled the night before and no way of locking the door.
anger,When the bus driver failed to stop and pick me up at a bus stop.
sadness,When my uncle died of leukemia at age 35.
disgust,Watching an alcoholic woman who was approaching everyone at thewharf for cigarettes a prostitute in Auckland elderly.
joy,"When I went to the pub with a large group of friends, we drankand danced."
fear,Watched a horror movie which involved sexual attacks on women.
anger,My boyfriend promised to take me to see a game of tennis and rangsaying he was going to the pub with some of his friends instead.
sadness,My mother was unwell and went for many cancer tests. She spenttime in hospital being opened and closed many times.
disgust,"I was driving along and saw this young guy urinating into thegutter, in broad daylight."
joy,Birth of children.
fear,Being alone at night.
anger,In a hurry to get to lectures and the car would not start.
sadness,When grandfather died.
disgust,Obscene phone calls.
joy,Thought had discovered true love.
fear,Stopped at lights in Mangere late one Friday night on way homefrom work. Alone in car when someone came up behind the car andstarted banging and shaking it. Light was red and had nowhere togo until light changed. When green I took off.
anger,When fired unjustly from a job as casual bar-person. Charged withgiving away free drinks. Not done so and had witnesses to proveit both patrons and bar staff. Other staff were supportive.
sadness,Close friend leave to go overseas for an indefinite period.Farewell scene at airport.
disgust,When employer made a pass at me whilst I was at work.
joy,Receiving understanding from within self of a subject I hadpreviously wished to understand better.
fear,To talk in a meeting expound my thoughts on a subject. Feardelayed me acting to do this.
anger,Towards wife is laziness in not performing her usual dutiesbecause of television watching.
sadness,Watching suffering in Third World country.
disgust,Observation of people lost in the profit motive i.e. businessmanagers to their actions esp.
joy,Meeting best friend at the airport boyfriend who I had missedterribly.
fear,Confronted outside a party by some very nasty character -gesturing to a car full of mean-acting friends felt in danger.
anger,NO RESPONSE.
sadness,My cat died painfully and slowly.
disgust,Having unwanted attention paid to me in my place of work -harrassment and sexual harrassment by another worker -disgusted by his implications.
joy,I was very pleased and happy when my older sister came home fromliving somewhere out of town and I had not seen her for months. Weare very close sisters.
fear,I was skiing alone and the mountain became covered with mist andI thought I was lost and was going to panic.
anger,My parents did not allow me to go to a social function that all myfriends were attending.
sadness,"While still at school a friend died of cancer, after being illfor a long time, she was 17 yrs old."
disgust,At a party my best girlfriend got really drunk and went off witha guy she knows I really like.
joy,When my brother who has been out of New Zealand for 10 years cameto visit with his wife which none of our family had previouslymet.
fear,"When I had to give a speech about some historical event, to anaudiece of about 200 people my own age whom I did not know."
anger,In arguments with a close friend or relative where my point ofview is completely disregarded.
sadness,"When my grandfather whom I had met only once for 3 weeks, diedafter several months. I was really sad because he was a lovelyperson and I did not have the means for his company."
disgust,I once saw a programme on TV describing how certain wild lifefilms were made and was disgusted by the treatment of certainanimals in this particular programme of the polar bear.
joy,"When my former boyfriend and I reconciled and he decided that Iwas very important to him. I had always wanted us to get backtogether again, but had doubted the likelihood of this, so I wasvery happy when my small amount of faith was vindicated."
fear,"When riding in a very fastly-driven car on a lose metal road at avery late hour no other cars on road, and driver was takingcorners very sharply. I felt afraid because if an accidenthappened, the area was very isolated. Also, I feared for driver,after I was dropped off would he make it home safely."
anger,"When at very short notice I agreed to work in place of a friendwho was sick, and owner of the restaurant refused to allow me adrink later in the evening which is usually always available forworkers, did not thank me, and was generally indifferent towardsme I felt I did not deserve this."
sadness,"When I learned that my former boyfriend had become engaged -although I was glad that he had found what he wanted, I was verysad at my own personal loss, since I had always hoped we mightone day reconcile."
disgust,When reading a newspaper story of a man who had committedincestuous acts on his two-year old child the thought thatanyone could do such a thing is abhorrent to me.
joy,"I did a solo flight from Ardmore to Kaikohe before I got my pilotlicence. I can remember it was gorgeous day and I was on anatural high, cruising up the coast with my maps and compassesand gear. Other pilots had seen me off and wished me good luckand it was a real adventure."
fear,A friend female and I were on holiday on Great Barrier Islandby ourselves. One night we were nearly raped by about 20 locals -they came to our bach and tried to break the doors down. All ofthem were stoned or drunk and we hid under the bunks and weretotally terrified. Eventually these guys gave up and went lookingfor us on the beach. We escaped and slept in the bush for 2nights.
anger,"I ""cooked"" the engine in my father is car it was actually hisfault because he had not fixed the temperature gauge or told me.When I finally got home I was absolutely screamed at and theanger I experienced was over the injustice of it all plus thehuge row which developed."
sadness,"This sounds really predictable and usual but it was absolutelyheart-rending at the time. My first lover I was 15 just rang upone day and announced that he had found another woman. I neversaw him again and it hurt because I was positive that it was""TRUE LOVE"" !!"
disgust,"I once saw an old man up the road, fossicking through the rubbishbins and the gutter. I was really disgusted at first but i haveseen him a few times since then and now I feel really sorry forhim and I often give him cigarettes when I see him, because hemainly goes after cigarette butts and it is revolting."
joy,"A holiday at a whitesand deserted beach. A cool evening near theend of summer and we had a fire in the sand toastedmarshmellows, cuddled and drank champagne."
fear,"Skiing down a very icy slope, very fast in white-out conditions.Out of control with no idea of what I was doing or where I washeading."
anger,My best friend at school told lies about me to a boy I was seeingand went out with him herself.
sadness,I found a baby opposum on the road and took it home and cared forit for a week. It had to be force-fed and carried in a fur pouchunder my jersey. My father had the vet put it to sleep as he saidthey carried diseases.
disgust,A boyfriend with whom I split up with came over to a friend ishouse where I was visiting with a male friend. In a confrontationin another room he tried to find out if I was aroused by myfriend by feeling my parts.
joy,"Winning a race that I had been training for, for many weeks.Running Race."
fear,"When I was very young and we moved as a family to Auckland fromWellington, this meant new school and friends etc.."
anger,When someone ignores what I am saying or does not let me have mypoint of view and they monopolise a conversation.
sadness,"When I got into an argument with someone and was very abusive,but they were a close friend and I later regretted it."
disgust,When a close relative got quite drunk. It was a relative that Ihad respected for a long time and looked up to as a child.
joy,Listening to the opening bars of tchaikovsdy is symphony No.2fourth movement at my sister is wedding.
fear,"As a passenger in a vehicle travelling from the steep side ofarthur is Pass in the middle of a sleet-storm, icy roads, sheerchasms to one side, sheer face to the other."
anger,"As in sadness A, relating to this slaghter of fur-seals."
sadness,A A documentary in which baby fur seals were beingclubbed/spiked to death by Canadian seal-hunters. Brutallygraphic.B Description of a disfigured orphaned child in Hiroshimacalling for her mother.
disgust,"The repression of rioting and non-rioting ""Blacks"" in SouthAfrica by the police of that ""Democracy""."
joy,Seeing my sister after about 2 years of not seeing her. Onlyspent 1 hour or so before she was off overseas with her husbandfor 3 months.
fear,I imagined I heard footsteps up the hall while sleeping in bedone night by myself in the house.
anger,Stopped at a Fast Food shop with friends and a few locals wantedto fight us for no apparent reason. They hit and picked on one ofmy friends.
sadness,My father recently having a heart attack spending a few monthsin hospital.
disgust,My flatmate and close friend living and sleeping with anotherclose friend of mine.
joy,Talking with someone I admire a lot.
fear,Held under water by a large wave and thought I was drowning.
anger,Came back from surfing to find car broken into and gear and moneystolen.
sadness,Caused a family disturbance.
disgust,Friends calling me fat pear shaped in front of a nice girl.
