tweet_text,sentiment,sentiment_score,tweet_text_tmp
so happy i didnt what i thought about doing saturday skull I wouldve been sick,anticipation,0.969,thought doing 
If u wouldve thought bout me and u bein together u wouldnt have to worry bout stupid girl that dont understand a good guy when they see 1,anticipation,1.2890000000000001,thought bout bein have worry understand see 
waiting for markia,anticipation,1.187,waiting 
That hurt me more than I expected but oh well,anticipation,1.304,hurt expected 
I am so excited to leave But i do miss my church trip that i did 3 year ago pensiveface,anticipation,1.171,leave miss did 
cant wait until tomorrow smilingface ️,anticipation,1.171,wait 
Waiting for this light rail wearyface wearyface wearyface,anticipation,1.421,waiting 
getting ready for tomorrow This is my favorite song,anticipation,1.148,getting 
Always happy to hear that this shit can happen and I cant even stay open for business bullshit,anticipation,1.039,hear happen stay 
yo said she had to stop because God wa watching her facewithtearsofjoy skull,anticipation,1.007,said had stop watching 
Get 2 meet the woman who voice Ive heard the most in my life next 2 my mom tomorrow Very excited,anticipation,1.507,get meet voice heard 
oh my gosh I hope and pray everyone is ok,anticipation,1.32,hope pray 
Craft festival time Maryland State Fairgrounds in Timonium MD,anticipation,1.078,
they got me rolling facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy this really my first time really watching the news loudlycryingface,anticipation,1.039,got rolling watching 
I think the best time to release this is Maybe a soon a it fucking happens,anticipation,1.0,think release happens 
Waiting for Ludo to get groomed with Jenifer Kelsey Karen Charles and myself Patricia Kelly Hahaha,anticipation,1.187,waiting groomed 
Sitting outside warmed by sun amp by reading terrific new book In Defense of a Liberal Education,anticipation,0.937,sitting warmed reading 
These prediction draft got a lot of people goin fearfulface facescreaminginfear dizzyface poutingface grinningfacewithsmilingeyes raisinghands,anticipation,1.156,got goin poutingface 
Patiently Waiting For To Come On DD4L,anticipation,1.187,waiting come 
I wa waiting for someone to say that facewithtearsofjoy facewithtearsofjoy,anticipation,1.187,waiting say 
I mean you usually do a video based on the male perspective of the same situation to level the playing field why not this time,anticipation,1.008,mean do based level 
Start of the pre birthday brunch Alchemy on 36th,anticipation,1.383,start 
Baltimore is a dry canvas waiting for some fresh paint If you think Bmore is ugly help make it beautiful,anticipation,1.187,waiting think make 
I hope I dont get burned on this one Skeptical annoyed undecided uneasy or hesitant,anticipation,1.156,hope burned 
thanks Suze We are good I go back in tomorrow flexedbiceps,anticipation,1.031,go 
waiting for these pancake tp be madehurry tf up molly the maid,anticipation,1.187,waiting 
Come one come all 2 STEM nite at liberty64 TUES 428 Dinner at 500 amp handson fun activity planned,anticipation,1.6869999999999998,come come planned 
wish i could just start over one time,anticipation,1.266,wish start 
Getting close to the airport hotel Jamaica bound early tomorrow morning,anticipation,1.148,getting bound 
7 but I believe your mother coming earlier for the food,anticipation,1.039,believe coming 
Waiting in line to piss on a brick wall,anticipation,1.187,waiting piss 
beautiful language Its not my job to something but Im prepared if any of you fool wanna try,anticipation,1.071,prepared fool wan try 
raisinghands raisinghands cant wait for tomorrow,anticipation,1.171,raisinghands wait 
God knew you were gonna turn up too much hahaha imma turn up for you tho one time for the one time,anticipation,1.0,knew gon turn turn 
The cop started this battle they need to respect human life,anticipation,1.188,started need respect 
HAPPPPY BIRTHDAY HAHAH clappinghands clappinghands clappinghands clappinghands raisinghands TURN UP BUT NOT TOO HARD THO YOU STILL YOUNG,anticipation,1.133,clappinghands clappinghands clappinghands turn 
of course they wont show the quiet protester the world is watching the chaos nobody want to see thatNews is entertainment,anticipation,1.062,show watching want see 
a lot of money still wont get you respect from cop They pull over black people all the time in expensive car asking is this their car,anticipation,1.54,get pull asking 
HAPPY BIRTHDAY TO YOU TOOO redheart ️ redheart ️ redheart ️ I KNOW YOU BEEN TURNING UP ALL WEEK BUT ONE TIME FOR THE ONE TIME LOL,anticipation,1.7040000000000002,know turning 
I dont expect myself to succeed when Im sober but I do expect myself to fail when Im not,anticipation,1.375,expect succeed expect fail 
Who gonna give me a present or some money for my birthday eye partypopper,anticipation,1.735,gon give 
Ima look good tomorrow so facewithstuckouttongueclosedeyes,anticipation,1.031,look 
Donte bitch as finally woke up now Waiting on him,anticipation,1.757,woke waiting 
Need to start doing weighted squat to get that super booty facewithtearsofjoy OKhand lightskintone grinningfacewithsmilingeyes,anticipation,1.008,need start doing weighted get 
Fun run with Jenny from the Block nikeplus Bwi Airport Loop Bike Trail,anticipation,1.062,
Watching dickTracey wit the boy Matt in here remembering old time,anticipation,1.039,watching wit remembering 
Waiting for Brin It to come on LetsGo BringIt,anticipation,1.187,waiting come bring 
Change start to manifest when Men of Passion and Purpose Unite Pray and Take a stand in their…,anticipation,1.93,change manifest unite pray take 
If youd have told me when I wa thirteen that in 2015 Id be able to buy a Kiss birthday cake off the shelf,anticipation,1.344,told wa buy 
Finally back in Baltimore Which is good because I am in serious need of showering the steel mill dust off of myself,anticipation,1.258,showering 
Tomorrow get all my time As a lifelong city resident you get it,anticipation,1.164,get get 
Medics treat a man who wa struck multiple time by rubber bullet FreddieGray Baltimore Druid…,anticipation,1.032,treat struck 
Please Share and Subscribe I have the best info all the time DBDGovt Agent and Provocateur Busted By DB Sadness,anticipation,1.367,share subscribe have busted 
Protesters please be on the look out for people starting trouble Do not allow these Paid Provocateur s Cause Havoc be alert,anticipation,1.2109999999999999,starting allow paid 
Check out these search result This is a killer site please share,anticipation,1.0390000000000001,check share 
Breaking News Neighbors coming together to have dinner thisisus baltimore…,anticipation,0.914,breaking coming have 
If I got a penny for every time someone thought I wa a Campus Min Intern,anticipation,0.93,got thought wa 
When the crowd stop at City Hall keep your eye on outside protestors coming in to start trouble on purpose,anticipation,1.383,stop keep coming start 
No better feeling than thing coming together the way you want them to and this is just the…,anticipation,1.1880000000000002,coming want 
delegation just arrived at Penn and arch social BaltimoreUprising baltimore FreddieGray,anticipation,1.274,arrived 
The Riot Made Baltimore Sun Push My Start Date To Monday cryingface,anticipation,1.195,made push 
My birthday tomorrow loveletter,anticipation,1.281,
My birthday tomorrow facewithstuckouttonguewinkingeye,anticipation,1.281,
To all of you claiming the revolutionthey arent coming to Columbiatheyre right here where my child and I live Just wait,anticipation,1.6790000000000005,claiming coming live wait 
At a loss for word Watching him go to a job no one want him to do is difficultas is waiting for brother to come back home at night,anticipation,1.71,watching go want do waiting come 
Baltimore MD CMBC—Celebrity Models Basketball Classic invite you to be a part of The Leagues…,anticipation,1.5390000000000001,invite 
Amid the chaos the Cloverdale community plan a basketball day The court is packed positivenews…,anticipation,1.515,plan packed 
ILoveBaltimore Cloverdale Basketball Court,anticipation,0.945,
Change start with u Young Kings novaisig ceobez No violence Cloverdale Basketball Court,anticipation,2.195,ceobez 
My Future Rides In The Hands Of Our Youth So Salute My Lil Young King For Speaking…,anticipation,0.992,salute speaking 
iLoveBaltimore ABrighterDay ABetterDay Cloverdale Basketball Court,anticipation,0.945,
Is there any competitive game that TSM doesnt play Im waiting to see some smash bros for wii u,anticipation,1.187,is play waiting see 
Dejuan Patterson hold up voter registration form a he call for greater investment in youth…,anticipation,0.9059999999999999,hold 
Faith without work is dead so we decided to come and make a change It start and end with peace its…,anticipation,1.618,decided come make end 
Traffic moving at baltimoreprotest burned CVS Copscommunity keeping the peace Watch for latest,anticipation,0.953,moving burned keeping 
LVE is ready for district So proud of these guy StairWellsAgain The Holiday…,anticipation,1.5780000000000003,
Mean While I Just The Call I Been Waiting On moneybag creditcard heavydollarsign,anticipation,1.187,mean waiting 
Fuck whoever set that CVS on fire My Mother keep calling me madddd a a Bitch bcuz she had to pick up her prescription from there tomorrow exclamationmark,anticipation,1.054,fuck set keep calling madddd had pick 
Peaceful scene in Baltimore Demonstrators are back outside expecting another day of peaceful protest FreddieGray,anticipation,1.891,expecting 
If you 1 of 20 people arrested tonight in a crowd of THOUSANDS I hope you got Warren Brown money bcuz they goin try to convict your as,anticipation,1.359,arrested hope got goin try convict 
I forgot my Twitter notification still come thru my mother phone lol,anticipation,0.929,forgot come 
Yall think this shit cute amp fun but who gonna need these store what yall want u not to be able to go outside our house exclamationmark exclamationmark exclamationmark exclamationmark,anticipation,0.914,think gon need want go 
Waited all this time and cant even take it,anticipation,1.039,waited take 
Hope i have enough time to do my hair over the weekend,anticipation,1.289,hope have do 
time you going tomorrow,anticipation,1.164,going 
daddy birthday tomorrow kissmark ⃣FTL,anticipation,1.281,
smilingfacewithsunglasses watch ️ sparkle text me bck unamusedface,anticipation,1.007,watch text 
Got a young nigga backhandindexpointingright personwalking thinking bout marriage smilingfacewithopenmouth manandwomanholdinghands,anticipation,1.156,got personwalking thinking 
Them protester am not slick they waiting on that oriole game to end so they can fuck with the while people smh,anticipation,1.187,waiting end fuck 
dont waste my time id rather for you to just let me know wassup from the start,anticipation,1.266,waste let know 
dont waste my time id rather for you to just let me know wassup from the start,anticipation,1.266,waste let know 
I rey make other plan dont got time for people fuckin game today,anticipation,1.086,make got 
wcw twowomenholdinghands Mothers Day is coming up quickly May 10th Have you ordered a gift yet Ive got a great…,anticipation,1.258,coming ordered got 
Im strolling down my message to see who can I send my thought nd feeling too I could only count 2 people worriedface,anticipation,0.969,strolling see send count 
I have to believe that there a plan for me and all of this is happening for a reason,anticipation,1.0539999999999998,have believe happening 
This wat yall wa waiting for tongue,anticipation,1.187,waiting 
every time Im Ina shower bby Wayne always coming in the bathroom wearyface wearyface he nasty exclamationmark,anticipation,1.149,coming 
Finally getting around to watching the Bruce Jenner interview what a brave and inspirational human being,anticipation,1.093,getting watching 
Dnt worry bout dese other bxtches raisedhand nd worry about US kiss hundredpoints ring,anticipation,1.203,worry raisedhand worry 
honeybee honeybee The Buzz Pretty Post by MrsBridges early this morning must mean that she was…,anticipation,1.008,mean 
hope yall parent went grocery shopping because they closing the market facewithtearsofjoy facewithtearsofjoy hundredpoints,anticipation,1.328,hope went closing 
In other news it time to start planning this baby shower,anticipation,2.359,start planning 
I hope the bffs have the best time at prom smilingfacewithhearteyes smilingfacewithhearteyes,anticipation,1.289,hope have 
outside waiting for nigga to get home and my phone dead skull,anticipation,1.187,waiting get 
Because the protestors oh wait that been there for year Treat the sickness not the symptoms…,anticipation,1.039,wait treat 
ready for this job so I can make this money amp stop focusing on the shit that doesnt matter OKbutton,anticipation,1.086,make stop focusing matter 
Cant wait for this week exciting Chicago FireChicago PDSVUThe VoiceWheel of FortuneDr Oz crossover event,anticipation,1.32,wait exciting 
I 10k PRed this morning amp look who wa waiting for me at the finish line smilingfacewithsunglasses blueheart dogface grateful…,anticipation,1.187,look waiting 
Hopefully this pain go away cu i plan on hitting the casino 2morow 1rst timepumped idcQt time 2morow then my choc bbyshowerbby jewel smilingfacewithopenmouthsmilingeyes,anticipation,1.086,go plan hitting timepumped 
Yall wanna be grown so bad until them bill start coming,anticipation,1.938,wan grown bill start coming 
I swear if some lil nigga come up mondawmin tomorrow thinking they going fuck my mall up they got another thing coming to them unamusedface facewithtearsofjoy,anticipation,1.281,swear come thinking going fuck got coming 
I swear if some lil nigga come up mondawmin tomorrow thinking they going fuck my mall up they got another thing coming to them unamusedface facewithtearsofjoy,anticipation,1.281,swear come thinking going fuck got coming 
you get a pas this time dont let it happen again facewithtearsofjoy,anticipation,1.0,get let happen 
you get a pas this time dont let it happen again facewithtearsofjoy,anticipation,1.0,get let happen 
rd lol when the next time you coming out,anticipation,1.149,coming 
Genuine Parts Company NAPA Transportation Job Delivery Driver Part Time Millersville MD Jobs Hiring,anticipation,1.164,
A line of mourner is already forming a the body of FreddieGray arrives at the church,anticipation,1.4369999999999998,forming arrives 
As long a I got money Im good smilingfacewithsmilingeyes,anticipation,1.375,got 
As long a I got money Im good smilingfacewithsmilingeyes,anticipation,1.375,got 
glad my bffs came to spend time with me heartdecoration,anticipation,1.052,came spend 
When you wait too long amp the person you wanted get in a relationship smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes,anticipation,0.929,wait wanted get 
Baltimore couldnt wait for this opportunity facewithtearsofjoy hundredpoints,anticipation,1.171,wait 
yeah that sent me 3 message facewithtearsofjoy Smh i wa ready For tomorrow too neutralface but yeah Im going to the banquet hbu,anticipation,1.5540000000000005,sent going 
Sitting ready for the funeral to start FreddieGray,anticipation,1.25,sitting start 
Did anybody peep the governor say he WAITED for the mayor to FINALLY CALL She dont care about Baltimore,anticipation,1.093,peep say waited call care 
Clergy from all over the city coming together New Shiloh Baptist Church in Baltimore MD,anticipation,0.945,coming 
I can watch that DB video a million time perseveringface raisinghands,anticipation,1.039,watch perseveringface 
Visitation for FreddieGray ha begun All is peaceful and quiet inside and outside the church,anticipation,1.25,begun 
News medium swarming outside Freddie Grays funeral in Baltimore more demonstration expected to continue this week,anticipation,1.7180000000000002,swarming expected continue 
Just waiting until June 10th facewithstuckouttongueclosedeyes facewithstuckouttongueclosedeyes facewithstuckouttongueclosedeyes facewithstuckouttongueclosedeyes,anticipation,1.187,waiting 
Getting paid to watch some of the o game smilingfacewithopenmouthcoldsweat yasssss,anticipation,0.9840000000000001,paid watch 
Me and my niecy pooh Love her to piece Waiting for Kyelle to finish up with her pottery class…,anticipation,1.187,love waiting finish 
The funeral for Freddie Gray will get under way in a few hour At least 1k expected to attend,anticipation,1.304,get expected attend 
Had a feeling this wa coming,anticipation,1.1880000000000002,had 
Waiting for my brother girlfriend to come pick me up Ray go with her to pick her dress up amp other stuff facewithstuckouttongueclosedeyes facewithstuckouttongueclosedeyes,anticipation,1.187,waiting come pick go pick 
Im coming down to feeling myself winkingface,anticipation,1.1880000000000002,coming feeling winkingface 
My copy wa shipped yesterday Cant wait,anticipation,0.906,shipped wait 
So i can turn my old wig in to dread And have temporary dread while my hair grows Hmmmm,anticipation,1.0859999999999999,turn dread have grows 
I need to start getting thing ready for my girl night,anticipation,1.25,need start getting 
throw that money moneywithwings inna air watch it fall smilingfacewithopenmouthcoldsweat,anticipation,1.109,throw watch fall 
I wish London mother hurry up,anticipation,1.101,wish hurry 
must not be coming to school facewithtearsofjoy only time you run your mouth,anticipation,1.149,coming run 
Dont miss out on tomorrow fun be there,anticipation,1.21,miss 
i dont like wen young teen mess wit grown men worriedface,anticipation,1.0550000000000002,like grown 
i dont like wen young teen mess wit grown men worriedface,anticipation,1.0550000000000002,like grown 
Virgo will analyze your hair your dress the way you speak Dont even get them started on your poor sex game facewithtearsofjoy smilingfacewithopenmouthclosedeyes,anticipation,1.4449999999999998,analyze speak get started 
Im ready to cuff somebody speaknoevilmonkey twowomenholdinghands kiss,anticipation,1.211,cuff 
Never watched the news this long ever exclamationmark exclamationmark exclamationmark exclamationmark,anticipation,0.929,watched 
Bros let start reeling out start position strength and the like No time abegHahahaha of course,anticipation,1.266,let start reeling 
Im rey start hoping in my car amp jus traveling to other place,anticipation,1.523,start hoping traveling 
Getting ready to watch my guy play up Lansdowne before our game at 8,anticipation,1.023,getting watch play 
me you look like youve lost weight what did u dobro went on a diet amp started exercisingme oh what dietbro Kanye workout plan,anticipation,1.5779999999999998,look lost went started exercisingme 
I Know you dont wanna see me make it but that ant gonna happen MallyG new shit coming soon spadesuit ️ diamondsuit ️ spadesuit ️,anticipation,1.117,know wan see make gon happen coming 
Pray for Baltimorethe fire is rising,anticipation,1.195,pray rising 
Washing n getting ready for tomorrow,anticipation,1.148,getting 
a excited a got i wa waiting for him to do a spinarooni ExtremeRulesKickoff,anticipation,2.0460000000000003,got waiting do 
a excited a got i wa waiting for him to do a spinarooni ExtremeRulesKickoff,anticipation,2.0460000000000003,got waiting do 
Kenzie doing her amazing flute solo at Fine Art Festival I Surrender FAF,anticipation,0.953,doing surrender 
But watch me glo up by tomorrow relievedface smirkingface whsprom2k15,anticipation,1.171,watch glo 
yep I totally run the whole time during football Garrett,anticipation,0.985,run 
lawren look so pretty and grown with her makeup lol smilingfacewithhearteyes,anticipation,0.969,look grown 
Let me just go on record and say if something happened to my boyfriend at that tragic as mall yall better pray for Baltimore,anticipation,1.031,let go say happened pray 
Its like soon a you start stalking somebody they stop tweeting I wonder if I can get notification every time he nah too creepy,anticipation,1.789,start stalking stop tweeting wonder get 
Point 2 at this point in time we are 50 some odd year since the civil right movement Which mean racism is still going to be alive and,anticipation,0.977,mean going 
And 50 he will have terrible view on the white community a a whole Its going to take a long time before racism end which mean there,anticipation,1.156,have going take mean 
I shouldve realized when I started doing airplane with a 4 year old he want me to fly him in the air 50 time in a row tired,anticipation,1.266,realized started doing want fly 
Let the wild rumpus start GreatChefs design competition entry is completed The…,anticipation,1.273,let start completed 
Well I hope you can go Maybe Ill strike big in the lottery and go next year lmaoo,anticipation,1.476,hope go strike go 
When You Dont No You On The News ampamp Your Mother Watching You smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes,anticipation,0.929,ampamp watching 
Its like coming to your house with a present like here your gift Tears and pain,anticipation,1.774,coming 
Fool me three time fuck the peace sign load the chopper let it rain on you,anticipation,0.946,fool fuck load let rain 
Enjoying dis weather cant wait to move back to Florida,anticipation,1.6869999999999998,enjoying wait move 
Should be asleep long day tomorrow persongettingmassage mediumdarkskintone,anticipation,1.054,
perfection take time,anticipation,1.024,take 
I can not wait to go back to work having my own money make me feel so much better grinningfacewithsmilingeyes,anticipation,1.531,wait go work having make feel grinning 
Framing Its all coming together acg contractor renovation realestate Baltimore framing,anticipation,1.149,framing coming 
Guess i ruin stuff and people starting to act different i deserve it,anticipation,1.352,guess ruin starting act deserve 
well I cant wait until that date then facewithtearsofjoy Im just ready to go,anticipation,1.023,wait go 
So nothing last forever wait whats going on grinningfacewithsmilingeyes,anticipation,0.945,wait going grinning 
Im ready for tomorrow speaknoevilmonkey,anticipation,1.148,
waiting On MY Girlfriendd,anticipation,1.187,waiting 
Homework before I get ready to go to the hotel and stuff wearyface the turnup is gonna be crazy it both their birthday grinningfacewithsmilingeyes,anticipation,1.5550000000000002,get go gon grinning 
Damn i thought pratice would me me happy atleast walked out Nd im make ti just seeing and thinking wtf,anticipation,0.969,thought walked make seeing thinking 
Been waiting for soooo long Im HUNGRY,anticipation,2.14,waiting 
still at my cousin house in waiting for her to get back,anticipation,1.187,waiting get 
Chicago Im on my way for a few day Cant wait to see some of my peep Gotta thank God for the…,anticipation,1.007,wait see got thank 
In due time the fake expose Dere self,anticipation,1.078,expose 
In due time the fake expose Dere self,anticipation,1.078,expose 
What time will somebody be home tomorrow,anticipation,1.164,
Getting ready to head out to UMD for my first MarylandDay check u out on FB at Maryland Fire amp Rescue Institute,anticipation,1.164,getting head check 
People do shit for u on there time but wait until they need me to do something catfacewithwrysmile catfacewithwrysmile catfacewithwrysmile,anticipation,1.039,shit wait need do 
Go west young man Baltimore Washington International Thurgood Marshall Airport BWI in Baltimore MD,anticipation,1.0,go 
Finally home Baltimore Washington International Thurgood Marshall Airport BWI in Baltimore MD,anticipation,1.0699999999999998,
Travel time Baltimore Washington International Thurgood Marshall Airport BWI in Baltimore MD,anticipation,1.016,
Watching Honor flight arrival before heading to Dayton,anticipation,1.218,watching heading 
Let the fun begin Baltimore Washington International Thurgood Marshall Airport BWI in Baltimore MD,anticipation,1.062,let begin 
theyre young nigga It am not grown ups doing this stupid shit b,anticipation,1.0550000000000002,grown doing 
Through security in 4 minute So glad to finally have TSA PreCheck The other security line looked crazy,anticipation,1.106,have looked 
Airport Standby aka Airport Appreciation Time 2nd day in a row Im so excited confusedface flightattendantprobs,anticipation,1.875,confusedface 
Im glad he comfortable but we cant All just stay in bed all day Skeptical annoyed undecided uneasy or hesitant,anticipation,0.919,stay 
Prayers for Nepal Latest from Nepal Death toll 4000 and rising need are great,anticipation,1.046,rising 
may the broke amp hungry prosper foldedhands mediumskintone,anticipation,1.125,broke prosper 
I will never put another human being down because of my problem Im dealing with at the time,anticipation,0.9179999999999999,put dealing 
I did a 100 coming to work this morninggg automobile wearyface got out the airport in 7 minute,anticipation,1.133,did coming work got 
If you in school Working Completing a program thats getting you ready for a career keep on pushing,anticipation,1.5309999999999997,working completing getting keep 
Prom season is the only time female be praying for their Period to come early so they one be on for their prom day,anticipation,1.0630000000000002,praying come 
My passenger told me the importance of settling down you take care of your wife until she ha to take care of you It will pay off,anticipation,1.422,told settling take ha take pay 
Made it thru in under 5 min pay to be prepared TSA in Linthicum MD,anticipation,1.5319999999999998,made pay prepared 
Totally going to watch a RTPodcast on my plan ride today because daredevil,anticipation,1.093,going watch 
At BWI Airport waiting for the bus There are like air raid siren going off or something,anticipation,1.6870000000000005,waiting are going 
I just watched this Happen Didnt even know it wa him,anticipation,1.007,watched know wa 
Walking Around By Myself I Hope Something Happen To Me doubleexclamationmark ️umm wtf you geeking for,anticipation,1.257,walking hope happen geeking 
ask Mykea what happened last time she asked a boy to take selfi Nvm smilingfacewithopenmouthcoldsweat,anticipation,1.0,ask happened asked take 
Not that I dont got good vision I just dont see no competition,anticipation,1.5390000000000001,got see 
actually starting to be happy with my body amp Ive never truly felt that before smilingfacewithsmilingeyes,anticipation,1.3050000000000002,starting felt 
Glad that you will finally get to play it,anticipation,1.106,get play 
Estimated time to arrive in Manchester 2 Happy face smiley 5 foldedhands,anticipation,1.665,estimated arrive 
Waiting for my next flight in the mean time Sushi in my belly,anticipation,1.703,waiting 
I just helped a child What is my life coming to,anticipation,1.156,helped coming 
4 season actually set the precedent Im waiting for something to come close,anticipation,1.187,set waiting come 
When I wa younger I thought you caught hearing aid from phone sex facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy pensiveface pensiveface pensiveface pensiveface pensiveface,anticipation,1.109,thought caught hearing 
When I wa younger I thought you caught hearing aid from phone sex facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy pensiveface pensiveface pensiveface pensiveface pensiveface,anticipation,1.109,thought caught hearing 
Birthday Tweet Coming In 2 Mins,anticipation,1.266,coming 
What Time It Start,anticipation,1.266,
Dont wait Hmu today for a good rate Zone 15,anticipation,0.906,wait 
Happy Im off tomorrow grinningfacewithsmilingeyes,anticipation,1.203,
Cant wait till my birthday Leo aug15,anticipation,1.156,wait 
Maintaining a successful freelance career continues to be dependent on schedule efficiency and is a daily challenge,anticipation,1.6880000000000002,maintaining continues 
VA Havoc Exposure ChAmps trophy confettiball basketball,anticipation,1.015,
Approaching midnight and still on the clock Great job guy and gal Watching live coverage now Be safe,anticipation,1.586,approaching watching 
I WANNA SMOKE TO PERFECT AND FIND YOUR WINGS TOMORROW,anticipation,1.093,wan smoke find 
LOL this is bullshit At least Stefani agrees with me and see my point of view Cannot wait to come back tomorrow,anticipation,1.171,agrees see wait come 
Im tired time for bed I hope my job still here when I wake up foldedhands,anticipation,1.289,hope wake 
cant wait tell tomorrow seenoevilmonkey smilingfacewithsunglasses,anticipation,1.171,wait tell 
birthday all the way in July shit need to hurry up loudlycryingface exclamationmark,anticipation,1.3279999999999998,need hurry 
in Annapolis Maryland and feel your early wake up VRHS is competing tomorrow wheritage music festival,anticipation,1.21,feel competing 
Theres always something good coming,anticipation,1.016,s coming 
IKR what the fuck and it happens a lot of the time because of abuse like chill whoever wrote this,anticipation,1.0,happens wrote 
Watching this game basketball,anticipation,0.976,watching 
Stranded in Baltimore with Jamie T Vacation continues vacation travel adventure,anticipation,1.859,stranded continues 
Please pray for our city We know The Blood Still Works The Clergy are coming together too Please…,anticipation,1.1800000000000002,pray know coming 
Continue to pray for our city and thanks to all the clergy who are coming together a one especially…,anticipation,1.594,continue pray coming 
Today we had to say goodbye to one of my long time choir member at St Francis Xavier Roman Catholic…,anticipation,0.922,had say 
Western wa a DRAG for prom unamusedface I wa expecting something else facewithtearsofjoy,anticipation,1.469,expecting 
ugh i cant wait til go to apple tomorrow,anticipation,1.171,wait go 
Wats up Im finally out I hope Molly Is still up,anticipation,1.3430000000000002,hope 
yes because me amp Darielle waiting for her ribbon,anticipation,1.515,amp waiting 
They just doing that for personal gain not because of whats happening unamusedface unamusedface unamusedface unamusedface,anticipation,1.14,doing happening 
frontfacingbabychick Quinn wassup exclamationmark coming out tomorrow,anticipation,1.281,coming 
cant wait until tomorrow night,anticipation,1.171,wait 
waiting for my mother,anticipation,1.5930000000000002,waiting 
When your own child say Ah it finally make sense smh insert Monique from precious nod BruceJennerABC,anticipation,1.609,say make insert 
chillen bumping waiting for my mom give me this money,anticipation,1.773,bumping waiting give 
deadline is tomorrow for the asfnewyear art I wa going to ask the same question,anticipation,1.039,going ask 
Aw Im so happy that Bruce finally came out and officially said it smilingfacewithsmilingeyes,anticipation,1.125,came said 
I ask the young nigga not to fuck BCCC up I got a quiz tomorrow,anticipation,1.148,ask fuck got 
Waiting for friend Village South At Waugh Chapel in Odenton MD,anticipation,1.187,waiting 
