tweet_text,sentiment,sentiment_score,tweet_text_tmp
A 2004 Honda Accord wa just scanned near Towson MD 21204 follow io myvinny,trust,1.094,scanned follow 
Dem advocate make imp distinction between human worldamp divine Human world need participation divine depends on sovereignty rlst367,trust,1.258,make need depends 
Lets be clear AmericasBaltimores housing policy ie redlining racial zoning restrictive covenant sundown town created Gilmor,trust,1.1800000000000002,let redlining created 
The fact Disney us amp song in the trailer make me excited Who want to see this,trust,1.18,make want see 
Justice is about restoring harmony revenge is about you making yourself feel better and only Justice can bring peace,trust,1.961,restoring making feel bring 
blanket statement about cop are just a stupid a blanket statement about minority Hope they stay safe,trust,2.7590000000000003,stay 
Im not a huge Obama fan but he gained like a billion point in my book for inviting Luther on the stage at the WHCD KeyAndPeele,trust,1.961,gained inviting 
Roddy Martin show Gartner report highlighting SupplyChain visibility and business intelligence a 2014 top initiative SCOPE,trust,1.54,show highlighting 
Structural violence is real,trust,1.219,
He is so brave Im so proud of him BruceJennerABC BruceJennerInterview,trust,1.149,
Our live location near Baltimores Inner Harbor suddenly smell like crab cake And it delightful,trust,1.515,smell 
Whats required of public servant like JR Oppenheimer is that they have a conscience And thats not easy ethicalculture,trust,1.461,required is have 
Everything good like it suppose to be,trust,1.101,suppose be 
NOT ONLY THATthey try to convince you that their product are safe healthy and produced with some type of dignity,trust,1.93,try convince produced 
Ion Got no respect for ah bitch who just open her leg Cuz she like a nigga so much hundredpoints hundredpoints openhands raisinghands OKhand,trust,1.507,got open like raisinghands 
IT Job in Baltimore M Sadness Ensemble HL7 Programmer Analyst at Barker Search LLC NettempsJobs Jobs Hiring,trust,1.32,
Strong police presence it feel safe but if you are downtown with family dont go anywhere near Camden Yards Stay put for awhile,trust,1.7180000000000002,presence feel go put 
Like see a old friend Wicked loveIt Baltimore igers instago instacool instagood instalike…,trust,1.992,see love igers 
Spending One Short Day with my ever so Popular friend Valerie What Is This Feeling Its that…,trust,1.666,spending feeling 
probably academic program at LSU The sport team bring in too much money,trust,1.6710000000000005,bring 
Were having a blast at our volunteer appreciation event tonight Lets go,trust,1.126,having lets go 
tfw your friend never show up whenever you make plan to hang out,trust,1.102,show make hang 
When you show me love I dont need your word yeah love am not a thing Love is a verbLove am not a thing Love is a verbInternSendOff,trust,1.5870000000000002,show love need 
look like Bud took your advice masnorioles,trust,1.101,look took 
I love this place MICA Maryland Institute College of Art,trust,1.2970000000000002,love 
Its official MICA here I come MICA Maryland Institute College of Art,trust,1.219,come 
Gods mercy is extended to all who call upon him in faith Fr Vince Conti SJ,trust,1.359,extended call 
True love is watching the Red Sox play instead of what could be your hockey team last game of the…,trust,2.2110000000000003,watching 
It may not look like it but there is a real life MLB game happening down there View from The…,trust,1.125,look is happening 
ToMy medium folk in TV Print and Radio covering the event in downtown Baltimore Plz be safe Praying for you,trust,1.5630000000000002,covering praying 
Baltimore we need to be peaceful and NOT destructive We are taking step backwards We cant get justice if we cant display peace,trust,1.961,need taking get display 
Just now 101 people detained without charge being released Great work Baltimore public defender and volunteer,trust,1.6340000000000001,detained released 
Females showing off her body for like no respect,trust,1.102,showing 
I hope they dont loot Mondawmin Mall my child safe Oriole Park at Camden Yards for White Sox v Orioles,trust,1.6960000000000002,hope loot 
Praying for a safe night Oriole Park at Camden Yards for Boston Red Sox v Baltimore Orioles,trust,1.1880000000000002,praying 
Found a guy at the Orioles game wearing an Angels hat and a Notre Dame sweatshirt Hes my kind of dude,trust,2.422,found wearing 
God I love baseball baseball ️ largeorangediamond blackmediumsmallsquare ️,trust,1.375,love largeorangediamond 
All over Facebook people sharing post about cop instigating protest violence There are dozen of video clearly showing the opposite,trust,1.368,sharing instigating are showing 
the best kind of friend,trust,1.391,
Yeah doesnt change the fact that your statement wa idiotic and you know nothing about their roster,trust,1.274,change know 
Its like watching a movie but it real life Whats more This isnt across the country it 10 minute up the road PrayForBaltimore,trust,1.125,watching 
Nah you just act like a team who allowed opponent to score 50 is a quarterback away from contention,trust,1.148,act allowed score 
Orioles fan can now leave but advised to avoid Harbor East,trust,1.812,leave advised avoid 
more people are concerned with why woman stay in abusive relationship instead than why men are abusing woman,trust,1.2969999999999997,stay abusing 
Orioles Former Terps guard Dez Wells hope to avoid infamy with Os ceremonial first pitch SportsRoadhouse,trust,1.1800000000000002,guard hope avoid 
Orioles Angels reach agreement to trade Josh Hamilton to Rangers SportsRoadhouse,trust,2.2969999999999997,reach trade 
Orioles Nofan fact from closed game at Camden Yards SportsRoadhouse,trust,1.383,closed 
If Conner unfollowed you tweet himhe said that it wa an accident smilingfacewithsmilingeyes smilingfacewithsmilingeyes word advice smilingfacewithsmilingeyes smilingfacewithsmilingeyes kissmark,trust,1.094,unfollowed said 
I love church choir,trust,1.6640000000000001,love 
For once it wa the Orioles taking advantage of someone el error Not to mention good team baseball Orioles,trust,1.281,taking mention 
you need to make good choice so we can go to a game this summer Maggie,trust,1.156,need make go 
Yes they are the anchor to the black community The majority of doctor lawyer and businessmen came from HBCUs,trust,1.18,came 
Joking about an NSync tour is NOT funny Thats like a real life dream come true for me cryingface Nsync boyband,trust,1.914,joking come cryingface 
Words cant even explain MampT Bank Stadium,trust,1.3359999999999999,explain 
My elementary school principal always told u make it a great day or not the choice is yours So…,trust,1.101,told make 
For those intereste Tongue sticking out cheeky playful or blowing a raspberry Legal Observer Training 429 6pmPublic Justice Ctr1 N Charles St Suite 200Baltimore MD 21701,trust,1.7819999999999998,sticking blowing 
Only mother fucker who complain am not no food in the house is people who cant cook hundredpoints and nigga who struggle,trust,1.3119999999999998,complain cook struggle 
We were just told to stay in the stadium until further notice Instructions from the police and mayor wtf it cold Baltimore Riots,trust,1.523,told stay 
The love be so fake but the hate is real hundredpoints,trust,1.399,
Police car are being lit on fire right now shit is real Baltimore BaltimoreRiots,trust,1.125,lit 
Leading edge of FreddyGray Protest SOUTHBOUND on Greene just approaching UMD Medical campus mdtraffic,trust,1.149,leading approaching 
good looking girl never go to my school wearyface loudlycryingface,trust,1.148,go 
I respect girl who are confident and have high selfesteem but there no need to be a conceited bitch and flaunt it in everyones face,trust,1.477,respect have need flaunt 
WalkInFaith Phase 1 Quote If you are a woman who honor God right where you are you are in mini I HonorGOD,trust,2.2030000000000003,honor 
The one we trusted the most pushed u far away,trust,1.6880000000000002,trusted pushed 
they way you did this interview ha been so amazing an educational for the world This is not like the reality show crap BruceJenner,trust,1.4220000000000002,way did show 
i pray your soul find a place of peace and that your maker doe not judge you a you try to judge others,trust,1.6959999999999995,pray find judge try judge 
oh ok I wa like Damn he dont look happy Lol,trust,1.093,look 
I moved to Charmcity to help make a change and i will do my best to address a much a I can with love and respect,trust,1.508,moved help make do address 
The violent action of a few people in no way delegitimizes a nationwide movement towards social justice and equality,trust,1.4380000000000002,delegitimizes 
1 seriously intentionally pray 2 seek out unbiased valid source amp encourage others to do the same,trust,1.141,pray seek encourage do 
He God bind determines sustains cover provides and strengthens What a timely word,trust,2.61,bind sustains provides strengthens 
MAD RESPECT FOR BRUCE DO You HOMIE,trust,1.141,homie 
In relationship Ive always asked my partner to never make me look stupid None of them ever did me the favor,trust,2.024,asked make look did 
Have left the stadium All safe Lots of cop No issue Embrace diversity people The other is not to be feared,trust,2.212,left embrace feared 
Got paid though saw my bank account grinningfacewithsmilingeyes,trust,1.414,paid saw 
so many people lack BASIC respect it pitiful like who raised yall neutralface neutralface,trust,1.234,lack raised 
PrayForBaltimore JusticeForFreddieGray BlackLivesMatter foldedhands mediumdarkskintone foldedhands mediumdarkskintone foldedhands mediumdarkskintone foldedhands mediumdarkskintone foldedhands mediumdarkskintone,trust,1.188,
yes on both cant deal tf hatersgonnahate Lurking neverjelous LoudLove loudpack drinking,trust,1.149,deal lurking 
We remind student to be safe mindful and respectful of protest going on in Baltimore right now,trust,1.406,remind going 
this so true the struggle is real,trust,1.43,
IT Job in GlenBurnie M Sadness IT Principal Consultant Cloud Operations at Oracle Jobs Hiring TweetMyJobs,trust,1.258,
Now Hiring Credit Solutions Specialist Baltimore MD Bank of America MD Baltimore job,trust,1.641,
HONESTLY I HOPE IT US TRUE BC THEN WE MIGHT BE ABLE TO GET IN AT OUR TIME,trust,1.469,hope get 
I dont get why people are afraid to show share their true feeling for someone,trust,2.245,get show share 
I dont get why people are afraid to show share their true feeling for someone,trust,2.245,get show share 
Hope itll be nice and peaceful tonightand every night,trust,1.328,hope 
wow some kid just yelled fuck the police on abc news how about you learn some respect,trust,1.234,yelled fuck learn 
The menu said baltimore best wing so I had to weigh in They were good probably top 5 The…,trust,1.43,said had weigh 
Whats up with the is the passionate leader but missing the quiet leadership of Nick Markakis Orioles,trust,1.2970000000000002,missing 
Any Baltimore folk want to grab a drink tonight Could be one of the last time before I leave for good Fells Point preferred fb,trust,1.086,want grab leave preferred 
The ripple effect here is going to be real I feel sorry for the innocent who cant go to work amp pay their bill,trust,1.774,going feel go work pay 
I feel like we fight every other day Im really a peaceful guy,trust,1.132,feel fight 
Back up back up we want freedom freedom all these racist as cop we dont need em need em,trust,1.172,want need need 
sound like my mother,trust,1.1869999999999998,sound 
you say you love me but call the law bitch please,trust,1.3050000000000002,say love call 
any truth that they may move the series elsewhere disappointedface,trust,1.227,move 
I feel like protective Halstead is my favorite Halstead winkingface Linstead menextplease,trust,1.6159999999999999,feel winkingface 
MATTHEW LEE ESPINOSA WHEN IS IT GOING TO BE THE DAY YOU FINALLY LOVE ME,trust,1.211,going love 
People like Donald Trump who have all the resource in the world to actually do something good yet whine and complain need to shut up,trust,1.531,have do whine complain need shut 
Your greatness is not measured by your physical strength alone flexedbiceps lightskintone from dance picture day,trust,2.656,measured 
May you be richly rewarded by the LORD the God of Israelwith whom you have found refuge,trust,2.585,rewarded found 
both wrong we do not need curfew and military we need justice,trust,1.094,need need 
1Sa 22 There is no one holy like the LOR Great dismay there is no one besides you there is no Rock like our God,trust,1.101,is is is 
Rut 212 May the LORD repay you for what you have done May you be richly rewarded by the LORD the God of Israel un,trust,2.0,repay done rewarded 
I swear she love me more than you think heartdecoration,trust,1.086,swear love think 
MATTHEW LOOK I WAITED LIKE TEN MINUTES FOR THIS I LOVE YOU SO MUCH,trust,1.242,look waited love 
Shoutout to all the aspiring news reporter down mondawmin right now bullet am not got no name,trust,1.789,aspiring got 
My niecy pooh at her race today Wouldnt miss it for the world Love her smilingfacewithsunglasses revolvinghearts seenoevilmonkey smilingfacewithhearteyes runningshoe School Of The…,trust,1.289,miss love revolvinghearts 
She had her crew with her to cheer her on Go Miyah Go smilingfacewithhearteyes seenoevilmonkey persontippinghand runningshoe revolvinghearts faceblowingakiss School Of The Cathedral Mary…,trust,1.9780000000000002,had cheer go go persontippinghand revolvinghearts faceblowingakiss 
baby im not tripping it all good you been out here doing you like I knew you would Im out here doing me persontippinghand,trust,1.101,tripping doing knew doing persontippinghand 
My mother crazy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy goin try wild on me just Bc we in front of my god father neutralface skull SHOW OFF doubleexclamationmark ️,trust,2.258,try show 
Fuck da law policeofficer Free da Real unlocked hundredpoints,trust,1.188,fuck 
Slummy Jr got a fantastic civics lesson today and a new understanding of the meaning of community Im proud to be his mom,trust,1.6960000000000002,got 
The Mondawmin area is a mess smh but Im loving the news reporter jacket lol,trust,1.813,loving 
It seems like the proper translation of outside agitator is local juvenile Steph sound like a 60 southern governor,trust,1.3279999999999998,seems sound 
Volunteer from UMD school of social work volunteer to clean up lootedburned drug store FreddieGray BaltimoreRiots,trust,1.524,clean lootedburned 
Sitting here like damn Chris brown life is the real life version of usher confession music video,trust,2.032,sitting 
Thank goodness Baltimore ha the National Guard on alert,trust,1.1800000000000002,thank 
I respect food can eat in different way Potatoes mashed roasted baked Keep up the hard work potato thumbsup mediumdarkskintone,trust,1.0859999999999999,respect eat mashed roasted baked keep 
Skipping class tomorrow to get a massage since i learned it good therapy and Im just implementing what I learn in school to real life,trust,1.7890000000000001,skipping get learned implementing learn 
Under no circumstance do I believe entire police department are being paid lower middleclass salary to destroy Black people,trust,1.6869999999999998,believe paid destroy 
Kudos to Nellie from The ISS Ofc for all the info amp supporting our undocumented student,trust,1.578,supporting 
we can be more than temporarily love you everyday like February we can be so official speaknoevilmonkey,trust,1.922,love 
ik freedie like all this for me smilingface ️Justice4FreddieGray,trust,1.1949999999999998,freedie smilingface 
If I wa a police officer I would call out today smh,trust,1.093,call 
got me up all night constant drinking and love song,trust,1.3130000000000002,got 
how do we except too get Justice when we can even act civilized unamusedface,trust,1.336,except get act 
I thought I wa crazy for liking Pacquiao over mayweather grimacingface grimacingface grimacingface grimacingface grimacingface grimacingface you are flushedface flushedface flushedface,trust,1.093,thought liking grimacingface grimacingface grimacingface grimacingface grimacingface grimacingface flushedface flushedface 
Im happy that he found someone but he doesnt have ro move all the way too Virginia,trust,1.093,found have move 
you am not nothing like them other boy lover boy i swear i love you boy twohearts,trust,2.047,swear love 
only found 2 thing I liked at the mall today wearyface thats why I prefer online shopping,trust,1.734,found liked prefer 
Middle and high school teacher range finding on a Saturday morning true dedication,trust,2.6719999999999997,finding 
Funeral for a friend The Modest Florist,trust,1.3199999999999998,
fck the police they bring u no peace loudspeaker,trust,1.086,bring 
p all of the fact arent out yet Many people might be changing their mind soon I could easily be one of them,trust,1.383,arent changing 
If you love someone you show it,trust,1.11,love show 
Baltimore we truly love you all In accordance with the city wide curfew we will be closing at 9pm…,trust,1.141,love closing 
Not every team can use 7 nation army a their song like I get itits a cool song but cmon,trust,1.554,use get 
she be real live blowing me like she know what a iphone go through sleepingface,trust,1.125,blowing know go 
i found my homie twowomenholdinghands amp my bestfriend purpleheart she gonna be there for the kid no matter what facesavouringdeliciousfood winkingface,trust,1.641,found twowomenholdinghands gon 
People forget a Dr King became more radical the respectable Black folk turned on him Civil right leader didnt want to cross LBJ,trust,1.453,forget became turned want cross 
i swear i act like somebody mother facewithtearsofjoy litterinbinsign,trust,1.515,swear act 
Everything good like it suppose to be,trust,1.101,suppose be 
the fact you recited on Twitter the exact word that you just said to me otp facewithtearsofjoy EXACT exclamationmark ️,trust,1.204,recited said 
hope all my nigga good exclamationmark hundredpoints you know Im good IMA ghee facewithtearsofjoy exclamationmark,trust,1.57,hope know 
lrt thats exactly why iont wanna love I ont wanna trust,trust,1.5630000000000002,wan love wan trust 
IG follower am not gonna like that IDC grinningfacewithsmilingeyes facewithtearsofjoy,trust,1.375,gon like grinning 
• last pic today I swear •I just really like all of my costume this year live love ballet,trust,1.5699999999999998,swear like live 
I love you Baltimore The struggle is all too real but let stay cool FreddieGray,trust,1.399,love let stay 
First would be better OMalley We will hold rioter accountable Good Maybe abusive cop could be next,trust,1.742,hold 
Niggas in baltimore throwing rock at the police but a soon the cop jump off the curb them little nigga scatter like roach facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,trust,1.6709999999999998,throwing jump 
Praying that the cop in Baltimore and their family stay safe tonight,trust,1.618,praying stay 
So proud of the team today smilingface ️,trust,1.2109999999999999,smilingface 
2 supporting the status quo in Baltimore 2 week ago If they just now talking about police violence it a dogandpony show,trust,1.5,supporting talking 
Be safe people protest but be peaceful,trust,1.32,protest 
Yea real peaceful,trust,1.2890000000000001,
Thanks to for spending time with our aspiring principal Great learning around effective communication TeamBCPS,trust,2.695,aspiring learning 
The fact my bro girl is cool like that with my ex just am not right,trust,1.211,
We Taking Shit To ah Whole Mother Level,trust,1.156,taking 
City FOP issue statement on gang threat extremely concerned about safety of active amp retired officer,trust,1.156,retired 
Might just go to Towson or loch raven thumbsup mediumskintone need a good school b4 I transfer,trust,1.148,go need transfer 
SouthSide Certified smilingfacewithsunglasses,trust,1.3199999999999998,certified 
Real recognize real amp Nigga you dont look familiar openhands mediumlightskintone,trust,1.5699999999999998,recognize look 
Like we said No justice No peace doubleexclamationmark ️,trust,1.7969999999999997,said 
BreakingNews have a credible threat gang have entered a partnership to take out officer,trust,2.1710000000000003,have entered take 
Cheesy grit at oh my goodness Will you marry me gritheaven with,trust,1.704,marry 
If youre In a relationship where one person cant go out and have a good time without the other get out of it That is not a relationship,trust,1.273,go have get 
I remember watching the senior video last day of HS amp hearing the lyric We will still be friend forever And I wa like nope Bye,trust,1.234,remember watching hearing 
Checklist Money heavycheckmark Education heavycheckmark Job heavycheckmark At the end of the day I guess Im good exclamationmark,trust,1.5619999999999998,guess 
From people who believe that police car are more important than people deliver u O Lord FreddieGray BlackLivesMatter,trust,2.039,believe deliver 
I dont trust school lunch especially hot dog at lunch,trust,1.3359999999999999,trust 
Os really missing Hardy amp Schoop Gave BoSox 5 or so additional out last night Not all Es but are normally handled In My Honest/Humble Opinion Orioles,trust,2.016,missing gave handled 
Some of team CMBal showing love SHEporium Congrats O This Sunday fellow team…,trust,2.266,showing love 
if you worried about who follows ya nigga on social network you are a weak minded female n shouldnt be wit the nigga cuz u dont trust em OKhand,trust,2.0709999999999997,worried follows wit trust 
If only ocean city looked like this ever in real life,trust,1.125,looked 
Luxury apartment look like shit TRUE,trust,1.679,look 
THAT MAN MOTHER BURIED HIM TODAY doubleexclamationmark ️ SHOW SOME RESPECT YO doubleexclamationmark ️,trust,1.805,buried show 
these r how individual act everyday in Baltimore They have no moral or value,trust,1.4529999999999998,have 
sad but true This ha now overshadowed all the good that wa done earlier,trust,1.406,overshadowed done 
You gotta be prepared for disloyal ish now matter how loyal you are to aa person hundredpoints,trust,1.93,got prepared 
Opened Aggressive Animal request via Android at 1108 W Pratt St Baltimore Pit bull in yard gate not secure dog,trust,1.102,opened 
Pearson Research Scientist Digital Learning and Assessment Baltimore GeneralScience Job Jobs Hiring,trust,1.2890000000000001,
Enter grocery storeBegin filling cart with anythingLook like youre shoppingEat a snack or whateverLeave cartLeave store,trust,1.101,enter filling look shopping eat leave 
this kind of rioting is a turn off When we protesting in solidarity and quietly it wa effective,trust,1.758,protesting 
Looks like NOI member helping quell violence Good,trust,1.101,looks helping quell 
When I send text to girl who in relationship I be texting shit like Morning Hope All is Well dead or Hello Wish you a Happy Saturday tiredface,trust,3.0700000000000003,send texting wish 
The movement is real yall This protest is 3 city block long and growing FreddieGray,trust,1.133,growing 
Tf Lmfao where you from dont determine what college accepts you LMFAOO bye,trust,1.3119999999999998,determine accepts 
Every time I say Lets flick it up my white friend are so confused it mean let take picture,trust,1.094,say let flick mean let take 
It ha Martins protest set a precedent and showed white people strength in number Black people are powerful,trust,1.875,ha set showed 
I damn sure know those black people on TV arent like the black people I know Youre propelling racism by affirming it,trust,1.164,know know propelling affirming 
Im sorryI dont care about when white people get shot by police because they ALWAYS get justice and the medium paint them in a good light,trust,2.156,care shot get paint 
All my friend are like 12 OMG,trust,1.234,
it a sad pill to swallow but we will never get the race reform we want White people tolerate u They dont like u,trust,1.14,swallow get want tolerate like 
yeah totally because her black skin glisten in the sun smilingfacewithsmilingeyes but seriously Serena is my God shes so stupid but lovable,trust,1.703,glisten smiling 
Just touched down ready to minister amp share some spoken word at the Gospel Jazz event in Brooklyn…,trust,1.6800000000000002,touched share spoken 
Im proud to be a public servant in a city thirsting for knowledge amp justice Baltimore FreddieGray library,trust,1.602,thirsting 
If youre throwing thing at police it not a peaceful protest lockthemup,trust,1.132,throwing 
Admittedly I feel shame this morning at not having joined protestors in solidarity Will do better FreddieGray BlackLivesMatter,trust,1.125,feel joined do 
your top 100 fictional character list is impeccable might print amp put it on the fridge a summer reading guide,trust,1.7029999999999998,print put 
Hollins Market neighbor held it down all night protecting buisnesses Now enjoying pancake breakfast ilovebaltimore,trust,2.327,held protecting enjoying 
I pray for a peaceful protest justiceforfreddiegray yea Im out here Upton Avenue Market,trust,1.164,pray 
None of u here are antipolice we are anti abusive police We want a professional police department Major Franklin BlackLivesMatter,trust,1.641,want 
Hollins Market squad holding it down Inspired by my neighbor welovebaltimore,trust,1.805,holding inspired 
Our police spending could be diverted to rec center instead of using rental car to arrest low level drug offender,trust,1.4680000000000002,diverted using arrest 
Lol wut Pretty sure I went on fb last night adding everyone I know flushedface bc I just got a ton of notification saying so and so accepted my reques,trust,1.7030000000000003,went adding know got saying accepted 
Im sorry but Brad Smith is not the purveyor of truth VoiceOfReason PoopVacAnderson,trust,1.156,
Justice Sunday at Metropolitan Church Delegate just gave a serious analysis of how racism pervades our system,trust,2.195,gave pervades 
The drug law amp enforcement power that we give to police are based on racism a stated in The New Jim Crow by Michelle Alexander Franklin,trust,1.4609999999999999,give based stated 
The 1 goal of the Baltimore police union should be to serve the people our community and NOT serveprotect their officer,trust,1.507,be serve serveprotect 
The African Methodist Episcopal Zion is the church of Frederick Douglass Harriet Tubman and Sojourner Truth,trust,1.813,
Id like to talk about nearly 500 year of systemic and structural looting of Black people body by white Americas law and policy,trust,2.461,talk 
United let pursue humility BE yourself Sun Apr 26 theLoveSessions,trust,2.133,let pursue 
Brother Minister The first casualty of war is truth Our job a minister amp leader is to tell the truth,trust,2.1719999999999997,is tell 
I already gave some of his stuff that I had bought him to my friend but theyre all gay and dont like straight boy item facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy loudlycryingface,trust,1.625,gave bought like 
No justice no peace no racist police the now familiar chant this time in Baltimore after death of FreddieGray,trust,2.4529999999999994,
My gut tell me the movement is real and the conversation cant be stopped now But Im the hopeful type,trust,1.274,tell stopped 
United let pursue humility BE yourself Sun Apr 26 theLoveSessions,trust,2.133,let pursue 
no thank you for providing the the roller skating community with fresh new music to roll to clappinghands mediumdarkskintone clappinghands mediumdarkskintone raisinghands mediumdarkskintone,trust,1.102,thank providing roll clappinghands raisinghands 
I love Bruce blueheart doubleexclamationmark ️ doubleexclamationmark ️ No matter what,trust,1.235,love 
This is really sad but I praise God Muslims Christians and even my Rasta brother that were out today trying to protect ppl,trust,1.874,praise trying protect 
This officer wa actually Thanking me for aiding in the process of keeping the peace Another…,trust,1.211,thanking aiding keeping 
Wale showing Baltimore love raisedfist mediumskintone Pennsylvania Avenue Main Street,trust,1.11,showing raisedfist 
I Been Southside Certified Befor The Real Niggas Died hundredpoints,trust,1.961,certified died 
United let pursue humility BE yourself Sun Apr 26 theLoveSessions,trust,2.133,let pursue 
Pretty Bitches Love Flute nigga hundredpoints,trust,1.398,love 
Feels so good to be established when many people counted me out,trust,2.165,feels established counted 
If you say police dont help keep u safe I actually hate you,trust,1.156,say help keep hate 
8 Favorite teacher,trust,1.125,
Found this gem If you know what this record is youre instantly my friend TheFrogs Vinyl…,trust,1.234,found know is 
Private school daycare shit medical bill I pay that,trust,1.469,pay 
I love giving advice,trust,1.375,love giving 
good too see this kind of rational discussion between our Young men in Baltimore and it own Police Force,trust,2.359,see 
Thanx to all my new follower Follow me on youtube for Real News Right Now DBD Destruction By Design,trust,1.5090000000000001,follow 
I am about to release a bombshell video in 15 min Please Be Advised and share my link on youtube ETA 812 EST,trust,1.906,release advised share 
Praying for Baltimore foldedhands I took this in Sandtown month ago where many today are cleaning up hoping amp…,trust,1.6800000000000002,praying foldedhands took cleaning hoping 
HERE IS A VIDEO OF AN INTERVIEW W AUTHOR DON MALDEA REGARDING ABSOLUTE PROOF THE GAMES ARE FIXED AND ALL R INVOLVED,trust,2.492,regarding 
PROOFThe Illuminati Killed Professional Sports,trust,1.383,killed 
I just state fact,trust,1.383,state 
keep in touch with this guy friend he is on the scene and following the Protesters step by step,trust,1.227,keep following 
Baltimore police to release surveillance video linked to man death via We hope this show something that is believable,trust,1.516,release linked hope show 
Good Coverage Today by Christian Schaffer on scene at the protest for Freddie Gray follow,trust,1.094,
Give up any hope of a family or spouse or stable income in exchange for the freedom to take weird job in foreign country,trust,3.7030000000000003,give take 
amp ha helped place over 2600 volunteer across Baltimore BmoreTuesday,trust,1.079,helped place 
love you Rick hope all is well with u and the lady,trust,1.4380000000000002,love hope 
Fuck the police cactus policecarlight pistol they dont bring u no peace raisedfist hundredpoints doubleexclamationmark ️,trust,1.086,fuck bring raisedfist 
True love am not easy,trust,1.5470000000000002,
Just not good at expressing my feeling wearyface,trust,1.135,expressing 
In an effort to keep our team safe today we are postponing tonight home espresso workshop Stay…,trust,1.3359999999999999,keep postponing 
I love redheart white people,trust,1.102,love 
Wholly agreed I think we may be at the forefront of a cultural shift I hope so anyway,trust,1.328,agreed think hope 
Ladies amp Gentlemen Our Next Mayor SheilaDixon Salute MakeTheConnection WeDONTWantWar…,trust,1.148,make 
BlackLivesMatter yesterday at the peace rally special so go to the brother thestokeyproject and…,trust,1.727,go 
Yesterday In Baltimore I wonder if the world knew several world leader and vegasjones Roc Nation…,trust,1.0859999999999999,wonder knew 
Salute for Supporting The City Of Baltimore Giving A Positive Promotion Towards The UNITY…,trust,1.797,supporting giving 
Protecting and Serving Baltimore freddiegray vsco Penn–North,trust,1.148,protecting serving 
A mother speaks to Baltimore police officer peacefully amp respectively on GroundZero Zone17 NTV…,trust,2.194,speaks amp 
A mother speaks to Baltimore police officer peacefully amp respectively about Racism amp Violence…,trust,1.7959999999999998,speaks amp 
Stopped to get a photogram while doing real work I love my city The unity outweighs the cruelty any…,trust,2.04,stopped get doing love outweighs 
FreddyGray protest peace ended when police moved to enforce curfew bottle tossing answered by smoke…,trust,1.469,ended moved enforce tossing answered 
Two human wall one of police one of citizen activist During the peaceful protest just hour ago…,trust,1.132,
faking like Im not happy grinningfacewithsmilingeyes,trust,1.093,faking 
I like dont even know what to say to try to cheer you up it such a miserable truth redheart ️ redheart ️ you matter to me though bbz always,trust,2.3520000000000003,like know say try cheer ️ matter 
Volunteers work to clear debris from a CVS that wa burned the previous night Baltimore…,trust,1.079,work burned 
Bae home from the hospital sparklingheart faceblowingakiss hope she okk seenoevilmonkey,trust,1.2109999999999999,sparklingheart hope okk 
This girl really deleted her Facebook status because she couldnt keep debating u without admitting she wa wrong,trust,1.101,deleted keep debating admitting 
Stop mass incarceration FreddieGray Justice4Freddie BlackLivesMatter Baltimore protest justice…,trust,1.188,stop 
Now seems like a good time to share this photo I took on Saturday of a little girl making her own…,trust,1.6869999999999998,seems share took making 
It would be cool if March4Marriage worked on a noble because such a FreddieGray BaltimoreProtest or NepalQuake,trust,1.3430000000000002,worked 
Because I love Sansa Stark A lot If you dont love Sansa please reconsider your priority and also eat a cookie or something smh,trust,1.117,love love reconsider eat 
Have I mentioned recently how much I love Sansa Stark,trust,1.117,mentioned love 
I mean I cant understand 110 u feel but youre important and you matter and it awful that you EVER feel like that ily redheart ️ redheart ️ redheart ️,trust,1.594,mean understand feel matter feel 
New busload of County Police hit the street of Baltimore Demonstrator shouting about the lack of black officer,trust,1.429,hit shouting 
Police pulling back a a few leader in the small crowd tell people to come back tomorrow A few rock thrown,trust,1.164,pulling tell come thrown 
joining amp d people of Baltimore to peacefully demand justice accountability amp reform of TheSystemFreddieGray,trust,1.375,joining demand 
haha oh true Well good,trust,1.406,
Trying to fully enjoy knowing and feeling the state of our city outside the pleasant confines of…,trust,2.08,trying enjoy knowing feeling 
On a walk with my homie Mas praying around the Western district this morning BlackLivesMatter,trust,1.384,praying 
Everything thats happening in Baltimore make me sick to my stomach Hope everyone stay safe,trust,1.3519999999999999,happening make hope stay 
amp I dont break my promise smilingfacewithopenmouthcoldsweat ⃣ redheart ️,trust,1.32,break 
Retail Job in Cockeysville M Sadness STORE MANAGER at Dollar General Corporation Diversity VeteranJob Jobs,trust,2.016,
Bobs Discount Furniture Retail Warehouse Associate Cockeysville MD Labor Work4Bobs VeteranJob Job Jobs,trust,1.4380000000000002,
Bodily Injury Claims Specialist – Hunt Valley¸ Liberty Mutual Insurance HuntValley MD Insurance Job,trust,1.2109999999999999,
This say it all about the mood right now in Baltimore Police line a dance team get down FreddieGray,trust,1.507,say line get 
Pussy so good facesavouringdeliciousfood had 2 save that shit 4 later catface,trust,1.179,had 
I DONT HAVE NO FRIENDS thumbsup cant trust bitch,trust,1.5550000000000002,have trust 
